Kernel name,Computation duration (us),Global size,Local size,WORK_GROUP_SIZE_X,WORK_GROUP_SIZE_Y,WORK_GROUP_SIZE_Z,Z_ITERATIONS,INNER_UNROLL_FACTOR,USE_SOA,USE_CONSTANT_MEMORY,VECTOR_SIZE,dram__throughput.avg.pct_of_peak_sustained_elapsed,dram__sectors_read.sum,dram__sectors_write.sum,lts__t_sectors.avg.pct_of_peak_sustained_elapsed,lts__t_sectors_op_read.sum,lts__t_sectors_op_write.sum,l1tex__t_requests_pipe_lsu_mem_global_op_ld.avg.pct_of_peak_sustained_active,l1tex__t_requests_pipe_lsu_mem_global_op_ld.sum,l1tex__data_pipe_lsu_wavefronts_mem_shared.avg.pct_of_peak_sustained_elapsed,l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum,l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum,l1tex__t_sectors_pipe_lsu_mem_local_op_ld.sum,l1tex__t_sectors_pipe_lsu_mem_local_op_st.sum,sm__warps_active.avg.pct_of_peak_sustained_active,smsp__cycles_active.avg.pct_of_peak_sustained_elapsed,smsp__sass_thread_inst_executed_op_fp16_pred_on.sum,smsp__sass_thread_inst_executed_op_fp32_pred_on.sum,smsp__sass_thread_inst_executed_op_fp64_pred_on.sum,smsp__sass_thread_inst_executed_op_integer_pred_on.sum,smsp__sass_thread_inst_executed_op_control_pred_on.sum,smsp__sass_thread_inst_executed_op_memory_pred_on.sum,smsp__sass_thread_inst_executed_op_misc_pred_on.sum,smsp__sass_thread_inst_executed_op_conversion_pred_on.sum,smsp__inst_executed.sum,smsp__inst_executed_pipe_fp16.sum,smsp__pipe_fma_cycles_active.avg.pct_of_peak_sustained_active,smsp__inst_executed_pipe_fp64.avg.pct_of_peak_sustained_active,smsp__inst_executed_pipe_xu.avg.pct_of_peak_sustained_active,smsp__inst_executed_pipe_lsu.avg.pct_of_peak_sustained_active,smsp__inst_executed_pipe_tex.avg.pct_of_peak_sustained_active,smsp__issue_active.avg.pct_of_peak_sustained_active,smsp__thread_inst_executed_per_inst_executed.ratio,smsp__thread_inst_executed_per_inst_executed.pct,Maximum work-group size,Local memory size,Private memory size,Constant memory size,Registers count
directCoulombSum,4657,1048576,256,32,8,1,16,1,1,0,1,53.8417,2225010,24910500,76.4609,27012100,138413000,2.80013,8912900,0.0300514,0,0,136508000,136235000,72.4708,96.6178,0,3573550000,0,2640310000,1075840000,2470450000,1248850000,3145730,382239000,0,19.253,0,21.2954,12.2288,0,30.2353,32,100,1024,0,64,0,20
directCoulombSum,4476,1048576,256,32,8,1,16,2,0,0,1,65.3995,2281680,31062200,77.8387,32764900,138412000,0.806219,2621440,0.0296909,0,0,136615000,136031000,74.4713,98.0057,0,3573550000,0,1365250000,538968000,1195380000,1248850000,3145730,268993000,0,17.7832,0,20.742,5.77121,0,20.7246,32,100,1024,0,64,0,20
directCoulombSum,4433,1048576,256,32,8,1,16,2,1,0,1,63.7652,2240810,29860100,80.0746,32228800,138412000,2.79748,8912900,0.0305973,0,0,136152000,136289000,73.8022,98.7249,0,3573550000,0,1566570000,538968000,1396700000,1248850000,3145730,281575000,0,19.1844,0,21.2195,6.89583,0,22.1935,32,100,1024,0,64,0,20
directCoulombSum,4861,1048576,256,32,8,1,16,4,0,0,1,68.0433,2326070,37645700,70.0448,37736800,138399000,0.696211,2621440,0.0259346,0,0,136116000,136389000,77.8564,98.9148,0,3573550000,0,828375000,270533000,658506000,1248850000,3145730,218661000,0,15.3906,0,17.9513,2.75738,0,14.5802,32,100,1024,0,64,0,22
directCoulombSum,4709,1048576,256,32,8,1,16,4,1,0,1,67.6461,2253950,35849900,73.07,36913200,138407000,2.45921,8912900,0.0271054,0,0,136545000,136404000,77.0278,98.9037,0,3573550000,0,1029700000,270533000,859832000,1248850000,3145730,231244000,0,16.9642,0,18.7639,3.75917,0,16.1172,32,100,1024,0,64,0,23
directCoulombSum,5057,1048576,256,32,8,1,16,8,0,0,1,68.9879,2305200,40539600,68.1622,41758000,138410000,0.656112,2621440,0.0246531,0,0,136222000,136331000,85.149,99.616,0,3573550000,0,559940000,136315000,658506000,1248850000,3145730,201884000,0,14.5271,0,16.9442,2.60268,0,12.7063,32,100,1024,0,64,0,32
directCoulombSum,4559,1048576,256,32,8,1,16,8,1,0,1,67.9481,2304280,35585400,74.3267,39626600,138412000,2.49609,8912900,0.0271878,0,0,136264000,136432000,87.5919,99.3293,0,3573550000,0,761266000,136315000,859832000,1248850000,3145730,214467000,0,16.9429,0,18.7403,3.75445,0,14.9291,32,100,1024,0,64,0,31
directCoulombSum,1019,524288,256,32,8,1,32,0,0,0,1,38.5312,2097250,2096030,9.04632,2098780,2097180,2.26965,1572860,0.070176,0,0,0,0,96.0858,98.8598,0,3372220000,0,203948000,33554400,67108900,1159200000,1572860,151290000,0,78.3916,0,97.0607,1.54985,0,54.6245,32,100,1024,0,0,0,63
directCoulombSum,1036,524288,256,32,8,1,32,0,1,0,1,37.943,2097840,2094850,8.92567,2098720,2097670,6.71023,4718590,0.0691644,0,0,0,0,96.0938,98.8825,0,3372220000,0,304611000,33554400,167772000,1153960000,1572860,157417000,0,79.4821,0,95.6396,3.76543,0,56.0048,32,100,1024,0,0,0,63
directCoulombSum,11167,524288,256,32,8,1,32,1,0,0,1,60.5595,21277900,55413200,35.0107,55496700,138412000,0.19673,1572860,0.00584687,0,0,136622000,136298000,65.4728,91.6071,0,3405770000,0,2335180000,1074790000,2235560000,1178080000,1572860,355549000,0,7.0825,0,8.72707,4.53906,0,11.5424,32,100,1024,0,128,0,18
directCoulombSum,10760,524288,256,32,8,1,32,1,1,0,1,59.5574,20614700,53642400,36.2789,55254800,138412000,0.595892,4718590,0.00613781,0,0,134109000,136318000,64.7192,96.7385,0,3405770000,0,2435840000,1074790000,2336230000,1178080000,1572860,361841000,0,7.24359,0,8.67539,4.71521,0,11.6771,32,100,1024,0,128,0,20
directCoulombSum,12416,524288,256,32,8,1,32,2,0,0,1,74.3218,35775200,75841400,33.0899,75291900,138412000,0.155471,1572860,0.00503545,0,0,138742000,135765000,74.855,99.3062,0,3405770000,0,1261440000,537919000,1161820000,1178080000,1572860,254886000,0,5.62671,0,6.93324,1.87529,0,6.57373,32,100,1024,0,128,0,20
directCoulombSum,11896,524288,256,32,8,1,32,2,1,0,1,68.2923,29777400,68124400,35.5786,72101200,138412000,0.528604,4718590,0.00560582,0,0,132667000,136906000,71.3634,98.3226,0,3405770000,0,1362100000,537919000,1262490000,1178080000,1572860,261177000,0,6.50916,0,7.79579,2.29104,0,7.57402,32,100,1024,0,128,0,20
directCoulombSum,16189,524288,256,32,8,1,32,4,0,0,1,77.4649,61070800,105166000,26.2321,99751400,138412000,0.112055,1572860,0.00361469,0,0,135443000,136733000,85.4067,100.502,0,3405770000,0,724566000,269484000,624951000,1178080000,1572860,204554000,0,3.99106,0,4.91779,0.716329,0,3.74206,32,100,1024,0,128,0,22
directCoulombSum,14702,524288,256,32,8,1,32,4,1,0,1,78.394,50198400,98104000,27.4129,90496300,138413000,0.369187,4718590,0.00386193,0,0,138008000,136662000,82.0341,96.2102,0,3405770000,0,825229000,269484000,725615000,1178080000,1572860,210846000,0,4.58272,0,5.48855,0.927916,0,4.30482,32,100,1024,0,128,0,23
directCoulombSum,19735,524288,256,32,8,1,32,8,0,0,1,83.0694,83495100,132470000,22.6357,115427000,138412000,0.0908248,1572860,0.00290151,0,0,136333000,136016000,97.6573,98.9103,0,3405770000,0,456131000,135266000,624951000,1178080000,1572860,187777000,0,3.25518,0,4.01104,0.584251,0,2.80177,32,100,1024,0,128,0,32
directCoulombSum,19000,524288,256,32,8,1,32,8,1,0,1,82.7505,76651500,127917000,23.4335,111883000,138412000,0.28806,4718590,0.00304435,0,0,136200000,135994000,95.0698,98.939,0,3405770000,0,556794000,135266000,725615000,1178080000,1572860,194068000,0,3.5129,0,4.20728,0.711299,0,3.03731,32,100,1024,0,128,0,31
directCoulombSum,16055,524288,256,32,8,1,32,16,0,0,1,76.6917,46942800,116101000,25.9877,97650600,138412000,0.110879,1572860,0.00359201,0,0,136145000,136509000,96.8896,99.3706,0,3405770000,0,389022000,68157400,624951000,1178080000,1572860,178340000,0,4.01119,0,4.94259,0.719941,0,3.27896,32,100,1024,0,128,0,55
directCoulombSum,15483,524288,256,32,8,1,32,16,1,0,1,77.0707,44093300,112676000,26.8086,95370700,138412000,0.346106,4718590,0.00373554,0,0,136305000,136367000,96.2887,99.8206,0,3405770000,0,489685000,68157400,725615000,1178080000,1572860,184631000,0,4.27241,0,5.11691,0.865085,0,3.51436,32,100,1024,0,128,0,50
