Kernel name,Computation duration (us),Global size,Local size,TBX,TBY,LOCAL,WPTX,WPTY,VECTOR,UNROLL_FACTOR,PADDING,TBX_XL,TBY_XL,dram_utilization,dram_read_transactions,dram_write_transactions,l2_utilization,l2_read_transactions,l2_write_transactions,tex_utilization,tex_cache_transactions,local_memory_overhead,shared_efficiency,shared_load_transactions,shared_store_transactions,local_load_transactions,local_store_transactions,achieved_occupancy,sm_efficiency,inst_fp_32,inst_fp_64,inst_integer,inst_control,inst_compute_ld_st,inst_misc,inst_bit_convert,inst_executed,flop_sp_efficiency,flop_dp_efficiency,cf_fu_utilization,ldst_fu_utilization,tex_fu_utilization,issue_slot_utilization,Maximum work-group size,Local memory size,Private memory size,Constant memory size,Registers count
conv,1559,1622016,396,16,16,2,1,4,1,7,0,22,18,2,577156,590856,1,3338954,622593,0,0,0,26.4851,4300800,401623,0,0,0.823921,99.7418,205520896,0,62717952,1622016,141590528,22429696,0,17977344,7.95436,0,1,7,0,29.4208,1024,6160,0,0,32
conv,1647,1622016,396,16,16,2,1,4,1,7,1,22,18,2,577118,591319,1,3338954,622593,0,0,0,21.2924,5447680,401556,0,0,0.828568,99.7618,205520896,0,62717952,1622016,141590528,22429696,0,17977344,7.45882,0,1,7,0,28.9549,1024,6440,0,0,32
conv,5786,765952,374,16,16,2,1,8,1,1,0,22,17,6,10836981,9414530,2,14063990,9453705,0,0,88.0538,34.7623,2207983,372836,6181023,8427138,0.649821,99.9033,205520896,0,250535936,26456064,189284352,247746560,0,39020544,2.12282,0,1,5,0,24.063,1024,11792,392,0,32
conv,5571,765952,374,16,16,2,1,8,1,1,1,22,17,6,10202527,9403590,2,13937054,9453749,0,0,87.9815,26.5168,3010582,372758,4318869,5299903,0.489,99.8504,205520896,0,250535936,26456064,189284352,247746560,0,39020544,2.20707,0,1,4,0,23.0264,1024,12328,392,0,32
conv,964,765952,374,16,16,2,1,8,1,7,0,22,17,2,553442,577432,1,2188622,622593,0,0,0,34.7101,2207744,376955,0,0,0.637455,99.2831,205520896,0,52494336,765952,93339648,13737984,0,15077376,13.7387,0,1,7,0,40.3305,1024,11792,0,0,32
conv,1038,765952,374,16,16,2,1,8,1,7,1,22,17,2,552813,587861,1,2188622,622593,0,0,0,26.4839,3010560,376977,0,0,0.456729,99.6724,205520896,0,52494336,765952,93339648,13737984,0,15077376,11.8966,0,1,7,0,37.1411,1024,12328,0,0,32
conv,12694,3424256,418,16,16,2,2,1,1,1,0,19,22,7,31602804,18021383,2,38095774,18612235,0,0,87.3463,44.4303,4137531,233395,17066152,14532487,0.764649,99.9481,205520896,0,841564160,104087552,414253056,189431808,0,68599808,0.960702,0,1,4,0,20.2098,1024,3344,224,0,32
conv,12702,3424256,418,16,16,2,2,1,1,1,1,19,22,7,31728377,18022307,2,38095026,18612229,0,0,87.3452,25.1358,7340883,385217,17644243,13547439,0.765476,99.9788,205520896,0,841564160,104087552,472973312,172654592,0,70238208,0.962675,0,1,5,0,20.8971,1024,3432,224,0,32
conv,2569,3424256,418,16,16,2,2,1,1,7,0,19,22,1,628346,841764,1,5996942,1179649,0,0,0,44.4656,4136960,230502,0,0,0.611304,99.9307,205520896,0,71352320,3424256,179372032,37109760,0,18857984,4.79861,0,1,7,0,24.6147,1024,3344,0,0,37
conv,2596,3424256,418,16,16,2,2,1,1,7,1,19,22,1,668926,811823,1,5996914,1179649,0,0,0,25.1451,7340032,383205,0,0,0.777408,99.934,205520896,0,71352320,3424256,238092288,37109760,0,21151744,4.69297,0,1,7,0,24.8558,1024,3432,0,0,32
conv,12641,3424256,418,16,16,2,2,1,2,1,0,19,22,7,31648626,17996035,2,37102922,18022441,0,0,89.85,45.6656,4137567,115118,16574410,14974842,0.766744,99.9569,205520896,0,860995584,104087552,405307392,190201856,0,69402624,0.976433,0,1,4,0,20.0115,1024,3344,224,0,32
conv,12676,3424256,418,16,16,2,2,1,2,1,1,19,22,7,31459047,17998833,2,37104570,18022427,0,0,89.8506,25.1535,7341183,379491,16670208,13418605,0.767329,99.9694,205520896,0,860995584,104087552,467451904,173424640,0,71155712,0.961198,0,1,4,0,20.8635,1024,3432,224,0,32
conv,2499,3424256,418,16,16,2,2,1,2,7,0,19,22,1,663362,576820,1,5005726,589825,0,0,0,45.6768,4136960,114691,0,0,0.614932,99.9028,205520896,0,88686592,3424256,170426368,33685504,0,19300352,4.92761,0,1,7,0,26.5687,1024,3344,0,0,36
conv,2548,3424256,418,16,16,2,2,1,2,7,1,19,22,1,527680,581538,1,5005678,589825,0,0,0,25.1591,7340032,378915,0,0,0.768575,99.9138,205520896,0,88686592,3424256,232570880,33685504,0,21708800,4.83475,0,1,7,0,26.1576,1024,3432,0,0,32
conv,7666,1478656,361,16,16,2,2,2,1,1,0,19,19,7,18569167,10577700,2,25186678,11141137,0,0,86.2019,29.9217,3277203,536059,11500002,9070539,0.806809,99.8748,205520896,0,420581376,52858880,278167552,213692416,0,46137344,1.58565,0,1,5,0,21.2015,1024,5776,256,0,32
conv,7639,1478656,361,16,16,2,2,2,1,1,1,19,19,7,18467363,10572376,2,25411590,11141131,0,0,86.2145,27.1286,3686741,519116,11055393,9081308,0.800933,99.8689,205520896,0,420581376,52858880,282361856,230469632,0,46956544,1.61144,0,1,5,0,21.9533,1024,5928,256,0,32
conv,1433,1478656,361,16,16,2,2,2,1,7,0,19,19,2,539503,902536,2,3858830,1179649,0,0,0,29.9192,3276800,536784,0,0,0.610361,99.81,205520896,0,57614336,1478656,100958208,22368256,0,14909440,8.6158,0,1,7,0,31.2258,1024,5776,0,0,35
conv,1413,1478656,361,16,16,2,2,2,1,7,1,19,19,2,680992,868687,2,3858858,1179649,0,0,0,27.122,3686400,520480,0,0,0.784914,99.7976,205520896,0,57614336,1478656,105152512,22368256,0,15073280,8.67809,0,1,7,0,31.3092,1024,5928,0,0,32
conv,7785,1478656,361,16,16,2,2,2,2,1,0,19,19,7,19047823,10532739,2,24605006,10551305,0,0,90.0096,32.1865,3277678,267260,14033172,9666809,0.845597,99.9256,205520896,0,407650304,52858880,270155776,204390400,0,44916736,1.54613,0,1,5,0,20.742,1024,5776,256,0,32
conv,7686,1478656,361,16,16,2,2,2,2,1,1,19,19,7,18702482,10530927,2,24814838,10551307,0,0,89.9821,27.9564,3686951,394370,13914648,9596940,0.846407,99.9147,205520896,0,407650304,52858880,275828736,221167616,0,45785088,1.56259,0,1,5,0,20.2219,1024,5928,256,0,32
conv,1309,1478656,361,16,16,2,2,2,2,7,0,19,19,2,597426,572183,1,2933146,589825,0,0,0,32.1973,3276800,266953,0,0,0.774761,99.7856,205520896,0,63045632,1478656,92946432,17932288,0,14614528,9.50658,0,1,7,0,33.6934,1024,5776,0,0,32
conv,1298,1478656,361,16,16,2,2,2,2,7,1,19,19,2,593295,571134,1,2933178,589825,0,0,0,27.9618,3686400,394136,0,0,0.779024,99.5838,205520896,0,63045632,1478656,98619392,17932288,0,14827520,9.44434,0,1,7,0,34.5789,1024,5928,0,0,32
conv,4995,700416,342,16,16,2,2,4,1,1,0,19,18,7,11712421,6836963,2,20849474,7405593,0,0,86.2712,29.0397,2048039,501851,7220603,3587997,0.598682,99.8089,205520896,0,254087168,26390528,210124800,175570944,0,34070528,2.4429,0,1,4,0,23.6542,1024,10640,320,0,30
conv,4990,700416,342,16,16,2,2,4,1,1,1,19,18,7,11875133,6834972,2,20902730,7405599,0,0,86.3269,26.3068,2304027,510760,7033355,3266733,0.596557,99.8266,205520896,0,254087168,26390528,212746240,191299584,0,34787328,2.449,0,1,4,0,22.8012,1024,10920,320,0,30
conv,1008,700416,342,16,16,2,2,4,1,7,0,19,18,3,576872,976875,2,2704142,1179649,0,0,0,28.9445,2048000,510275,0,0,0.431095,99.544,205520896,0,52060160,700416,61751296,13324288,0,12730368,12.4128,0,1,7,0,35.517,1024,10640,0,0,48
conv,948,700416,342,16,16,2,2,4,1,7,1,19,18,3,585887,999559,2,2704114,1179649,0,0,0,26.2975,2304000,511781,0,0,0.582582,99.685,205520896,0,52060160,700416,64372736,13324288,0,12832768,13.2128,0,1,7,0,36.2936,1024,10920,0,0,40
conv,5046,700416,342,16,16,2,2,4,2,1,0,19,18,7,11752643,6787027,2,19981238,6815805,0,0,90.8656,32.2136,2048016,250640,7233605,3848230,0.586377,99.8252,205520896,0,224473088,26390528,202579968,161349632,0,32161792,2.44525,0,1,4,0,22.8472,1024,10640,320,0,30
conv,4911,700416,342,16,16,2,2,4,2,1,1,19,18,7,11537623,6789866,2,19730210,6815813,0,0,90.8174,27.5074,2304004,387922,7441487,3894296,0.581722,99.8136,205520896,0,224473088,26390528,206563328,177078272,0,32923648,2.46259,0,1,4,0,24.2628,1024,10920,320,0,30
conv,798,700416,342,16,16,2,2,4,2,7,0,19,18,3,577102,569974,1,1854206,589825,0,0,0,32.2103,2048000,250889,0,0,0.579928,99.775,205520896,0,49680384,700416,54206464,9900032,0,12253184,15.866,0,1,7,0,39.0396,1024,10640,0,0,40
conv,818,700416,342,16,16,2,2,4,2,7,1,19,18,3,577078,571766,1,1854174,589825,0,0,0,27.4963,2304000,389013,0,0,0.574682,99.5922,205520896,0,49680384,700416,58189824,9900032,0,12400640,15.4647,0,1,7,0,41.1947,1024,10920,0,0,40
conv,3863,330752,323,16,16,2,2,8,1,1,0,19,17,5,6355206,5119226,2,19969262,5537801,0,0,87.0208,34.3429,1089536,483494,5816833,1814949,0.296517,99.5625,205520896,0,144131072,13175808,176103424,133233664,0,26192896,3.07662,0,1,5,0,22.4868,1024,20368,448,0,40
conv,3928,330752,323,16,16,2,2,8,1,1,1,19,17,5,6554152,5157572,2,19735022,5537793,0,0,86.9462,25.7533,1612800,484885,5790002,1752019,0.296927,99.6636,205520896,0,144131072,13175808,177938432,145816576,0,26756096,3.09614,0,1,5,0,22.9734,1024,20904,448,0,42
conv,877,330752,323,16,16,2,2,8,1,7,0,19,17,3,557396,1020240,2,2131434,1179649,0,0,0,33.8525,1089536,506283,0,0,0.299889,99.3325,205520896,0,47069184,330752,42147840,8977408,0,11681792,14.1873,0,1,6,0,37.4095,1024,20368,0,0,56
conv,942,330752,323,16,16,2,2,8,1,7,1,19,17,3,557541,1115869,2,2131366,1179649,0,0,0,25.5386,1612800,502526,0,0,0.292842,99.7252,205520896,0,47069184,330752,43982848,8977408,0,11753472,13.2071,0,1,6,0,34.5682,1024,20904,0,0,56
conv,3810,330752,323,16,16,2,2,8,2,1,0,19,17,5,6524360,4919663,2,19180814,4947971,0,0,92.0847,40.4334,1089536,246547,5919410,1819414,0.295326,99.4719,205520896,0,140176384,13175808,168792064,131606528,0,25735168,3.1337,0,1,4,0,21.5391,1024,20368,448,0,40
conv,3836,330752,323,16,16,2,2,8,2,1,1,19,17,5,6440045,4922968,2,19021206,4947969,0,0,92.0466,27.2818,1612800,367361,5686115,1694186,0.295992,99.6204,205520896,0,140176384,13175808,171930624,143665152,0,26322944,3.1685,0,1,5,0,22.4264,1024,20904,448,0,42
conv,710,330752,323,16,16,2,2,8,2,7,0,19,17,3,553206,573048,1,1317430,589825,0,0,0,40.5248,1089536,243533,0,0,0.292704,99.2153,205520896,0,43114496,330752,34836480,6039552,0,11172864,17.6574,0,1,5,0,36.6534,1024,20368,0,0,56
conv,773,330752,323,16,16,2,2,8,2,7,1,19,17,3,553092,576107,1,1317246,589825,0,0,0,27.2876,1612800,366940,0,0,0.286608,99.1747,205520896,0,43114496,330752,37975040,6039552,0,11289600,16.2394,0,1,6,0,40.7791,1024,20904,0,0,56
conv,9979,1622016,396,16,16,2,4,1,1,1,0,18,22,7,29422860,11036400,2,34134910,12419085,0,0,84.2579,41.726,2536221,448583,12956886,5770725,0.79186,99.9398,205520896,0,428621824,51953664,347111424,96485376,0,39989248,1.23081,0,1,5,0,18.4676,1024,6160,280,0,32
conv,9898,1622016,396,16,16,2,4,1,1,1,1,18,22,7,29741651,11058999,2,34132182,12418997,0,0,84.2589,22.8685,5002637,443452,17308652,8208228,0.785002,99.9523,205520896,0,428621824,51953664,383811584,96485376,0,41279488,1.23774,0,1,5,0,19.3224,1024,6248,280,0,24
conv,1452,1622016,396,16,16,2,4,1,1,7,0,18,22,3,527626,1778805,2,5231042,2097153,0,0,0,41.3363,2535424,477523,0,0,0.443707,99.8134,205520896,0,40452096,1622016,104890368,16695296,0,12873728,8.56513,0,1,7,0,25.9757,1024,6160,0,0,48
conv,1653,1622016,396,16,16,2,4,1,1,7,1,18,22,3,527638,1730041,2,5231030,2097153,0,0,0,22.811,5001216,458603,0,0,0.585166,99.8075,205520896,0,40452096,1622016,141590528,16695296,0,14163968,7.49151,0,1,7,0,26.7921,1024,6248,0,0,40
conv,9797,1622016,396,16,16,2,4,1,2,1,0,18,22,7,29695936,10882141,2,32417158,11370937,0,0,89.5704,45.2268,2536265,217502,16441549,8495511,0.792183,99.9248,205520896,0,444497920,51953664,338706432,88391680,0,39878656,1.22258,0,1,4,0,20.2253,1024,6160,280,0,32
conv,9904,1622016,396,16,16,2,4,1,2,1,1,18,22,7,29690005,10912135,2,32421326,11371101,0,0,89.5713,22.924,5002388,430522,15806813,7050498,0.779226,99.9528,205520896,0,444497920,51953664,378560512,88481792,0,41381888,1.22493,0,1,5,0,18.1442,1024,6248,280,0,24
conv,1255,1622016,396,16,16,2,4,1,2,7,0,18,22,2,527626,943514,2,3518918,1048577,0,0,0,45.1014,2535424,226001,0,0,0.425065,99.7843,205520896,0,59662336,1622016,96485376,17653760,0,13287424,9.91579,0,1,7,0,31.2681,1024,6160,0,0,53
conv,1432,1622016,396,16,16,2,4,1,2,7,1,18,22,2,527642,934269,1,3518906,1048577,0,0,0,22.929,5001216,430497,0,0,0.581074,99.7684,205520896,0,59662336,1622016,136339456,17743872,0,14790656,8.56413,0,1,7,0,30.6392,1024,6248,0,0,40
conv,6216,700416,342,16,16,2,4,2,1,1,0,18,19,7,17498240,6632927,2,27583138,7995393,0,0,83.1868,28.2896,1847326,770169,8770241,3263722,0.539452,99.8024,205520896,0,220196864,26390528,246824960,106455040,0,28635136,1.99602,0,1,4,0,19.8632,1024,10640,320,0,28
conv,6338,700416,342,16,16,2,4,2,1,1,1,18,19,7,17402254,6621801,2,27678614,7995393,0,0,83.1882,34.9009,1695754,425911,8945574,3260817,0.539319,99.5348,205520896,0,220196864,26390528,257310720,128475136,0,29777920,1.97296,0,1,4,0,18.7388,1024,10792,320,0,30
conv,1387,700416,342,16,16,2,4,2,1,7,0,18,19,3,528733,1798594,2,3860978,2097153,0,0,0,25.224,1847296,1088318,0,0,0.289791,99.2593,205520896,0,33730560,700416,53362688,10854400,0,10754048,8.97465,0,1,6,0,27.0593,1024,10640,0,0,63
conv,1035,700416,342,16,16,2,4,2,1,7,1,18,19,4,528682,1862848,2,3861006,2097153,0,0,0,34.279,1695744,464413,0,0,0.415128,99.6993,205520896,0,33730560,700416,63848448,10854400,0,11122688,12.0084,0,1,7,0,31.4063,1024,10792,0,0,56
conv,6318,700416,342,16,16,2,4,2,2,1,0,18,19,7,17514697,6488643,2,25942322,6946817,0,0,89.537,33.4385,1847296,367158,8848190,3063158,0.53147,99.7891,205520896,0,219740160,26390528,239280128,102414336,0,28233728,1.9167,0,1,4,0,18.0794,1024,10640,320,0,32
conv,6236,700416,342,16,16,2,4,2,2,1,1,18,19,7,17612071,6487266,2,26111346,6946817,0,0,89.6516,37.1225,1695745,298948,8676527,2850865,0.532741,99.8133,205520896,0,219740160,26390528,251127808,128104448,0,29550592,1.91562,0,1,4,0,17.8041,1024,10792,320,0,28
conv,1016,700416,342,16,16,2,4,2,2,7,0,18,19,3,539645,965735,1,2382346,1048577,0,0,0,31.1119,1847296,532756,0,0,0.2815,99.5108,205520896,0,44324864,700416,45817856,10600448,0,10774528,12.164,0,1,5,0,32.4334,1024,10640,0,0,63
conv,822,700416,342,16,16,2,4,2,2,7,1,18,19,4,537415,955216,2,2382346,1048577,0,0,0,36.9137,1695744,310233,0,0,0.407365,99.6333,205520896,0,44324864,700416,57665536,10600448,0,11188224,15.2194,0,1,7,0,39.4129,1024,10792,0,0,56
conv,4621,331776,324,16,16,2,4,4,1,1,0,18,18,6,9782883,5137486,2,25315722,5783553,0,0,83.0653,24.0983,1158144,866894,6352632,1549442,0.278378,99.8784,205520896,0,114532352,13176832,213196800,66351104,0,21747712,2.61316,0,1,5,0,18.6539,1024,19600,400,0,40
conv,4554,331776,324,16,16,2,4,4,1,1,1,18,18,6,9897418,5171968,2,25395970,5783553,0,0,83.1248,22.5571,1277952,958081,6391577,1704255,0.279244,99.889,205520896,0,114532352,13176832,213983232,82341888,0,22337536,2.65222,0,1,5,0,18.779,1024,19880,400,0,61
conv,1321,331776,324,16,16,2,4,4,1,7,0,18,18,6,1302768,3124868,2,4693474,3634764,0,0,36.725,24.2346,1158144,855510,409487,417903,0.28928,99.3981,205520896,0,30384128,331776,53374976,12349440,0,10698752,9.38551,0,1,5,0,25.0093,1024,19600,176,0,63
conv,1302,331776,324,16,16,2,4,4,1,7,1,18,18,6,1189466,3027458,2,4496154,3450226,0,0,33.6896,22.8305,1277952,931300,338699,375259,0.290164,99.3264,205520896,0,31694848,331776,51539968,10514432,0,10615808,9.38257,0,1,5,0,24.7187,1024,19880,152,0,63
conv,4744,331776,324,16,16,2,4,4,2,1,0,18,18,6,9870972,4555977,2,23857642,4734977,0,0,89.9943,31.4452,1158144,393761,6254843,1893468,0.277304,99.9099,205520896,0,120463360,13176832,206082048,82565120,0,22251520,2.54653,0,1,4,0,14.4245,1024,19600,400,0,32
conv,4716,331776,324,16,16,2,4,4,2,1,1,18,18,6,9947085,4576956,2,23899678,4734977,0,0,90.013,26.6734,1277952,613012,6257286,1844089,0.278349,99.9073,205520896,0,120463360,13176832,208122880,95410176,0,22775808,2.56338,0,1,4,0,16.1425,1024,19880,400,0,56
conv,1043,331776,324,16,16,2,4,4,2,7,0,18,18,6,1353554,2144980,2,3275426,2455720,0,0,50.068,32.0416,1158144,364874,385956,354878,0.280267,99.3361,205520896,0,36315136,331776,44408832,18864128,0,10798080,11.8113,0,1,5,0,28.0524,1024,19600,160,0,63
conv,1123,331776,324,16,16,2,4,4,2,7,1,18,18,6,1341713,2188011,2,3223490,2386848,0,0,49.0201,26.799,1277952,604149,385573,341802,0.280684,99.6843,205520896,0,36315136,331776,45732864,14931968,0,10706944,10.28,0,1,4,0,24.588,1024,19880,144,0,63
conv,5419,156672,306,16,16,2,4,8,1,1,0,18,17,3,4266973,4458879,2,23940746,4677633,0,0,82.7834,24.1326,891904,658067,5870201,850597,0.138578,99.8255,205520896,0,83670016,6579200,200052736,64590848,0,19747328,2.23596,0,1,4,0,13.2564,1024,37520,560,0,56
conv,5572,156672,306,16,16,2,4,8,1,1,1,18,17,3,4211097,4581176,2,23835826,4677633,0,0,82.7222,23.2084,963072,639798,5865653,768034,0.139171,99.748,205520896,0,83670016,6579200,200445952,80319488,0,20314112,2.17191,0,1,4,0,13.8706,1024,38056,560,0,56
conv,3884,156672,306,16,16,2,4,8,1,7,0,18,17,5,3632361,7844938,2,9090086,7992636,0,0,71.1549,24.9823,794624,653440,1671292,1480914,0.138771,99.5404,205520896,0,37401600,156672,106780672,19633152,0,12974592,3.13703,0,1,3,0,10.272,1024,37520,952,0,63
conv,3107,156672,306,16,16,2,4,8,1,7,1,18,17,5,2695757,6236453,2,7426346,6354427,0,0,64.235,24.3977,885760,647371,1235393,1065987,0.139895,99.2452,205520896,0,37532672,156672,82794496,18453504,0,12094464,4.09593,0,1,3,0,12.2863,1024,38056,768,0,63
conv,5911,156672,306,16,16,2,4,8,2,1,0,18,17,3,4231684,3600268,2,22870346,3629057,0,0,90.2755,30.821,891904,321709,5855158,868080,0.138409,99.8349,205520896,0,81135104,6579200,193153024,68823040,0,19560448,2.0409,0,1,3,0,10.5029,1024,37520,560,0,48
conv,6056,156672,306,16,16,2,4,8,2,1,1,18,17,3,4149689,3599750,2,22755034,3629057,0,0,90.2317,25.8363,963072,476760,5856032,822444,0.138656,99.8567,205520896,0,81135104,6579200,194746880,71706624,0,19716608,1.99753,0,1,3,0,9.86482,1024,38056,560,0,48
conv,4415,156672,306,16,16,2,4,8,2,7,0,18,17,6,4669465,8622378,2,9541486,8697793,0,0,85.8742,32.2758,794628,326211,2103435,1920267,0.137672,99.7182,205520896,0,31983104,156672,123080704,17836032,0,13289984,2.75091,0,1,3,0,8.87161,1024,37520,1136,0,63
conv,3293,156672,306,16,16,2,4,8,2,7,1,18,17,5,3328836,6553033,2,7644138,6645130,0,0,81.9678,27.7199,885760,463623,1629392,1407615,0.138125,99.3611,205520896,0,31983104,156672,97673728,11806720,0,12183552,3.68247,0,1,3,0,10.7985,1024,38056,896,0,63
conv,8999,765952,374,16,16,2,8,1,1,1,0,17,22,7,29769387,8016105,2,35842062,11018051,0,0,76.2384,27.2378,2594961,698811,11615694,4298890,0.538274,99.9042,205520896,0,231579648,25931776,298860544,46940160,0,28477440,1.34212,0,1,5,0,16.1806,1024,11792,392,0,32
conv,8980,765952,374,16,16,2,8,1,1,1,1,17,22,8,29837534,8036758,2,35843374,11018533,0,0,76.2384,15.2402,5161280,725449,11242839,3803196,0.537806,99.8499,205520896,0,231579648,25931776,324550656,46940160,0,29380608,1.37273,0,1,5,0,16.8969,1024,11880,392,0,30
conv,2482,765952,374,16,16,2,8,1,1,7,0,17,22,5,1322326,5248779,2,8974870,5768571,0,0,24.4343,23.525,2594816,1218796,669588,421741,0.304494,99.6297,205520896,0,26083328,765952,93298688,13709312,0,11814912,4.96335,0,1,6,0,19.6131,1024,11792,80,0,63
conv,2728,765952,374,16,16,2,8,1,1,7,1,17,22,3,701900,3702763,2,7015018,4291166,0,0,1.51092,14.0607,5160960,1219584,18458,24990,0.299884,99.6946,205520896,0,26083328,765952,94629888,8466432,0,11679744,4.4616,0,1,6,0,19.4897,1024,11880,8,0,63
conv,9000,765952,374,16,16,2,8,1,2,1,0,17,22,7,29879165,7692102,2,32824618,8921331,0,0,85.5815,30.9909,2594879,300014,11691911,4728351,0.533125,99.8717,205520896,0,238813184,25931776,290725888,51728384,0,28760064,1.32515,0,1,4,0,14.8357,1024,11792,392,0,32
conv,8976,765952,374,16,16,2,8,1,2,1,1,17,22,7,29951023,7604655,2,32822362,8921057,0,0,85.5812,15.5637,5161095,603278,10920825,4016076,0.53656,99.8334,205520896,0,238813184,25931776,319434752,51728384,0,29761536,1.3645,0,1,4,0,16.0522,1024,11880,392,0,27
conv,1847,765952,374,16,16,2,8,1,2,7,0,17,22,4,1070023,3213737,2,5831566,3475628,0,0,35.3041,28.7299,2594816,527899,703179,368977,0.292867,99.5281,205520896,0,42942464,765952,85688320,16244736,0,12208128,6.60678,0,1,5,0,21.6437,1024,11792,80,0,63
conv,2217,765952,374,16,16,2,8,1,2,7,1,17,22,3,674255,2140372,1,4217678,2375681,0,0,8.69835,14.7832,5160960,907749,73731,73728,0.290949,99.4818,205520896,0,42942464,765952,90320896,12095488,0,12269568,5.49786,0,1,6,0,21.5125,1024,11880,16,0,63
conv,6475,330752,323,16,16,2,8,2,1,1,0,17,19,7,17200047,6597017,2,32288414,8093697,0,0,75.5829,22.8379,1207296,1158180,7171362,2054268,0.2822,99.6739,205520896,0,107103232,13175808,237445120,42129408,0,21559296,1.86818,0,1,4,0,13.6466,1024,20368,448,0,32
conv,6537,330752,323,16,16,2,8,2,1,1,1,17,19,7,17425918,6589355,2,32739290,8093697,0,0,75.8532,20.3178,1587200,1071673,7183551,1974481,0.281549,99.9239,205520896,0,107103232,13175808,244785152,59168768,0,22416384,1.83969,0,1,4,0,13.5806,1024,20520,448,0,32
conv,3219,330752,323,16,16,2,8,2,1,7,0,17,19,6,4402675,6859368,2,11530522,8498203,0,0,50.7718,23.4492,1207296,1096508,1764848,1353784,0.283519,99.6138,205520896,0,22955008,330752,98976768,21944320,0,12450816,3.57155,0,1,4,0,14.4859,1024,20368,496,0,63
conv,2230,330752,323,16,16,2,8,2,1,7,1,17,19,6,1785812,5385860,2,8113870,6411860,0,0,32.1154,20.1577,1587200,1092794,769297,609937,0.292449,99.52,205520896,0,22955008,330752,76432384,14342144,0,11390976,5.56362,0,1,5,0,19.191,1024,20520,248,0,63
conv,6039,330752,323,16,16,2,8,2,2,1,0,17,19,7,17150367,5271676,2,29843318,5996545,0,0,85.6212,33.1366,1207296,422996,7151026,1861920,0.278162,99.7876,205520896,0,118178816,13175808,230133760,53431296,0,22000640,1.99905,0,1,4,0,13.0484,1024,20368,448,0,32
conv,5908,330752,323,16,16,2,8,2,2,1,1,17,19,7,17559625,5290422,2,30104778,5996545,0,0,85.7181,24.5153,1587200,616419,7245628,1874031,0.278427,99.8829,205520896,0,118178816,13175808,238777344,72829952,0,22985728,2.05453,0,1,4,0,14.2969,1024,20520,448,0,32
conv,3272,330752,323,16,16,2,8,2,2,7,0,17,19,6,5305090,5618379,2,10452723,6463076,0,0,69.5204,32.7297,1207296,443268,2101211,1316796,0.276672,99.8302,205520896,0,34030592,330752,102082560,26692608,0,13028352,3.8142,0,1,4,0,13.7578,1024,20368,512,0,63
conv,1667,330752,323,16,16,2,8,2,2,7,1,17,19,6,1608342,3549219,2,5321302,4026966,0,0,44.8444,23.9367,1587200,669685,689879,522456,0.285573,99.3613,205520896,0,34030592,330752,67996672,17517568,0,11506688,7.38198,0,1,5,0,21.3544,1024,20520,216,0,63
conv,7992,156672,306,16,16,2,8,4,1,1,0,17,18,4,9766626,6371894,2,31242758,6631425,0,0,75.6625,15.0548,1219072,1238291,6646026,659115,0.139243,99.7543,205520896,0,68361216,6579200,221810688,41389056,0,19205120,1.51454,0,1,3,0,9.50753,1024,37520,560,0,48
conv,7575,156672,306,16,16,2,8,4,1,1,1,17,18,4,9631321,6391846,2,31214158,6631425,0,0,75.6318,21.5818,876032,847643,6652292,804236,0.139342,99.7536,205520896,0,68361216,6579200,222334976,51743744,0,19587584,1.60118,0,1,3,0,10.3893,1024,37800,560,0,48
conv,5250,156672,306,16,16,2,8,4,1,7,0,17,18,6,6348065,10625877,2,13824946,11312511,0,0,63.3101,15.42,1118720,1227320,2260530,1890254,0.13947,99.3783,205520896,0,20519936,156672,135169024,21728256,0,13498368,2.30184,0,1,3,0,9.28103,1024,37520,1312,0,63
conv,4159,156672,306,16,16,2,8,4,1,7,1,17,18,6,4829795,8517657,2,11617166,9377718,0,0,56.0681,22.5157,813056,830032,1706498,1391188,0.139532,99.3217,205520896,0,20651008,156672,105022464,13732864,0,12162048,2.89482,0,1,3,0,10.2664,1024,37800,1112,0,63
conv,6823,156672,306,16,16,2,8,4,2,1,0,17,18,4,10047150,4323983,2,28502194,4534273,0,0,85.6973,20.0675,1219072,624464,6653306,653004,0.139035,99.7922,205520896,0,77844480,6579200,214910976,42528768,0,19301888,1.76844,0,1,4,0,10.9982,1024,37520,560,0,48
conv,6901,156672,306,16,16,2,8,4,2,1,1,17,18,4,9924027,4408399,2,28873310,4534273,0,0,85.8581,26.0271,876032,553248,6655166,808078,0.139072,99.3855,205520896,0,77844480,6579200,216635904,52883456,0,19725312,1.75597,0,1,3,0,11.09,1024,37800,560,0,48
conv,5650,156672,306,16,16,2,8,4,2,7,0,17,18,6,7765937,10312332,2,13621114,10497207,0,0,80.4123,20.8093,1118720,619736,2868146,2222902,0.138496,99.7186,205520896,0,28692480,156672,154406912,18411520,0,14312448,2.14853,0,1,3,0,8.4408,1024,37520,1512,0,63
conv,4453,156672,306,16,16,2,8,4,2,7,1,17,18,6,5832652,8260062,2,11088311,8474435,0,0,75.8426,27.3248,813056,540849,2202859,1692598,0.138466,99.4123,205520896,0,28692480,156672,120873472,13430784,0,12957184,2.80868,0,1,3,0,9.58861,1024,37800,1240,0,63
