Kernel name,Computation duration (us),Global size,Local size,VECTOR_TYPE,CR,LOCAL_MEM,PADD_LOCAL,WORK_GROUP_SIZE_X,WORK_GROUP_SIZE_Y,TILE_SIZE_X,TILE_SIZE_Y,DIAGONAL_MAP,dram_utilization,dram_read_transactions,dram_write_transactions,l2_utilization,l2_read_transactions,l2_write_transactions,tex_utilization,tex_cache_transactions,local_memory_overhead,shared_utilization,shared_efficiency,shared_load_transactions,shared_store_transactions,local_load_transactions,local_store_transactions,achieved_occupancy,sm_efficiency,inst_fp_32,inst_fp_64,inst_integer,inst_control,inst_compute_ld_st,inst_misc,inst_bit_convert,inst_executed,single_precision_fu_utilization,flop_sp_efficiency,double_precision_fu_utilization,flop_dp_efficiency,special_fu_utilization,cf_fu_utilization,ldst_fu_utilization,tex_fu_utilization,issue_slot_utilization,warp_execution_efficiency,warp_nonpred_execution_efficiency,Maximum work-group size,Local memory size,Private memory size,Constant memory size,Registers count
mtran,40919,8388608,256,1,1,0,0,32,8,32,64,0,2,8908923,8393013,1,67631945,8388612,1,8388608,0,0,0,0,0,0,0,0.866682,99.9897,0,0,427819008,33554432,134217728,58720256,0,20971520,1,0,0,0,0,1,1,1,2.41344,100,97.5,1024,0,0,0,20
mtran,40976,8388608,256,1,1,0,0,32,8,32,64,1,2,8909001,8392761,1,67631677,8388612,1,8388608,0,0,0,0,0,0,0,0.865775,99.9949,8388608,0,620822272,33554432,134217728,67108864,16777216,28835840,1,0,0,0,1,1,1,1,3.34573,100,95.4616,1024,0,0,0,20
mtran,30713,67108864,512,1,1,0,0,32,16,32,16,0,3,8779859,8398061,2,67634025,8388612,1,8388608,0,0,0,0,0,0,0,0.876581,99.9929,0,0,939524096,67108864,134217728,335544320,0,46137344,1,0,0,0,0,1,1,1,7.78763,100,100,1024,0,0,0,7
mtran,34405,67108864,512,1,1,0,0,32,16,32,16,1,3,8909489,8406197,2,67763497,8388612,1,8388608,0,0,0,0,0,0,0,0.87315,99.9943,67108864,0,2483158528,67108864,134217728,402653184,134217728,109051904,2,0,0,0,1,1,1,1,16.0567,100,94.2345,1024,0,0,0,9
mtran,35140,33554432,512,1,1,0,0,32,16,32,32,0,2,8909299,8397637,2,67762613,8388612,1,8388608,0,0,0,0,0,0,0,0.869073,99.9955,0,0,1241513984,167772160,134217728,268435456,0,74448896,1,0,0,0,0,1,1,1,10.7704,100,76.0563,1024,0,0,0,20
mtran,35024,33554432,512,1,1,0,0,32,16,32,32,1,2,8909361,8394105,2,67633005,8388612,1,8388608,0,0,0,0,0,0,0,0.867349,99.9933,33554432,0,2013396480,167772160,134217728,301989888,67108864,105906176,2,0,0,0,1,1,1,1,15.1457,100,80.2019,1024,0,0,0,20
mtran,32969,16777216,512,1,1,0,0,32,16,32,64,0,3,8908967,8397325,2,67632313,8388612,1,8388608,0,0,0,0,0,0,0,0.7592,99.9953,0,0,587202560,50331648,134217728,117440512,0,28835840,1,0,0,0,0,1,1,1,4.24136,100,96.3636,1024,0,0,0,20
mtran,32686,16777216,512,1,1,0,0,32,16,32,64,1,3,8909057,8396633,2,67761977,8388612,1,8388608,0,0,0,0,0,0,0,0.761834,99.9895,16777216,0,973209088,50331648,134217728,134217728,33554432,44564480,1,0,0,0,1,1,1,1,6.62131,100,94.1268,1024,0,0,0,20
mtran,25317,67108864,1024,1,1,0,0,32,32,32,32,0,3,8910131,8397117,2,67636073,8388612,1,8388608,0,0,0,0,0,0,0,0.913028,99.99,0,0,939524096,67108864,134217728,335544320,0,46137344,1,0,0,0,0,1,1,1,9.53317,100,100,1024,0,0,0,7
mtran,25893,67108864,1024,1,1,0,0,32,32,32,32,1,3,8909689,8397833,2,67634817,8388612,1,8388608,0,0,0,0,0,0,0,0.87795,99.9923,67108864,0,2483289088,67108864,134217728,402653184,134217728,109051904,2,0,0,0,1,1,1,1,21.4342,100,94.2383,1024,0,0,0,9
mtran,24803,33554432,1024,1,1,0,0,32,32,32,64,0,3,8909507,8396945,2,67633693,8388612,1,8388608,0,0,0,0,0,0,0,0.842376,99.9917,0,0,1241513984,167772160,134217728,268435456,0,74448896,2,0,0,0,0,1,1,1,15.193,100,76.0563,1024,0,0,0,20
mtran,22144,33554432,1024,1,1,0,0,32,32,32,64,1,4,8649711,8392733,2,67373775,8388612,1,8388608,0,0,0,0,0,0,0,0.873193,99.9881,33554432,0,2013527040,167772160,134217728,301989888,67108864,105906176,3,0,0,0,1,1,1,1,24.0653,100,80.2057,1024,0,0,0,20
mtran,45701,67108864,64,1,1,0,0,64,1,64,1,0,2,9322143,8398917,1,67890031,8388612,1,8388608,0,0,0,0,0,0,0,0.749311,99.9965,0,0,939524096,67108864,134217728,335544320,0,46137344,1,0,0,0,0,1,1,1,5.27628,100,100,1024,0,0,0,7
mtran,43722,67108864,64,1,1,0,0,64,1,64,1,1,2,9185974,8415293,1,67889995,8388612,1,8388608,0,0,0,0,0,0,0,0.88277,99.9959,67108864,0,2483036096,67108864,134217728,402653184,134217728,109051904,2,0,0,0,1,1,1,1,12.5424,100,94.231,1024,0,0,0,9
mtran,43869,33554432,64,1,1,0,0,64,1,64,2,0,2,9119555,8399121,1,67809051,8388612,1,8388608,0,0,0,0,0,0,0,0.768014,99.9962,0,0,1207959552,167772160,134217728,268435456,0,73400320,1,0,0,0,0,1,1,1,8.50311,100,75.7143,1024,0,0,0,20
mtran,43803,33554432,64,1,1,0,0,64,1,64,2,1,2,9048745,8412025,1,67890663,8388612,1,8388608,0,0,0,0,0,0,0,0.913307,99.9958,33554432,0,1979719616,167772160,134217728,301989888,67108864,104857600,2,0,0,0,1,1,1,1,12.0177,100,80.0002,1024,0,0,0,20
mtran,43558,16777216,64,1,1,0,0,64,1,64,4,0,2,9049146,8398333,1,67890491,8388612,1,8388608,0,0,0,0,0,0,0,0.905149,99.9947,0,0,570425344,50331648,134217728,117440512,0,28311552,1,0,0,0,0,1,1,1,3.14663,100,96.2963,1024,0,0,0,20
mtran,43839,16777216,64,1,1,0,0,64,1,64,4,1,2,9128457,8410437,1,67890939,8388612,1,8388608,0,0,0,0,0,0,0,0.920707,99.9957,16777216,0,956309440,50331648,134217728,134217728,33554432,44040192,1,0,0,0,1,1,1,1,4.87845,100,94.0482,1024,0,0,0,20
mtran,43619,8388608,64,1,1,0,0,64,1,64,8,0,2,9039136,8396629,1,67760893,8388612,1,8388608,0,0,0,0,0,0,0,0.933953,99.9937,0,0,419430400,33554432,134217728,58720256,0,20709376,1,0,0,0,0,1,1,1,2.23147,100,97.4684,1024,0,0,0,20
mtran,43845,8388608,64,1,1,0,0,64,1,64,8,1,2,9170131,8410749,1,67890779,8388612,1,8388608,0,0,0,0,0,0,0,0.934823,99.9931,8388608,0,612376512,33554432,134217728,67108864,16777216,28573696,1,0,0,0,1,1,1,1,3.09539,100,95.4137,1024,0,0,0,20
mtran,43707,4194304,64,1,1,0,0,64,1,64,16,0,2,9168706,8401205,1,67890603,8388612,1,8388608,0,0,0,0,0,0,0,0.941606,99.9907,0,0,335544320,25165824,134217728,29360128,0,16646144,1,0,0,0,0,1,1,1,1.74066,100,98.4252,1024,0,0,0,20
mtran,43856,4194304,64,1,1,0,0,64,1,64,16,1,2,9173310,8405977,1,67890495,8388612,1,8388608,0,0,0,0,0,0,0,0.942831,99.9912,4194304,0,432021440,25165824,134217728,33554432,8388608,20578304,1,0,0,0,1,1,1,1,2.17276,100,96.8165,1024,0,0,0,20
mtran,43777,2097152,64,1,1,0,0,64,1,64,32,0,2,9039213,8400729,1,67760805,8388612,1,8388608,0,0,0,0,0,0,0,0.944609,99.9846,0,0,293601280,20971520,134217728,14680064,0,14614528,1,0,0,0,0,1,1,1,1.49536,100,99.1031,1024,0,0,0,20
mtran,43857,2097152,64,1,1,0,0,64,1,64,32,1,2,9043798,8400765,1,67761125,8388612,1,8388608,0,0,0,0,0,0,0,0.942249,99.9943,2097152,0,341843904,20971520,134217728,16777216,4194304,16580608,1,0,0,0,1,1,1,1,1.71138,100,98.0252,1024,0,0,0,20
mtran,43820,1048576,64,1,1,0,0,64,1,64,64,0,2,9048217,8401217,1,67890455,8388612,1,8388608,0,0,0,0,0,0,0,0.942872,99.9803,0,0,272629760,18874368,134217728,7340032,0,13598720,1,0,0,0,0,1,1,1,1.3727,100,99.5181,1024,0,0,0,20
mtran,43871,1048576,64,1,1,0,0,64,1,64,64,1,2,9182909,8397325,1,67760789,8388612,1,8388608,0,0,0,0,0,0,0,0.940508,99.9637,1048576,0,296755136,18874368,134217728,8388608,2097152,14581760,1,0,0,0,1,1,1,1,1.48092,100,98.8781,1024,0,0,0,20
mtran,41153,67108864,128,1,1,0,0,64,2,64,2,0,2,8920868,8396717,1,67631021,8388612,1,8388608,0,0,0,0,0,0,0,0.915141,99.9964,0,0,939524096,67108864,134217728,335544320,0,46137344,1,0,0,0,0,1,1,1,5.83632,100,100,1024,0,0,0,7
mtran,41915,67108864,128,1,1,0,0,64,2,64,2,1,2,8954010,8409745,1,67630969,8388612,1,8388608,0,0,0,0,0,0,0,0.8902,99.9964,67108864,0,2483044224,67108864,134217728,402653184,134217728,109051904,2,0,0,0,1,1,1,1,13.0653,100,94.2312,1024,0,0,0,9
mtran,42853,33554432,128,1,1,0,0,64,2,64,4,0,2,8910230,8396905,1,67631069,8388612,1,8388608,0,0,0,0,0,0,0,0.915178,99.9963,0,0,1241513984,167772160,134217728,268435456,0,74448896,1,0,0,0,0,1,1,1,8.82722,100,76.0563,1024,0,0,0,20
mtran,43040,33554432,128,1,1,0,0,64,2,64,4,1,2,9075255,8411245,1,67890643,8388612,1,8388608,0,0,0,0,0,0,0,0.913453,99.9953,33554432,0,2013282176,167772160,134217728,301989888,67108864,105906176,2,0,0,0,1,1,1,1,12.37,100,80.1985,1024,0,0,0,20
mtran,42663,16777216,128,1,1,0,0,64,2,64,8,0,2,9168397,8398169,1,67890811,8388612,1,8388608,0,0,0,0,0,0,0,0.908409,99.995,0,0,587202560,50331648,134217728,117440512,0,28835840,1,0,0,0,0,1,1,1,3.27696,100,96.3636,1024,0,0,0,20
mtran,42868,16777216,128,1,1,0,0,64,2,64,8,1,2,9038501,8407977,1,67760921,8388612,1,8388608,0,0,0,0,0,0,0,0.910465,99.9942,16777216,0,973094784,50331648,134217728,134217728,33554432,44564480,1,0,0,0,1,1,1,1,5.04919,100,94.1188,1024,0,0,0,20
mtran,43067,8388608,128,1,1,0,0,64,2,64,16,0,2,9038683,8398473,1,67760865,8388612,1,8388608,0,0,0,0,0,0,0,0.917057,99.9947,0,0,427819008,33554432,134217728,58720256,0,20971520,1,0,0,0,0,1,1,1,2.29199,100,97.5,1024,0,0,0,20
mtran,43181,8388608,128,1,1,0,0,64,2,64,16,1,2,9073247,8404889,1,67795769,8388612,1,8388608,0,0,0,0,0,0,0,0.917264,99.993,8388608,0,620773248,33554432,134217728,67108864,16777216,28835840,1,0,0,0,1,1,1,1,3.17354,100,95.4563,1024,0,0,0,20
mtran,43286,4194304,128,1,1,0,0,64,2,64,32,0,2,9038748,8398001,1,67761397,8388612,1,8388608,0,0,0,0,0,0,0,0.926308,99.9933,0,0,339738624,25165824,134217728,29360128,0,16777216,1,0,0,0,0,1,1,1,1.77324,100,98.4375,1024,0,0,0,20
mtran,43342,4194304,128,1,1,0,0,64,2,64,32,1,2,9168539,8400505,1,67890815,8388612,1,8388608,0,0,0,0,0,0,0,0.926857,99.9946,4194304,0,436223872,25165824,134217728,33554432,8388608,20709376,1,0,0,0,1,1,1,1,2.21344,100,96.8379,1024,0,0,0,20
mtran,43359,2097152,128,1,1,0,0,64,2,64,64,0,2,9038751,8398169,1,67891027,8388612,1,8388608,0,0,0,0,0,0,0,0.932479,99.98,0,0,295698432,20971520,134217728,14680064,0,14680064,1,0,0,0,0,1,1,1,1.51755,100,99.1071,1024,0,0,0,20
mtran,43387,2097152,128,1,1,0,0,64,2,64,64,1,2,9040053,8397257,1,67761401,8388612,1,8388608,0,0,0,0,0,0,0,0.931722,99.9822,2097152,0,343949184,20971520,134217728,16777216,4194304,16646144,1,0,0,0,1,1,1,1,1.73768,100,98.0345,1024,0,0,0,20
mtran,40508,67108864,256,1,1,0,0,64,4,64,4,0,2,8910219,8396657,1,67632041,8388612,1,8388608,0,0,0,0,0,0,0,0.843846,99.9957,0,0,939524096,67108864,134217728,335544320,0,46137344,1,0,0,0,0,1,1,1,5.97291,100,100,1024,0,0,0,7
mtran,40912,67108864,256,1,1,0,0,64,4,64,4,1,2,8955076,8408881,1,67631757,8388612,1,8388608,0,0,0,0,0,0,0,0.862746,99.9956,67108864,0,2483060480,67108864,134217728,402653184,134217728,109051904,2,0,0,0,1,1,1,1,13.3863,100,94.2317,1024,0,0,0,9
mtran,41855,33554432,256,1,1,0,0,64,4,64,8,0,2,9038935,8398757,1,67761425,8388612,1,8388608,0,0,0,0,0,0,0,0.881158,99.9961,0,0,1241513984,167772160,134217728,268435456,0,74448896,1,0,0,0,0,1,1,1,9.02822,100,76.0563,1024,0,0,0,20
mtran,41970,33554432,256,1,1,0,0,64,4,64,8,1,2,9168415,8412649,1,67891420,8388612,1,8388608,0,0,0,0,0,0,0,0.884867,99.9625,33554432,0,2013298432,167772160,134217728,301989888,67108864,105906176,2,0,0,0,1,1,1,1,12.6693,100,80.199,1024,0,0,0,20
mtran,41774,16777216,256,1,1,0,0,64,4,64,16,0,2,9038923,8397857,1,67761789,8388612,1,8388608,0,0,0,0,0,0,0,0.842818,99.9958,0,0,587202560,50331648,134217728,117440512,0,28835840,1,0,0,0,0,1,1,1,3.34601,100,96.3636,1024,0,0,0,20
mtran,41904,16777216,256,1,1,0,0,64,4,64,16,1,2,9038645,8403573,1,67761469,8388612,1,8388608,0,0,0,0,0,0,0,0.847453,99.9945,16777216,0,973111040,50331648,134217728,134217728,33554432,44564480,1,0,0,0,1,1,1,1,5.17383,100,94.1199,1024,0,0,0,20
mtran,42457,8388608,256,1,1,0,0,64,4,64,32,0,2,9168517,8398573,1,67890759,8388612,1,8388608,0,0,0,0,0,0,0,0.865925,99.9864,0,0,427819008,33554432,134217728,58720256,0,20971520,1,0,0,0,0,1,1,1,2.32475,100,97.5,1024,0,0,0,20
mtran,42525,8388608,256,1,1,0,0,64,4,64,32,1,2,9038803,8396721,1,67891407,8388612,1,8388608,0,0,0,0,0,0,0,0.864706,99.989,8388608,0,620789504,33554432,134217728,67108864,16777216,28835840,1,0,0,0,1,1,1,1,3.22258,100,95.4581,1024,0,0,0,20
mtran,42820,4194304,256,1,1,0,0,64,4,64,64,0,2,9168263,8398285,1,67890751,8388612,1,8388608,0,0,0,0,0,0,0,0.881018,99.991,0,0,339738624,25165824,134217728,29360128,0,16777216,1,0,0,0,0,1,1,1,1.79264,100,98.4375,1024,0,0,0,20
mtran,42847,4194304,256,1,1,0,0,64,4,64,64,1,2,8909029,8392977,1,67631981,8388612,1,8388608,0,0,0,0,0,0,0,0.87999,99.9847,4194304,0,436240128,25165824,134217728,33554432,8388608,20709376,1,0,0,0,1,1,1,1,2.24022,100,96.8403,1024,0,0,0,20
mtran,37591,67108864,512,1,1,0,0,64,8,64,8,0,2,8909327,8398409,2,67633125,8388612,1,8388608,0,0,0,0,0,0,0,0.871321,99.9942,0,0,939524096,67108864,134217728,335544320,0,46137344,1,0,0,0,0,1,1,1,6.40808,100,100,1024,0,0,0,7
mtran,36477,67108864,512,1,1,0,0,64,8,64,8,1,2,8909129,8406429,2,67632705,8388612,1,8388608,0,0,0,0,0,0,0,0.885694,99.9955,67108864,0,2483092992,67108864,134217728,402653184,134217728,109051904,2,0,0,0,1,1,1,1,15.0196,100,94.2326,1024,0,0,0,9
mtran,39892,33554432,512,1,1,0,0,64,8,64,16,0,2,8909283,8400513,1,67762409,8388612,1,8388608,0,0,0,0,0,0,0,0.86816,99.9936,0,0,1241513984,167772160,134217728,268435456,0,74448896,1,0,0,0,0,1,1,1,9.4821,100,76.0563,1024,0,0,0,20
mtran,39852,33554432,512,1,1,0,0,64,8,64,16,1,2,8909069,8402253,1,67632333,8388612,1,8388608,0,0,0,0,0,0,0,0.869163,99.9949,33554432,0,2013330944,167772160,134217728,301989888,67108864,105906176,2,0,0,0,1,1,1,1,13.3299,100,80.1999,1024,0,0,0,20
mtran,40105,16777216,512,1,1,0,0,64,8,64,32,0,2,8909039,8397357,1,67761925,8388612,1,8388608,0,0,0,0,0,0,0,0.75657,99.9927,0,0,587202560,50331648,134217728,117440512,0,28835840,1,0,0,0,0,1,1,1,3.48654,100,96.3636,1024,0,0,0,20
mtran,40054,16777216,512,1,1,0,0,64,8,64,32,1,2,9168399,8397757,1,67891451,8388612,1,8388608,0,0,0,0,0,0,0,0.759167,99.9924,16777216,0,973143552,50331648,134217728,134217728,33554432,44564480,1,0,0,0,1,1,1,1,5.40567,100,94.1222,1024,0,0,0,20
mtran,41381,8388608,512,1,1,0,0,64,8,64,64,0,2,9038727,8395269,1,67761537,8388612,1,8388608,0,0,0,0,0,0,0,0.797929,99.9884,0,0,427819008,33554432,134217728,58720256,0,20971520,1,0,0,0,0,1,1,1,2.38392,100,97.5,1024,0,0,0,20
mtran,41409,8388608,512,1,1,0,0,64,8,64,64,1,2,8908821,8392253,1,67631705,8388612,1,8388608,0,0,0,0,0,0,0,0.796371,99.9905,8388608,0,620822016,33554432,134217728,67108864,16777216,28835840,1,0,0,0,1,1,1,1,3.31085,100,95.4616,1024,0,0,0,20
mtran,36295,67108864,1024,1,1,0,0,64,16,64,16,0,2,9039019,8398013,2,67633177,8388612,1,8388608,0,0,0,0,0,0,0,0.935269,99.9917,0,0,939524096,67108864,134217728,335544320,0,46137344,1,0,0,0,0,1,1,1,6.64807,100,100,1024,0,0,0,7
mtran,38193,67108864,1024,1,1,0,0,64,16,64,16,1,2,9168911,8405805,2,67892935,8388612,1,8388608,0,0,0,0,0,0,0,0.905551,99.991,67108864,0,2483158016,67108864,134217728,402653184,134217728,109051904,2,0,0,0,1,1,1,1,14.3448,100,94.2345,1024,0,0,0,9
mtran,38572,33554432,1024,1,1,0,0,64,16,64,32,0,2,8997247,8399161,2,67830585,8388612,1,8388608,0,0,0,0,0,0,0,0.824572,99.9947,0,0,1241513984,167772160,134217728,268435456,0,74448896,1,0,0,0,0,1,1,1,9.76835,100,76.0563,1024,0,0,0,20
mtran,37867,33554432,1024,1,1,0,0,64,16,64,32,1,2,9168471,8397453,2,67891583,8388612,1,8388608,0,0,0,0,0,0,0,0.862482,99.992,33554432,0,2013395968,167772160,134217728,301989888,67108864,105906176,2,0,0,0,1,1,1,1,14.038,100,80.2019,1024,0,0,0,20
mtran,37978,16777216,1024,1,1,0,0,64,16,64,64,0,2,8909023,8393145,2,67632077,8388612,1,8388608,0,0,0,0,0,0,0,0.689381,99.9913,0,0,587202560,50331648,134217728,117440512,0,28835840,1,0,0,0,0,1,1,1,3.68073,100,96.3636,1024,0,0,0,20
mtran,38021,16777216,1024,1,1,0,0,64,16,64,64,1,2,8909101,8396449,2,67761729,8388612,1,8388608,0,0,0,0,0,0,0,0.68936,99.99,16777216,0,973208576,50331648,134217728,134217728,33554432,44564480,1,0,0,0,1,1,1,1,5.70118,100,94.1268,1024,0,0,0,20
mtran,39398,67108864,32,1,1,1,0,1,32,1,32,0,2,9168901,8396653,2,67893799,8388612,1,8388608,0,1,100,2097152,2097152,0,0,0.492215,99.9958,0,0,2885681152,738197504,268435456,603979776,0,148897792,2,0,0,0,0,1,1,1,17.9414,100,94.3662,1024,128,0,0,32
mtran,76187,67108864,32,1,1,1,0,1,32,1,32,1,5,68278579,8409320,1,68411311,8388612,1,8388608,0,1,100,2097152,2097152,0,0,0.491308,99.9977,67108864,0,4429447136,738197504,268435456,671088640,134217728,211812352,2,0,0,0,1,1,1,1,13.2398,100,93.0732,1024,128,0,0,32
mtran,49738,67108864,64,1,1,1,0,1,64,1,64,0,2,9168717,8395521,1,67892267,8388612,1,8388608,0,1,100,2097152,2097152,0,0,0.919088,99.9973,0,0,2885681152,738197504,268435456,603979776,0,148897792,2,0,0,0,0,1,1,1,13.8856,100,94.3662,1024,256,0,0,32
mtran,77849,67108864,64,1,1,1,0,1,64,1,64,1,4,68408071,8408976,1,68410279,8388612,1,8388608,0,1,100,2097152,2097152,0,0,0.93541,99.9974,67108864,0,4429709248,738197504,268435456,671088640,134217728,211812352,2,0,0,0,1,1,1,1,12.9677,100,93.077,1024,256,0,0,32
mtran,16389,67108864,32,1,1,1,0,2,16,2,16,0,5,8650425,8394633,2,33820551,8388612,1,8388608,0,1,100,2097152,2097152,0,0,0.446662,99.9916,0,0,3087007744,738197504,268435456,671088640,0,157286400,4,0,0,0,0,2,1,2,44.9619,100,94.6667,1024,128,0,0,32
mtran,41602,67108864,32,1,1,1,0,2,16,2,16,1,5,34205189,8411667,1,34208997,8388612,1,8388608,0,1,100,2097152,2097152,0,0,0.485865,99.9964,67108864,0,4630642656,738197504,268435456,671088640,134217728,218103808,3,0,0,0,1,1,1,1,25.0291,100,93.2711,1024,128,0,0,32
mtran,13861,33554432,32,1,1,1,0,2,16,2,32,0,5,8520601,8393449,2,33820239,8388612,1,8388608,0,1,66.6667,4194304,2097152,0,0,0.472849,99.9904,0,0,2181038080,436207616,268435456,301989888,0,118489088,4,0,0,0,0,2,1,2,40.4907,100,84.0708,1024,256,0,0,32
mtran,40614,33554432,32,1,1,1,0,2,16,2,32,1,5,34075409,8421789,1,34208473,8388612,1,8388608,0,1,66.6667,4194304,2097152,0,0,0.493169,99.9964,33554432,0,2952921056,436207616,268435456,335544320,67108864,149946368,2,0,0,0,1,1,1,1,17.7545,100,85.3174,1024,256,0,0,32
mtran,13362,67108864,64,1,1,1,0,2,32,2,32,0,6,8520425,8390033,2,33821163,8388612,1,8388608,0,1,66.6667,4194304,2097152,0,0,0.924769,99.9878,0,0,3087007744,738197504,268435456,671088640,0,157286400,5,0,0,0,0,2,2,2,54.751,100,94.6667,1024,256,0,0,32
mtran,40909,67108864,64,1,1,1,0,2,32,2,32,1,5,34205463,8421277,1,34338271,8388612,1,8388608,0,1,66.6667,4194304,2097152,0,0,0.937851,99.9965,67108864,0,4630773696,738197504,268435456,671088640,134217728,218103808,3,0,0,0,1,1,1,1,25.4487,100,93.273,1024,256,0,0,32
mtran,13978,33554432,64,1,1,1,0,2,32,2,64,0,5,8563765,8394457,2,33819939,8388612,1,8388608,0,1,66.6667,4194304,2097152,0,0,0.939684,99.9856,0,0,2181038080,436207616,268435456,301989888,0,118489088,4,0,0,0,0,1,1,2,40.1501,100,84.0708,1024,512,0,0,32
mtran,40824,33554432,64,1,1,1,0,2,32,2,64,1,5,34075385,8406143,1,34207489,8388612,1,8388608,0,1,66.6667,4194304,2097152,0,0,0.944125,99.9964,33554432,0,2953052096,436207616,268435456,335544320,67108864,149946368,2,0,0,0,1,1,1,1,17.5934,100,85.3201,1024,512,0,0,32
mtran,13786,67108864,128,1,1,1,0,2,64,2,64,0,5,8650357,8394769,2,33821283,8388612,1,8388608,0,1,66.6667,4194304,2097152,0,0,0.932489,99.9905,0,0,3087007744,738197504,268435456,671088640,0,157286400,5,0,0,0,0,2,2,2,53.3156,100,94.6667,1024,512,0,0,32
mtran,40433,67108864,128,1,1,1,0,2,64,2,64,1,5,34334719,8409167,1,34337599,8388612,1,8388608,0,1,66.6667,4194304,2097152,0,0,0.949461,99.9961,67108864,0,4631035776,738197504,268435456,671088640,134217728,218103808,3,0,0,0,1,1,1,1,25.7809,100,93.2767,1024,512,0,0,32
mtran,17297,67108864,32,1,1,1,0,4,8,4,8,0,4,8650141,8396525,2,17172479,16777220,1,8388608,0,1,100,2097152,2097152,0,0,0.437561,99.9915,0,0,3087007744,738197504,268435456,671088640,0,157286400,4,0,0,0,0,2,1,2,42.6145,100,94.6667,1024,128,0,0,32
mtran,26997,67108864,32,1,1,1,0,4,8,4,8,1,4,17150307,8414525,1,17173087,16777220,1,8388608,0,1,100,2097152,2097152,0,0,0.47593,99.9941,67108864,0,4630577120,738197504,268435456,671088640,134217728,218103808,4,0,0,0,1,1,1,1,38.5696,100,93.2702,1024,128,0,0,32
mtran,12417,33554432,32,1,1,1,0,4,8,4,16,0,6,8598313,8394069,2,16990473,8388612,1,8388608,0,2,66.6667,4194304,2097152,0,0,0.468001,99.988,0,0,2248146944,436207616,268435456,335544320,0,121634816,4,0,0,0,0,2,1,2,46.1882,100,84.4828,1024,256,0,0,32
mtran,24856,33554432,32,1,1,1,0,4,8,4,16,1,5,17038699,8411237,1,17042359,8388612,1,8388608,0,1,66.6667,4194304,2097152,0,0,0.485983,99.9943,33554432,0,3019964384,436207616,268435456,369098752,67108864,153092096,3,0,0,0,1,1,1,1,29.5515,100,85.6178,1024,256,0,0,32
mtran,10064,16777216,32,1,1,1,0,4,8,4,32,0,7,8520133,8386296,2,17043123,8388612,1,8388608,0,3,40,8388608,2097152,0,0,0.477149,99.9856,0,0,1258291200,251658240,268435456,218103808,0,66584576,3,0,0,0,0,1,1,2,29.0264,100,93.7008,1024,512,0,0,32
mtran,22734,16777216,32,1,1,1,0,4,8,4,32,1,5,17038571,8405536,1,17041623,8388612,1,8388608,0,1,40,8388608,2097152,0,0,0.492915,99.9922,16777216,0,1644232672,251658240,268435456,251658240,33554432,82837504,2,0,0,0,1,1,1,1,16.3936,100,93.0404,1024,512,0,0,32
mtran,12878,67108864,64,1,1,1,0,4,16,4,16,0,6,8650121,8396621,2,17042487,8388612,1,8388608,0,2,66.6667,4194304,2097152,0,0,0.924304,99.9887,0,0,3087007744,738197504,268435456,671088640,0,157286400,5,0,0,0,0,2,2,2,57.1946,100,94.6667,1024,256,0,0,32
mtran,25521,67108864,64,1,1,1,0,4,16,4,16,1,5,17168471,8414534,1,17172683,8388612,1,8388608,0,1,66.6667,4194304,2097152,0,0,0.952887,99.9941,67108864,0,4630642624,738197504,268435456,671088640,134217728,218103808,4,0,0,0,1,1,1,1,41.1298,100,93.2711,1024,256,0,0,32
mtran,10188,33554432,64,1,1,1,0,4,16,4,32,0,7,8650085,8389691,2,17042359,8388612,1,8388608,0,3,40,8388608,2097152,0,0,0.951821,99.9858,0,0,2248146944,436207616,268435456,335544320,0,121634816,5,0,0,0,0,2,2,2,56.5584,100,84.4828,1024,512,0,0,32
mtran,22647,33554432,64,1,1,1,0,4,16,4,32,1,5,17298041,8411941,1,17301201,8388612,1,8388608,0,1,40,8388608,2097152,0,0,0.962891,99.9922,33554432,0,3020029888,436207616,268435456,369098752,67108864,153092096,3,0,0,0,1,1,1,1,32.314,100,85.6191,1024,512,0,0,32
mtran,11046,16777216,64,1,1,1,0,4,16,4,64,0,7,8649827,8389612,2,17041687,8388612,1,8388608,0,2,40,8388608,2097152,0,0,0.893105,99.9742,0,0,1258291200,251658240,268435456,218103808,0,66584576,3,0,0,0,0,1,1,2,26.3666,100,93.7008,1024,1024,0,0,32
mtran,22897,16777216,64,1,1,1,0,4,16,4,64,1,5,17038463,8407669,1,17170079,8388612,1,8388608,0,1,40,8388608,2097152,0,0,0.874125,99.9903,16777216,0,1644298176,251658240,268435456,251658240,33554432,82837504,2,0,0,0,1,1,1,1,16.3178,100,93.0429,1024,1024,0,0,32
mtran,12913,67108864,128,1,1,1,0,4,32,4,32,0,6,8650445,8392965,2,17045003,8388612,1,8388608,0,2,40,8388608,2097152,0,0,0.939411,99.9901,0,0,3087007744,738197504,268435456,671088640,0,157286400,5,0,0,0,0,2,2,2,56.8309,100,94.6667,1024,512,0,0,32
mtran,22673,67108864,128,1,1,1,0,4,32,4,32,1,5,17038883,8410453,1,17043535,8388612,1,8388608,0,1,40,8388608,2097152,0,0,0.952393,99.9941,67108864,0,4630773632,738197504,268435456,671088640,134217728,218103808,4,0,0,0,1,1,1,1,45.9448,100,93.273,1024,512,0,0,32
