Kernel name,Computation duration (us),Global size,Local size,VECTOR_TYPE,CR,LOCAL_MEM,PADD_LOCAL,WORK_GROUP_SIZE_X,WORK_GROUP_SIZE_Y,TILE_SIZE_X,TILE_SIZE_Y,DIAGONAL_MAP,dram__throughput.avg.pct_of_peak_sustained_elapsed,dram__sectors_read.sum,dram__sectors_write.sum,lts__t_sectors.avg.pct_of_peak_sustained_elapsed,lts__t_sectors_op_read.sum,lts__t_sectors_op_write.sum,l1tex__t_requests_pipe_lsu_mem_global_op_ld.avg.pct_of_peak_sustained_active,l1tex__t_requests_pipe_lsu_mem_global_op_ld.sum,l1tex__data_pipe_lsu_wavefronts_mem_shared.avg.pct_of_peak_sustained_elapsed,l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum,l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum,l1tex__t_sectors_pipe_lsu_mem_local_op_ld.sum,l1tex__t_sectors_pipe_lsu_mem_local_op_st.sum,sm__warps_active.avg.pct_of_peak_sustained_active,smsp__cycles_active.avg.pct_of_peak_sustained_elapsed,smsp__sass_thread_inst_executed_op_fp16_pred_on.sum,smsp__sass_thread_inst_executed_op_fp32_pred_on.sum,smsp__sass_thread_inst_executed_op_fp64_pred_on.sum,smsp__sass_thread_inst_executed_op_integer_pred_on.sum,smsp__sass_thread_inst_executed_op_control_pred_on.sum,smsp__sass_thread_inst_executed_op_memory_pred_on.sum,smsp__sass_thread_inst_executed_op_misc_pred_on.sum,smsp__sass_thread_inst_executed_op_conversion_pred_on.sum,smsp__inst_executed.sum,smsp__inst_executed_pipe_fp16.sum,smsp__pipe_fma_cycles_active.avg.pct_of_peak_sustained_active,smsp__inst_executed_pipe_fp64.avg.pct_of_peak_sustained_active,smsp__inst_executed_pipe_xu.avg.pct_of_peak_sustained_active,smsp__inst_executed_pipe_lsu.avg.pct_of_peak_sustained_active,smsp__inst_executed_pipe_tex.avg.pct_of_peak_sustained_active,smsp__issue_active.avg.pct_of_peak_sustained_active,smsp__thread_inst_executed_per_inst_executed.ratio,smsp__thread_inst_executed_per_inst_executed.pct,Maximum work-group size,Local memory size,Private memory size,Constant memory size,Registers count
mtran,3961,4194304,128,2,0,0,0,32,4,32,32,0,42.0756,8389540,9673900,40.5029,8389260,67108900,0.371405,1048580,0.0931749,0,0,0,0,97.0049,100.041,0,0,0,213910000,20971500,100663000,33554400,0,11796500,0,0.442397,0,0,0.605386,0,1.04814,32,100,1024,0,0,0,34
mtran,4316,4194304,128,2,0,0,0,32,4,32,32,1,36.1387,8389320,10964700,32.5403,8388700,67109200,0.293787,1048580,0.0748587,0,0,0,0,97.111,100.228,0,0,0,264257000,20971500,100663000,37748700,8388610,14155800,0,0.485476,0,0.224066,0.485476,0,1.00868,32,100,1024,0,0,0,34
mtran,4692,2097152,128,2,0,0,0,32,4,32,64,0,30.3003,8388620,13275800,24.0701,8388720,67108900,0.217022,1048580,0.0276799,0,0,0,0,97.7125,98.7428,0,0,0,165675000,14680100,100663000,20971500,0,9568260,0,0.21725,0,0,0.350404,0,0.511806,32,100,1024,0,0,0,34
mtran,4000,2097152,128,2,0,0,0,32,4,32,64,1,36.2156,8388620,11055600,32.1226,8388700,67108900,0.292243,1048580,0.0369688,0,0,0,0,97.6725,100.071,0,0,0,195051000,14680100,100663000,18874400,4194300,10747900,0,0.350956,0,0.110828,0.461784,0,0.757706,32,100,1024,0,0,0,34
mtran,3953,33554432,256,2,0,0,0,32,8,32,8,0,33.8417,8388700,8861340,41.4585,8389110,67108900,0.377197,1048580,0.758616,0,0,0,0,80.7435,99.8501,0,0,0,335544000,33554400,100663000,234881000,0,26214400,0,1.13963,0,0,0.949693,0,2.37472,32,100,1024,0,0,0,10
mtran,3901,33554432,256,2,0,0,0,32,8,32,8,1,31.7667,8388690,8441560,42.0426,8389140,67108900,0.386292,1048580,0.7726,0,0,0,0,82.2277,99.9415,0,0,0,805339000,33554400,100663000,201327000,67108900,45088800,0,2.70568,0,2.31916,0.966316,0,4.15557,32,100,1024,0,0,0,10
mtran,3901,16777216,256,2,0,0,0,32,8,32,16,0,38.4031,8388660,8658810,41.8753,8388700,67108900,0.386246,1048580,0.965585,0,0,0,0,91.5333,99.9371,0,0,0,570425000,83886100,100663000,167772000,0,36175900,0,2.5121,0,0,1.06281,0,3.33404,32,100,1024,0,0,0,34
mtran,3901,16777216,256,2,0,0,0,32,8,32,16,1,39.0104,8388620,8392360,41.7629,8388700,67108900,0.386276,1048580,0.965727,0,0,0,0,90.9848,99.9286,0,0,0,771784000,83886100,100663000,184549000,33554400,45613100,0,3.18918,0,1.1597,1.06306,0,4.2043,32,100,1024,0,0,0,34
mtran,3901,8388608,256,2,0,0,0,32,8,32,32,0,42.9261,8389200,9378260,41.926,8389130,67108900,0.386352,1048580,0.19306,0,0,0,0,90.9105,99.8872,0,0,0,293601000,33554400,100663000,75497500,0,16252900,0,0.628152,0,0,0.676471,0,1.49858,32,100,1024,0,0,0,34
mtran,3903,8388608,256,2,0,0,0,32,8,32,32,1,41.2071,8388660,8594080,41.9037,8388700,67108900,0.386316,1048580,0.19306,0,0,0,0,91.1562,99.8754,0,0,0,411074000,33554400,100663000,67108900,16777200,20971500,0,0.966504,0,0.579902,0.676553,0,1.9334,32,100,1024,0,0,0,34
mtran,3902,4194304,256,2,0,0,0,32,8,32,64,0,41.8783,8388870,8957970,41.9496,8388700,67108900,0.386361,1048580,0.096466,0,0,0,0,94.7049,99.8175,0,0,0,213910000,20971500,100663000,33554400,0,11796500,0,0.459051,0,0,0.628175,0,1.08762,32,100,1024,0,0,0,34
mtran,3904,4194304,256,2,0,0,0,32,8,32,64,1,41.2177,8388960,8603760,41.8783,8390310,67108900,0.386359,1048580,0.0964199,0,0,0,0,95.1445,99.74,0,0,0,264274000,20971500,100663000,37748700,8388610,14155800,0,0.628363,0,0.290014,0.628363,0,1.30554,32,100,1024,0,0,0,34
mtran,3903,33554432,512,2,0,0,0,32,16,32,16,0,41.1733,8388620,8569870,41.946,8388960,67108900,0.386246,1048580,0.772692,0,0,0,0,74.5566,99.9216,0,0,0,335544000,33554400,100663000,234881000,0,26214400,0,1.15995,0,0,0.966623,0,2.41706,32,100,1024,0,0,0,10
mtran,3902,33554432,512,2,0,0,0,32,16,32,16,1,34.7241,8388620,8388490,42.1268,8388700,67108900,0.386338,1048580,0.772634,0,0,0,0,72.8546,99.9174,0,0,0,805371000,33554400,100663000,201327000,67108900,45088800,0,2.70645,0,2.31982,0.966591,0,4.15675,32,100,1024,0,0,0,10
mtran,3905,16777216,512,2,0,0,0,32,16,32,32,0,40.2177,8389020,8529440,41.9968,8388700,67108900,0.385869,1048580,0.964467,0,0,0,0,86.4284,99.8818,0,0,0,570425000,83886100,100663000,167772000,0,36175900,0,2.51058,0,0,1.06217,0,3.33202,32,100,1024,0,0,0,34
mtran,3908,16777216,512,2,0,0,0,32,16,32,32,1,40.0373,8388980,8389000,41.8769,8388700,67108900,0.385613,1048580,0.96363,0,0,0,0,87.5106,99.8644,0,0,0,771817000,83886100,100663000,184549000,33554400,45613100,0,3.1843,0,1.15793,1.06143,0,4.19787,32,100,1024,0,0,0,34
mtran,3903,8388608,512,2,0,0,0,32,16,32,64,0,40.5618,8388620,8406400,41.9771,8389610,67108900,0.386345,1048580,0.193005,0,0,0,0,86.3343,99.827,0,0,0,293601000,33554400,100663000,75497500,0,16252900,0,0.628355,0,0,0.67669,0,1.49906,32,100,1024,0,0,0,34
mtran,3903,8388608,512,2,0,0,0,32,16,32,64,1,40.718,8388920,8396320,41.9143,8389110,67108900,0.386358,1048580,0.192977,0,0,0,0,87.7582,99.8138,0,0,0,411107000,33554400,100663000,67108900,16777200,20971500,0,0.966682,0,0.580009,0.676678,0,1.93376,32,100,1024,0,0,0,34
mtran,3899,33554432,1024,2,0,0,0,32,32,32,32,0,40.7344,8388690,8388830,41.9418,8388700,67109100,0.39577,1048580,0.772437,0,0,0,0,60.7992,92.6205,0,0,0,335544000,33554400,100663000,234881000,0,26214400,0,1.25097,0,0,1.04248,0,2.60673,32,100,1024,0,0,0,10
mtran,3911,33554432,1024,2,0,0,0,32,32,32,32,1,40.3047,8388620,8388670,41.747,8388700,67108900,0.393426,1048580,0.768942,0,0,0,0,61.7546,94.0827,0,0,0,805436000,33554400,100663000,201327000,67108900,45088800,0,2.86057,0,2.45191,1.02163,0,4.39344,32,100,1024,0,0,0,10
mtran,3929,16777216,1024,2,0,0,0,32,32,32,64,0,40.0994,8388620,8388620,41.5218,8388710,67108900,0.387116,1048580,0.955994,0,0,0,0,80.6388,96.449,0,0,0,570425000,83886100,100663000,167772000,0,36175900,0,2.5771,0,0,1.09031,0,3.4203,32,100,1024,0,0,0,34
mtran,3921,16777216,1024,2,0,0,0,32,32,32,64,1,40.265,8388630,8388600,41.659,8388700,67108900,0.387953,1048580,0.959134,0,0,0,0,79.9564,96.9264,0,0,0,771882000,83886100,100663000,184549000,33554400,45613100,0,3.26551,0,1.18746,1.0885,0,4.30494,32,100,1024,0,0,0,34
mtran,2233,33554432,32,2,1,0,0,1,32,1,32,0,67.5539,8388640,8388590,38.9999,8388700,33554500,1.28906,2097150,1.29146,0,0,0,0,46.0637,100.171,0,0,0,335544000,33554400,100663000,234881000,0,26214400,0,1.93387,0,0,1.61156,0,4.02914,32,100,1024,0,0,0,12
mtran,19304,33554432,32,2,1,0,0,1,32,1,32,1,16.1263,8389040,33554900,4.27558,8392110,33554500,0.143617,2097150,0.141125,0,0,0,0,49.5462,99.9151,0,0,0,738329000,33554400,100663000,268435000,67108900,45088800,0,0.494358,0,0.423735,0.176556,0,0.759218,32,100,1024,0,0,0,14
mtran,2052,16777216,32,2,1,0,0,1,32,1,64,0,70.8748,8389340,8388560,40.7941,8388700,33554500,1.34936,2097150,1.68891,0,0,0,0,47.9245,99.8922,0,0,0,587203000,83886100,100663000,150995000,0,36175900,0,4.22684,0,0,1.85981,0,5.83351,32,100,1024,0,0,0,38
mtran,19486,16777216,32,2,1,0,0,1,32,1,64,1,16.0718,8391490,33554700,3.67474,8388980,33554600,0.122998,2097150,0.152171,0,0,0,0,49.7885,99.8666,0,0,0,788660000,83886100,100663000,167772000,33554400,45613100,0,0.487599,0,0.182849,0.167612,0,0.662862,32,100,1024,0,0,0,36
mtran,2043,33554432,64,2,1,0,0,1,64,1,64,0,75.782,8388660,8388620,43.5568,8388700,33554500,1.44527,2097150,1.44289,0,0,0,0,89.5466,99.6727,0,0,0,335544000,33554400,100663000,234881000,0,26214400,0,2.17144,0,0,1.80953,0,4.52437,32,100,1024,0,0,0,12
mtran,18541,33554432,64,2,1,0,0,1,64,1,64,1,16.9971,8389610,33554400,3.88298,8390050,33554600,0.129634,2097150,0.128615,0,0,0,0,92.9306,99.8949,0,0,0,738460000,33554400,100663000,268435000,67108900,45088800,0,0.450626,0,0.38625,0.160938,0,0.692081,32,100,1024,0,0,0,14
mtran,2469,33554432,32,2,1,0,0,2,16,2,16,0,49.5427,8389270,8388710,17.0261,8388700,16692100,0.941997,2097150,0.942039,0,0,0,0,46.9996,99.8966,0,0,0,335544000,33554400,100663000,234881000,0,26214400,0,1.41452,0,0,1.17877,0,2.9471,32,100,1024,0,0,0,12
mtran,12885,33554432,32,2,1,0,0,2,16,2,16,1,14.3647,8389650,16525300,3.34139,8388950,16777200,0.186315,2097150,0.18418,0,0,0,0,49.4134,100.348,0,0,0,771817000,33554400,100663000,234881000,67108900,45088800,0,0.642392,0,0.550622,0.229426,0,0.986565,32,100,1024,0,0,0,14
mtran,2473,16777216,32,2,1,0,0,2,16,2,32,0,49.6617,8388690,8388420,16.8921,8388700,16377700,0.944435,2097150,1.18423,0,0,0,0,48.5124,99.9391,0,0,0,570425000,83886100,100663000,167772000,0,36175900,0,3.08088,0,0,1.30345,0,4.08845,32,100,1024,0,0,0,38
mtran,12763,16777216,32,2,1,0,0,2,16,2,32,1,14.6152,8388690,16777200,3.36836,8388700,16777300,0.188216,2097150,0.231866,0,0,0,0,49.6916,99.8953,0,0,0,788595000,83886100,100663000,167772000,33554400,45613100,0,0.742748,0,0.278531,0.25532,0,1.00972,32,100,1024,0,0,0,36
mtran,1370,8388608,32,2,1,0,0,2,16,2,64,0,89.2292,8388860,8388640,30.763,8388700,16727600,1.68352,2097150,0.425696,0,0,0,0,48.683,99.8611,0,0,0,310378000,33554400,100663000,67108900,0,16515100,0,1.49201,0,0,1.49201,0,3.35763,32,100,1024,0,0,0,38
mtran,11919,8388608,32,2,1,0,0,2,16,2,64,1,15.554,8388890,16777300,3.58008,8389140,16777300,0.199811,2097150,0.0493206,0,0,0,0,49.8136,100.407,0,0,0,411107000,33554400,100663000,75497500,16777200,21233700,0,0.257885,0,0.147363,0.171923,0,0.497418,32,100,1024,0,0,0,36
mtran,1599,33554432,64,2,1,0,0,2,32,2,32,0,76.7986,8388800,8388640,26.1654,8388700,16504000,1.45359,2097150,1.46125,0,0,0,0,93.8506,100.212,0,0,0,335544000,33554400,100663000,234881000,0,26214400,0,2.18724,0,0,1.8227,0,4.5573,32,100,1024,0,0,0,12
mtran,11153,33554432,64,2,1,0,0,2,32,2,32,1,16.8019,8388690,16776900,3.84687,8389170,16777300,0.213945,2097150,0.211961,0,0,0,0,94.6827,99.8557,0,0,0,771883000,33554400,100663000,234881000,67108900,45088800,0,0.742937,0,0.636803,0.265335,0,1.14102,32,100,1024,0,0,0,14
mtran,1601,16777216,64,2,1,0,0,2,32,2,64,0,76.6236,8388620,8388640,25.9303,8388700,16293800,1.45695,2097150,1.82344,0,0,0,0,96.5933,99.9179,0,0,0,570425000,83886100,100663000,167772000,0,36175900,0,4.74483,0,0,2.00743,0,6.29705,32,100,1024,0,0,0,38
mtran,11719,16777216,64,2,1,0,0,2,32,2,64,1,16.0238,8389330,16777000,3.65895,8390060,16777300,0.204793,2097150,0.252604,0,0,0,0,96.8019,99.8309,0,0,0,788660000,83886100,100663000,167772000,33554400,45613100,0,0.809702,0,0.303638,0.278335,0,1.1008,32,100,1024,0,0,0,36
mtran,1371,33554432,128,2,1,0,0,2,64,2,64,0,89.1934,8388920,8388680,30.8035,8388700,16775700,1.69752,2097150,1.70159,0,0,0,0,92.3952,100.095,0,0,0,335544000,33554400,100663000,234881000,0,26214400,0,2.54998,0,0,2.12498,0,5.31325,32,100,1024,0,0,0,12
mtran,10031,33554432,128,2,1,0,0,2,64,2,64,1,18.553,8388700,16776800,4.25182,8388700,16777300,0.237517,2097150,0.234314,0,0,0,0,93.919,100.056,0,0,0,772014000,33554400,100663000,234881000,67108900,45088800,0,0.81964,0,0.702549,0.292729,0,1.25884,32,100,1024,0,0,0,14
mtran,2658,33554432,32,2,1,0,0,4,8,4,8,0,48.4959,8440940,8388640,11.1194,8388700,8388630,0.922302,2097150,0.92,0,0,0,0,46.2867,96.7797,0,0,0,335544000,33554400,100663000,234881000,0,26214400,0,1.42592,0,0,1.18826,0,2.97084,32,100,1024,0,0,0,12
mtran,3236,33554432,32,2,1,0,0,4,8,4,8,1,39.833,8529210,8388340,9.07447,8388700,8388630,0.744049,2097150,0.749914,0,0,0,0,47.2687,98.5402,0,0,0,771785000,33554400,100663000,234881000,67108900,45088800,0,2.66358,0,2.28307,0.951279,0,4.09065,32,100,1024,0,0,0,14
mtran,2522,16777216,32,2,1,0,0,4,8,4,16,0,49.569,8508720,8388590,11.3001,8388700,8388680,0.922845,2097150,1.1683,0,0,0,0,48.2262,99.2828,0,0,0,570425000,83886100,100663000,167772000,0,36175900,0,3.05951,0,0,1.29441,0,4.06007,32,100,1024,0,0,0,38
mtran,5671,16777216,32,2,1,0,0,4,8,4,16,1,22.732,8917400,8387990,5.05209,8389820,8388630,0.428863,2097150,0.52226,0,0,0,0,49.2899,100,0,0,0,788562000,83886100,100663000,167772000,33554400,45613100,0,1.67123,0,0.626712,0.574486,0,2.27194,32,100,1024,0,0,0,36
mtran,1648,8388608,32,2,1,0,0,4,8,4,32,0,76.8266,8388620,8388640,17.6285,8388700,8388630,1.41009,2097150,0.364645,0,0,0,0,48.8773,99.7745,0,0,0,310378000,33554400,100663000,67108900,0,16515100,0,1.27914,0,0,1.27914,0,2.87858,32,100,1024,0,0,0,38
mtran,7287,8388608,32,2,1,0,0,4,8,4,32,1,17.2859,8486240,8388780,3.961,8388950,8388890,0.332954,2097150,0.0817502,0,0,0,0,49.712,99.9017,0,0,0,411075000,33554400,100663000,75497500,16777200,21233700,0,0.429611,0,0.245492,0.286407,0,0.82865,32,100,1024,0,0,0,36
mtran,1722,4194304,32,2,1,0,0,4,8,4,64,0,76.1987,8388620,8388650,17.4123,8388700,8388630,1.39331,2097150,0.180415,0,0,0,0,49.3951,99.9979,0,0,0,226492000,20971500,100663000,41943000,0,12451800,0,0.947199,0,0,1.17272,0,2.14284,32,100,1024,0,0,0,38
mtran,7238,4194304,32,2,1,0,0,4,8,4,64,1,17.1531,8412690,8388840,3.92955,8390060,8388630,0.334378,2097150,0.0405813,0,0,0,0,49.8234,99.8466,0,0,0,272662000,20971500,100663000,46137300,8388610,14680100,0,0.284506,0,0.121931,0.264184,0,0.569099,32,100,1024,0,0,0,38
mtran,2536,33554432,64,2,1,0,0,4,16,4,16,0,49.8237,8388620,8388610,11.478,8388980,8388630,0.91528,2097150,0.949991,0,0,0,0,96.8383,99.9026,0,0,0,335544000,33554400,100663000,234881000,0,26214400,0,1.42638,0,0,1.18865,0,2.97198,32,100,1024,0,0,0,12
mtran,5250,33554432,64,2,1,0,0,4,16,4,16,1,24.1614,8388620,8388340,5.538,8389410,8388630,0.46408,2097150,0.458103,0,0,0,0,98.1648,100.115,0,0,0,771817000,33554400,100663000,234881000,67108900,45088800,0,1.60152,0,1.37273,0.571971,0,2.45965,32,100,1024,0,0,0,14
mtran,2538,16777216,64,2,1,0,0,4,16,4,32,0,49.7889,8388620,8388630,11.431,8388700,8388630,0.923492,2097150,1.1814,0,0,0,0,97.95,99.909,0,0,0,570425000,83886100,100663000,167772000,0,36175900,0,3.07445,0,0,1.30073,0,4.08022,32,100,1024,0,0,0,38
mtran,7790,16777216,64,2,1,0,0,4,16,4,32,1,16.1172,8388930,8388290,3.71419,8389170,8388630,0.31542,2097150,0.383675,0,0,0,0,98.8804,99.8586,0,0,0,788595000,83886100,100663000,167772000,33554400,45613100,0,1.2295,0,0.461061,0.422639,0,1.67153,32,100,1024,0,0,0,36
mtran,1659,8388608,64,2,1,0,0,4,16,4,64,0,83.2688,8388960,8388430,18.9178,8388700,8388810,1.40905,2097150,0.391582,0,0,0,0,96.6537,98.3557,0,0,0,310378000,33554400,100663000,67108900,0,16515100,0,1.39345,0,0,1.39345,0,3.13637,32,100,1024,0,0,0,38
mtran,6882,8388608,64,2,1,0,0,4,16,4,64,1,17.9468,8389560,8389090,4.10642,8390490,8388630,0.350238,2097150,0.0849473,0,0,0,0,99.2102,99.7193,0,0,0,411107000,33554400,100663000,75497500,16777200,21233700,0,0.447229,0,0.255559,0.298153,0,0.86275,32,100,1024,0,0,0,36
mtran,1598,33554432,128,2,1,0,0,4,32,4,32,0,76.8437,8388620,8388640,17.7056,8388700,8388630,1.45482,2097150,1.46642,0,0,0,0,94.8047,99.8783,0,0,0,335544000,33554400,100663000,234881000,0,26214400,0,2.20232,0,0,1.83526,0,4.58884,32,100,1024,0,0,0,12
mtran,6496,33554432,128,2,1,0,0,4,32,4,32,1,19.2745,8388620,8388280,4.41967,8389270,8388630,0.369782,2097150,0.365139,0,0,0,0,98.5969,100.021,0,0,0,771883000,33554400,100663000,234881000,67108900,45088800,0,1.27772,0,1.09519,0.456329,0,1.96238,32,100,1024,0,0,0,14
mtran,1599,16777216,128,2,1,0,0,4,32,4,64,0,76.6592,8388620,8388590,17.6617,8388830,8388630,1.45925,2097150,1.8282,0,0,0,0,97.1336,99.8899,0,0,0,570425000,83886100,100663000,167772000,0,36175900,0,4.75857,0,0,2.01324,0,6.31545,32,100,1024,0,0,0,38
mtran,6628,16777216,128,2,1,0,0,4,32,4,64,1,18.3901,8389060,8388210,4.23272,8388700,8388680,0.364203,2097150,0.437544,0,0,0,0,98.9794,99.9075,0,0,0,788660000,83886100,100663000,167772000,33554400,45613100,0,1.40144,0,0.525539,0.481744,0,1.9053,32,100,1024,0,0,0,36
mtran,1368,33554432,256,2,1,0,0,4,64,4,64,0,89.1141,8388660,8388630,20.4866,8388700,8388630,1.69389,2097150,1.69358,0,0,0,0,93.1698,99.8726,0,0,0,335544000,33554400,100663000,234881000,0,26214400,0,2.54362,0,0,2.11968,0,5.30009,32,100,1024,0,0,0,12
mtran,5676,33554432,256,2,1,0,0,4,64,4,64,1,21.781,8388620,8388400,4.96787,8389340,8388630,0.415292,2097150,0.411331,0,0,0,0,97.8433,99.8065,0,0,0,772014000,33554400,100663000,234881000,67108900,45088800,0,1.44245,0,1.23639,0.515161,0,2.21541,32,100,1024,0,0,0,14
mtran,2855,33554432,32,2,1,0,0,8,4,8,4,0,45.6269,8443500,8388560,15.6301,16676000,8388630,0.850898,2097150,0.865824,0,0,0,0,46.2453,99.1592,0,0,0,335544000,33554400,100663000,234881000,0,26214400,0,1.30975,0,0,1.09146,0,2.7288,32,100,1024,0,0,0,12
mtran,2853,33554432,32,2,1,0,0,8,4,8,4,1,43.9411,8405580,8388390,15.0854,16708300,8388630,0.830506,2097150,0.833748,0,0,0,0,47.0336,99.7881,0,0,0,771768000,33554400,100663000,234881000,67108900,45088800,0,2.92432,0,2.50656,1.0444,0,4.49107,32,100,1024,0,0,0,14
mtran,2628,16777216,32,2,1,0,0,8,4,8,8,0,48.4035,8523700,8388670,14.4022,13521700,8388630,0.900793,2097150,1.14157,0,0,0,0,48.3618,99.6208,0,0,0,570425000,83886100,100663000,167772000,0,36175900,0,2.97938,0,0,1.26051,0,3.95373,32,100,1024,0,0,0,38
mtran,2818,16777216,32,2,1,0,0,8,4,8,8,1,45.4599,8696400,8388620,13.3902,13532600,8388630,0.843103,2097150,1.05919,0,0,0,0,48.5403,99.7134,0,0,0,788546000,83886100,100663000,167772000,33554400,45613100,0,3.39916,0,1.27468,1.16846,0,4.62098,32,100,1024,0,0,0,36
mtran,2539,8388608,32,2,1,0,0,8,4,8,16,0,49.8457,8388620,8388640,11.4782,8391230,8388630,0.924595,2097150,0.237638,0,0,0,0,49.2421,99.9468,0,0,0,310378000,33554400,100663000,67108900,0,16515100,0,0.832176,0,0,0.832176,0,1.87273,32,100,1024,0,0,0,38
mtran,3028,8388608,32,2,1,0,0,8,4,8,16,1,42.235,8460040,8388330,10.1885,9322640,8388630,0.78553,2097150,0.199395,0,0,0,0,49.3644,99.8396,0,0,0,411058000,33554400,100663000,75497500,16777200,21233700,0,1.04851,0,0.599146,0.699004,0,2.0224,32,100,1024,0,0,0,36
mtran,2409,4194304,32,2,1,0,0,8,4,8,32,0,52.8881,8388710,8388590,15.4658,8391570,8388630,1.23776,2097150,0.158925,0,0,0,0,49.4459,99.8637,0,0,0,226492000,20971500,100663000,41943000,0,12451800,0,0.835496,0,0,1.03442,0,1.89011,32,100,1024,0,0,0,38
mtran,3481,4194304,32,2,1,0,0,8,4,8,32,1,37.4782,8998110,8388430,11.1347,9081450,8388630,0.870421,2097150,0.110729,0,0,0,0,49.6106,99.9588,0,0,0,272646000,20971500,100663000,46137300,8388610,14680100,0,0.775422,0,0.332324,0.720035,0,1.55107,32,100,1024,0,0,0,38
mtran,2437,2097152,32,2,1,0,0,8,4,8,64,0,52.3574,8388910,8388920,15.4463,8389360,8388630,1.23868,2097150,0.0794883,0,0,0,0,49.6255,99.8121,0,0,0,180355000,14680100,100663000,29360100,0,10289200,0,0.696832,0,0,0.995474,0,1.5632,32,100,1024,0,0,0,38
mtran,4498,2097152,32,2,1,0,0,8,4,8,64,1,26.7828,8729860,8388370,8.08504,9090790,8388630,0.667013,2097150,0.0398432,0,0,0,0,49.772,99.6631,0,0,0,203440000,14680100,100663000,27263000,4194300,11272200,0,0.419767,0,0.119933,0.499723,0,0.859684,32,100,1024,0,0,0,38
mtran,2535,33554432,64,2,1,0,0,8,8,8,8,0,50.1712,8470220,8388600,14.7275,8390010,8388630,1.18861,2097150,1.21321,0,0,0,0,96.0619,99.9305,0,0,0,335544000,33554400,100663000,234881000,0,26214400,0,1.82108,0,0,1.51757,0,3.79434,32,100,1024,0,0,0,12
mtran,2795,33554432,64,2,1,0,0,8,8,8,8,1,45.1345,8524780,8388610,13.2104,8389330,8388630,1.07604,2097150,1.08814,0,0,0,0,96.424,99.9749,0,0,0,771785000,33554400,100663000,234881000,67108900,45088800,0,3.80943,0,3.26523,1.36051,0,5.85059,32,100,1024,0,0,0,14
mtran,2571,16777216,64,2,1,0,0,8,8,8,16,0,50.4801,8742560,8388550,13.3789,8389170,8388630,1.07934,2097150,1.37939,0,0,0,0,98.0739,99.8583,0,0,0,570425000,83886100,100663000,167772000,0,36175900,0,3.59149,0,0,1.51948,0,4.76637,32,100,1024,0,0,0,38
mtran,3056,16777216,64,2,1,0,0,8,8,8,16,1,42.6749,8723820,8388300,9.83867,8389740,8388630,0.800892,2097150,1.01555,0,0,0,0,98.4707,99.8534,0,0,0,788562000,83886100,100663000,167772000,33554400,45613100,0,3.25454,0,1.22045,1.11875,0,4.42457,32,100,1024,0,0,0,36
mtran,2074,8388608,64,2,1,0,0,8,8,8,32,0,59.755,8389270,8388780,13.7503,8408060,8388630,1.14,2097150,0.284305,0,0,0,0,96.9892,100.358,0,0,0,310378000,33554400,100663000,67108900,0,16515100,0,0.991519,0,0,0.991519,0,2.23171,32,100,1024,0,0,0,38
mtran,3253,8388608,64,2,1,0,0,8,8,8,32,1,39.8687,8816740,8388360,8.92022,8391200,8388630,0.734141,2097150,0.184449,0,0,0,0,98.8172,99.5434,0,0,0,411074000,33554400,100663000,75497500,16777200,21233700,0,0.9728,0,0.555886,0.648534,0,1.87663,32,100,1024,0,0,0,36
mtran,2047,4194304,64,2,1,0,0,8,8,8,64,0,62.3619,8404330,8388240,14.6292,8533060,8388630,1.17845,2097150,0.150521,0,0,0,0,96.3891,100.49,0,0,0,226492000,20971500,100663000,41943000,0,12451800,0,0.786382,0,0,0.973616,0,1.77927,32,100,1024,0,0,0,38
mtran,4242,4194304,64,2,1,0,0,8,8,8,64,1,29.1993,8610020,8388570,6.68382,8400980,8388630,0.572759,2097150,0.0690149,0,0,0,0,99.3558,100.55,0,0,0,272662000,20971500,100663000,46137300,8388610,14680100,0,0.480461,0,0.205912,0.446142,0,0.961214,32,100,1024,0,0,0,38
mtran,2536,33554432,128,2,1,0,0,8,16,8,16,0,49.7947,8388620,8388680,11.3815,8388830,8388630,0.917795,2097150,0.943213,0,0,0,0,96.7252,99.9472,0,0,0,335544000,33554400,100663000,234881000,0,26214400,0,1.41557,0,0,1.17964,0,2.94954,32,100,1024,0,0,0,12
mtran,3043,33554432,128,2,1,0,0,8,16,8,16,1,42.2815,8392570,8388640,10.9013,8388700,8388630,0.830408,2097150,0.901813,0,0,0,0,96.9806,106.409,0,0,0,771817000,33554400,100663000,234881000,67108900,45088800,0,2.96623,0,2.54248,1.05937,0,4.55567,32,100,1024,0,0,0,14
mtran,2527,16777216,128,2,1,0,0,8,16,8,32,0,50.0663,8388620,8388420,12.7815,8388960,8388630,1.03318,2097150,1.3182,0,0,0,0,97.8152,99.9329,0,0,0,570425000,83886100,100663000,167772000,0,36175900,0,3.42961,0,0,1.45099,0,4.5517,32,100,1024,0,0,0,38
mtran,3534,16777216,128,2,1,0,0,8,16,8,32,1,35.1257,8388760,8388330,9.5951,8389080,8388680,0.799776,2097150,0.988498,0,0,0,0,98.3504,100.004,0,0,0,788595000,83886100,100663000,167772000,33554400,45613100,0,3.16307,0,1.18615,1.0873,0,4.3003,32,100,1024,0,0,0,36
