Kernel name,Computation duration (us),Global size,Local size,VECTOR_TYPE,CR,LOCAL_MEM,PADD_LOCAL,WORK_GROUP_SIZE_X,WORK_GROUP_SIZE_Y,TILE_SIZE_X,TILE_SIZE_Y,DIAGONAL_MAP,dram_utilization,dram_read_transactions,dram_write_transactions,l2_utilization,l2_read_transactions,l2_write_transactions,tex_utilization,tex_cache_transactions,local_memory_overhead,shared_efficiency,shared_load_transactions,shared_store_transactions,local_load_transactions,local_store_transactions,achieved_occupancy,sm_efficiency,inst_fp_32,inst_fp_64,inst_integer,inst_control,inst_compute_ld_st,inst_misc,inst_bit_convert,inst_executed,flop_sp_efficiency,flop_dp_efficiency,cf_fu_utilization,ldst_fu_utilization,tex_fu_utilization,issue_slot_utilization,Maximum work-group size,Local memory size,Private memory size,Constant memory size,Registers count
mtran,17971,16777216,32,1,1,1,0,4,8,4,32,1,3,17076150,8388608,1,16783451,8388609,0,0,0,33.3333,4194315,2097154,0,0,0.244529,99.9906,16777216,0,1308688352,16777216,268435456,385875968,33554432,72876032,0,0,1,4,0,14.8511,1024,512,0,0,32
mtran,11114,67108864,64,1,1,1,0,4,16,4,16,0,3,8687454,8388608,1,16785411,8388609,0,0,0,50,2097152,2097152,0,0,0.461092,99.9895,0,0,2684354560,67108864,268435456,1140850688,0,148897792,0,0,1,3,0,36.2494,1024,256,0,0,32
mtran,19841,67108864,64,1,1,1,0,4,16,4,16,1,3,17161722,8388610,1,16784727,8388609,0,0,0,50,2097152,2097152,0,0,0.479481,99.9913,67108864,0,3288465344,67108864,268435456,1207959552,134217728,182452224,0,0,1,2,0,24.2077,1024,256,0,0,32
mtran,8891,33554432,64,1,1,1,0,4,16,4,32,0,4,8525138,8388608,1,16785191,8388609,0,0,0,28.5714,4194304,3145728,0,0,0.475712,99.9828,0,0,1879048192,33554432,268435456,570425344,0,109051904,0,0,1,5,0,34.0248,1024,512,0,0,32
mtran,17738,33554432,64,1,1,1,0,4,16,4,32,1,3,17078542,8388608,1,16784095,8388609,0,0,0,28.5714,4194304,3145728,0,0,0.488482,99.9925,33554432,0,2181169088,33554432,268435456,603979776,67108864,125829120,0,0,1,3,0,19.9308,1024,512,0,0,32
mtran,7666,16777216,64,1,1,1,0,4,16,4,64,0,4,8539442,8388606,1,16788215,8388609,0,0,0,33.3333,4194305,2097152,0,0,0.480745,99.9838,0,0,1157627904,16777216,268435456,352321536,0,63963136,0,0,1,6,0,28.0876,1024,1024,0,0,32
mtran,17739,16777216,64,1,1,1,0,4,16,4,64,1,3,17075674,8388608,1,16781611,8388609,0,0,0,33.3314,4194566,2097247,0,0,0.49229,99.9865,16777216,0,1308753856,16777216,268435456,385875968,33554432,72876032,0,0,1,5,0,18.0261,1024,1024,0,0,32
mtran,8935,67108864,128,1,1,1,0,4,32,4,32,0,4,8539651,8388607,1,16788592,8388609,0,0,0,33.3333,4194304,2097152,0,0,0.944052,99.9838,0,0,2684354560,67108864,268435456,1140850688,0,148897792,0,0,1,5,0,47.7513,1024,512,0,0,32
mtran,17932,67108864,128,1,1,1,0,4,32,4,32,1,3,17076266,8388608,1,16784559,8388609,0,0,0,33.333,4194343,2097183,0,0,0.974843,99.9919,67108864,0,3288596352,67108864,268435456,1207959552,134217728,182452224,0,0,1,5,0,32.3457,1024,512,0,0,32
mtran,7622,33554432,128,1,1,1,0,4,32,4,64,0,4,8539567,8388608,1,16787811,8388609,0,0,0,28.5714,4194304,3145735,0,0,0.960279,99.9821,0,0,1879048192,33554432,268435456,570425344,0,109051904,0,0,1,7,0,42.3542,1024,1024,0,0,32
mtran,17751,33554432,128,1,1,1,0,4,32,4,64,1,3,17083678,8388608,1,16783711,8388609,0,0,0,28.5702,4194453,3145898,0,0,0.985029,99.9893,33554432,0,2181300096,33554432,268435456,603979776,67108864,125829120,0,0,1,5,0,25.7519,1024,1024,0,0,32
mtran,7817,67108864,256,1,1,1,0,4,64,4,64,0,4,8685398,8388608,1,16791891,8388609,0,0,0,33.3333,4194304,2097152,0,0,0.927994,99.9805,0,0,2684354560,67108864,268435456,1140850688,0,148897792,0,0,1,5,0,52.8537,1024,1024,0,0,32
mtran,17142,67108864,256,1,1,1,0,4,64,4,64,1,3,17076054,8388608,1,16783931,8388609,0,0,0,33.3331,4194323,2097178,0,0,0.970595,99.9917,67108864,0,3288858368,67108864,268435456,1207959552,134217728,182452224,0,0,1,4,0,32.8894,1024,1024,0,0,32
mtran,38306,67108864,32,1,1,1,0,8,4,8,4,0,2,8983404,16777216,1,8393351,16777217,0,0,0,50,2097152,2097152,0,0,0.239433,99.9957,0,0,2684354560,67108864,268435456,1140850688,0,148897792,0,0,1,1,0,10.6996,1024,128,0,0,32
mtran,25251,67108864,32,1,1,1,0,8,4,8,4,1,2,8835234,16777216,1,8395211,16777217,0,0,0,50,2097152,2097152,0,0,0.234054,99.9949,67108864,0,3288367072,67108864,268435456,1207959552,134217728,182452224,0,0,1,2,0,19.3372,1024,128,0,0,32
mtran,20810,33554432,32,1,1,1,0,8,4,8,8,0,2,8841122,8388608,1,8393791,8388609,0,0,0,40,2097152,3145728,0,0,0.240476,99.9933,0,0,1845493760,33554432,268435456,603979776,0,109051904,0,0,1,2,0,13.8241,1024,256,0,0,32
mtran,17680,33554432,32,1,1,1,0,8,4,8,8,1,2,8687150,8388776,1,8395523,8388613,0,0,2.38419E-05,40,2097152,3145728,0,0,0.238782,99.9923,33554432,0,2147516384,33554432,268435456,637534208,67108864,125829120,0,0,1,2,0,18.7221,1024,256,0,0,32
mtran,12868,16777216,32,1,1,1,0,8,4,8,16,0,3,8674770,8388608,1,8394359,8388609,0,0,0,33.3333,4194304,2097152,0,0,0.242286,99.9849,0,0,1207959552,16777216,268435456,369098752,0,66060288,0,0,1,3,0,15.6556,1024,512,0,0,32
mtran,12507,16777216,32,1,1,1,0,8,4,8,16,1,3,8538714,8388608,1,8395019,8388609,0,0,0,33.3333,4194304,2097152,0,0,0.242111,99.9866,16777216,0,1358987232,16777216,268435456,402653184,33554432,74973184,0,0,1,3,0,15.7076,1024,512,0,0,32
mtran,9691,8388608,32,1,1,1,0,8,4,8,32,0,3,8686914,8388608,1,8393967,8388609,0,0,0,20,8388615,2097154,0,0,0.244898,99.9804,0,0,696254464,8388608,268435456,176160768,0,39321600,0,0,1,5,0,16.3958,1024,1024,0,0,32
mtran,10353,8388608,32,1,1,1,0,8,4,8,32,1,3,8571343,8388608,1,8393947,8388609,0,0,0,20,8388611,2097155,0,0,0.245225,99.9861,8388608,0,771784672,8388608,268435456,184549376,16777216,43515904,0,0,1,3,0,13.3949,1024,1024,0,0,32
mtran,21551,67108864,64,1,1,1,0,8,8,8,8,0,2,8687046,8388608,1,8394787,8388609,0,0,0,50,2097152,2097152,0,0,0.480602,99.9898,0,0,2684354560,67108864,268435456,1140850688,0,148897792,0,0,1,2,0,18.0649,1024,256,0,0,32
mtran,16892,67108864,64,1,1,1,0,8,8,8,8,1,2,8687090,8388608,1,8395855,8388609,0,0,0,50,2097152,2097152,0,0,0.475551,99.9906,67108864,0,3288399808,67108864,268435456,1207959552,134217728,182452224,0,0,1,2,0,27.4251,1024,256,0,0,32
mtran,12566,33554432,64,1,1,1,0,8,8,8,16,0,3,8677286,8388608,1,8394975,8388609,0,0,0,28.5714,4194304,3145728,0,0,0.483073,99.9834,0,0,1845493760,33554432,268435456,603979776,0,109051904,0,0,1,3,0,22.4228,1024,512,0,0,32
mtran,12914,33554432,64,1,1,1,0,8,8,8,16,1,3,8687074,8388608,1,8394663,8388609,0,0,0,28.5714,4194304,3145728,0,0,0.483925,99.9891,33554432,0,2147549120,33554432,268435456,637534208,67108864,125829120,0,0,1,3,0,25.5226,1024,512,0,0,32
mtran,9960,16777216,64,1,1,1,0,8,8,8,32,0,3,8511494,8388608,1,8395915,8388609,0,0,0,19.9996,8388764,2097206,0,0,0.481136,99.9731,0,0,1207959552,16777216,268435456,369098752,0,66060288,0,0,1,7,0,26.715,1024,1024,0,0,32
mtran,10396,16777216,64,1,1,1,0,8,8,8,32,1,3,8687210,8388608,1,8394515,8388609,0,0,0,19.9978,8389317,2097620,0,0,0.48733,99.9823,16777216,0,1359019968,16777216,268435456,402653184,33554432,74973184,0,0,1,5,0,23.7778,1024,1024,0,0,32
mtran,8417,8388608,64,1,1,1,0,8,8,8,64,0,4,8534438,8388608,1,8395259,8388609,0,0,0,19.9996,8388773,2097180,0,0,0.486412,99.971,0,0,696254464,8388608,268435456,176160768,0,39321600,0,0,1,7,0,21.9525,1024,2048,0,0,32
mtran,10179,8388608,64,1,1,1,0,8,8,8,64,1,3,8390752,8388608,1,8393627,8388609,0,0,0,19.9975,8389470,2097596,0,0,0.491413,99.9839,8388608,0,771817408,8388608,268435456,184549376,16777216,43515904,0,0,1,6,0,20.0203,1024,2048,0,0,32
mtran,12787,67108864,128,1,1,1,0,8,16,8,16,0,3,8553712,8388608,1,8395443,8388609,0,0,0,33.3331,4194328,2097176,0,0,0.953406,99.9831,0,0,2684354560,67108864,268435456,1140850688,0,148897792,0,0,1,5,0,36.0805,1024,512,0,0,32
mtran,12508,67108864,128,1,1,1,0,8,16,8,16,1,3,8644530,8388607,1,8395463,8388609,0,0,0,33.3333,4194305,2097159,0,0,0.965364,99.9851,67108864,0,3288465280,67108864,268435456,1207959552,134217728,182452224,0,0,1,3,0,37.0986,1024,512,0,0,32
mtran,9941,33554432,128,1,1,1,0,8,16,8,32,0,3,8687302,8388608,1,8394667,8388609,0,0,0,18.1815,8388710,3145815,0,0,0.963677,99.9834,0,0,1845493760,33554432,268435456,603979776,0,109051904,0,0,1,6,0,34.9372,1024,1024,0,0,32
mtran,10350,33554432,128,1,1,1,0,8,16,8,32,1,3,8687254,8388608,1,8395343,8388609,0,0,0,18.1816,8388641,3145821,0,0,0.978473,99.9853,33554432,0,2147614592,33554432,268435456,637534208,67108864,125829120,0,0,1,4,0,32.3832,1024,1024,0,0,32
mtran,9249,16777216,128,1,1,1,0,8,16,8,64,0,4,8390932,8388608,1,8397735,8388609,0,0,0,19.9955,8390307,2097820,0,0,0.954655,99.9801,0,0,1207959552,16777216,268435456,369098752,0,66060288,0,0,1,7,0,29.4094,1024,2048,0,0,32
mtran,10126,16777216,128,1,1,1,0,8,16,8,64,1,3,8687362,8388607,1,8394831,8388609,0,0,0,19.9911,8391419,2099011,0,0,0.970006,99.9817,16777216,0,1359085440,16777216,268435456,402653184,33554432,74973184,0,0,1,6,0,26.9626,1024,2048,0,0,32
mtran,8662,67108864,256,1,1,1,0,8,32,8,32,0,4,8672926,8388608,1,8400739,8388609,0,0,0,20,8388615,2097154,0,0,0.94086,99.983,0,0,2684354560,67108864,268435456,1140850688,0,148897792,0,0,1,4,0,46.3031,1024,1024,0,0,32
mtran,10104,67108864,256,1,1,1,0,8,32,8,32,1,3,8549830,8388607,1,8396939,8388609,0,0,0,20,8388608,2097152,0,0,0.953602,99.9844,67108864,0,3288596224,67108864,268435456,1207959552,134217728,182452224,0,0,1,3,0,45.6652,1024,1024,0,0,32
mtran,6778,33554432,256,1,1,1,0,8,32,8,64,0,5,8539410,8388607,1,8400287,8388609,0,0,0,18.1818,8388608,3145732,0,0,0.958546,99.9743,0,0,1845493760,33554432,268435456,603979776,0,109051904,0,0,1,5,0,41.6357,1024,2048,0,0,32
mtran,9850,33554432,256,1,1,1,0,8,32,8,64,1,3,8539348,8388608,1,8395583,8388609,0,0,0,18.1818,8388608,3145731,0,0,0.97518,99.9846,33554432,0,2147745536,33554432,268435456,637534208,67108864,125829120,0,0,1,4,0,33.6665,1024,2048,0,0,32
mtran,6673,67108864,512,1,1,1,0,8,64,8,64,0,5,8399396,8388608,1,8403611,8388609,0,0,0,20,8388608,2097152,0,0,0.905519,99.9799,0,0,2684354560,67108864,268435456,1140850688,0,148897792,0,0,2,5,0,58.0372,1024,2048,0,0,32
mtran,9322,67108864,512,1,1,1,0,8,64,8,64,1,4,8627391,8388608,1,8397659,8388609,0,0,0,20,8388608,2097152,0,0,0.935045,99.9856,67108864,0,3288858112,67108864,268435456,1207959552,134217728,182452224,0,0,1,4,0,50.0993,1024,2048,0,0,32
mtran,67653,67108864,32,1,1,1,0,16,2,16,2,0,2,9580172,33554431,1,8391223,33554437,0,0,0,50,2097153,2097154,0,0,0.244212,99.9943,0,0,2684354560,67108864,268435456,1073741824,0,146800640,0,0,1,2,0,9.18687,1024,128,0,0,32
mtran,38457,67108864,32,1,1,1,0,16,2,16,2,1,2,8983132,33549209,1,8392071,33554433,0,0,0,50,2097152,2097152,0,0,0.23968,99.9944,67108864,0,3288350688,67108864,268435456,1140850688,134217728,180355072,0,0,1,2,0,13.3982,1024,128,0,0,32
mtran,37030,33554432,32,1,1,1,0,16,2,16,4,0,2,8983028,16777215,1,8391655,16777217,0,0,0,40,2097152,3145728,0,0,0.244682,99.9952,0,0,1879048192,33554432,268435456,570425344,0,109051904,0,0,1,1,0,8.38441,1024,256,0,0,32
mtran,22112,33554432,32,1,1,1,0,16,2,16,4,1,2,8835088,16777352,1,8392891,16777229,0,0,3.17891E-05,40,2097152,3145728,0,0,0.241152,99.9923,33554432,0,2181054432,33554432,268435456,603979776,67108864,125829120,0,0,1,2,0,15.5016,1024,256,0,0,32
mtran,20044,16777216,32,1,1,1,0,16,2,16,8,0,2,8976928,8388608,1,8393223,8388609,0,0,0,33.3332,4194305,2097183,0,0,0.245121,99.9838,0,0,1207959552,16777216,268435456,369098752,0,66060288,0,0,1,3,0,12.0775,1024,512,0,0,32
mtran,12961,16777216,32,1,1,1,0,16,2,16,8,1,3,8686818,8388608,1,8393847,8388609,0,0,0,33.3333,4194304,2097152,0,0,0.242372,99.9846,16777216,0,1358970848,16777216,268435456,402653184,33554432,74973184,0,0,1,2,0,15.2293,1024,512,0,0,32
mtran,11679,8388608,32,1,1,1,0,16,2,16,16,0,3,8686614,8388608,1,8392163,8388609,0,0,0,20,8388608,2097152,0,0,0.245745,99.9824,0,0,729808896,8388608,268435456,176160768,0,40370176,0,0,1,3,0,12.7424,1024,1024,0,0,32
mtran,9137,8388608,32,1,1,1,0,16,2,16,16,1,4,8390244,8388608,1,8393223,8388609,0,0,0,20,8388608,2097154,0,0,0.244505,99.9839,8388608,0,805322720,8388608,268435456,184549376,16777216,44564480,0,0,1,3,0,15.9845,1024,1024,0,0,32
mtran,7974,4194304,32,1,1,1,0,16,2,16,32,0,4,8538512,8388608,1,8391963,8388609,0,0,0,11.111,16777239,2097319,0,0,0.246855,99.9655,0,0,511705088,4194304,268435456,92274688,0,29360128,0,0,1,5,0,17.3504,1024,2048,0,0,32
mtran,6811,4194304,32,1,1,1,0,16,2,16,32,1,5,8538550,8388608,1,8392479,8388609,0,0,0,11.1111,16777216,2097157,0,0,0.246385,99.9778,4194304,0,549470176,4194304,268435456,96468992,8388608,31457280,0,0,1,5,0,17.7381,1024,2048,0,0,32
mtran,36920,67108864,64,1,1,1,0,16,4,16,4,0,2,8983184,16777216,1,8392259,16777217,0,0,0,49.9993,2097181,2097180,0,0,0.474779,99.9905,0,0,2684354560,67108864,268435456,1140850688,0,148897792,0,0,1,4,0,16.8724,1024,256,0,0,32
mtran,21836,67108864,64,1,1,1,0,16,4,16,4,1,2,8837440,16777199,1,8393331,16777217,0,0,0,50,2097152,2097153,0,0,0.481007,99.9929,67108864,0,3288367040,67108864,268435456,1207959552,134217728,182452224,0,0,1,2,0,21.7248,1024,256,0,0,32
mtran,20546,33554432,64,1,1,1,0,16,4,16,8,0,2,8686838,8388608,1,8392691,8388609,0,0,0,28.5714,4194304,3145728,0,0,0.489527,99.9895,0,0,1845493760,33554432,268435456,603979776,0,109051904,0,0,1,2,0,14.0752,1024,512,0,0,32
mtran,13620,33554432,64,1,1,1,0,16,4,16,8,1,3,8538650,8388608,1,8393519,8388609,0,0,0,28.5714,4194304,3145728,0,0,0.484851,99.9866,33554432,0,2147516352,33554432,268435456,637534208,67108864,125829120,0,0,1,3,0,24.1912,1024,512,0,0,32
mtran,11604,16777216,64,1,1,1,0,16,4,16,16,0,3,8538624,8388608,1,8393071,8388609,0,0,0,19.999,8388953,2097322,0,0,0.475002,99.9782,0,0,1191182336,16777216,268435456,385875968,0,66060288,0,0,1,7,0,26.7213,1024,1024,0,0,32
mtran,8652,16777216,64,1,1,1,0,16,4,16,16,1,4,8686918,8388608,1,8393867,8388609,0,0,0,19.9995,8388803,2097220,0,0,0.485416,99.9755,16777216,0,1342209984,16777216,268435456,419430400,33554432,74973184,0,0,1,4,0,24.4205,1024,1024,0,0,32
mtran,8144,8388608,64,1,1,1,0,16,4,16,32,0,4,8390412,8388608,1,8393127,8388609,0,0,0,11.1106,16777789,2097487,0,0,0.478621,99.9765,0,0,721420288,8388608,268435456,184549376,0,40370176,0,0,1,8,0,26.8083,1024,2048,0,0,32
mtran,6640,8388608,64,1,1,1,0,16,4,16,32,1,5,8538594,8388608,1,8393251,8388609,0,0,0,11.111,16777425,2097186,0,0,0.487097,99.9796,8388608,0,796950464,8388608,268435456,192937984,16777216,44564480,0,0,1,6,0,24.7853,1024,2048,0,0,32
mtran,6527,4194304,64,1,1,1,0,16,4,16,64,0,5,8538574,8388608,1,8393807,8388609,0,0,0,11.111,16777241,2097355,0,0,0.364977,99.9728,0,0,507510784,4194304,268435456,96468992,0,29360128,0,0,1,6,0,20.5002,1024,4096,0,0,32
mtran,6170,4194304,64,1,1,1,0,16,4,16,64,1,5,8538530,8388608,1,8393015,8388609,0,0,0,11.1111,16777221,2097183,0,0,0.366405,99.9671,4194304,0,545292224,4194304,268435456,100663296,8388608,31457280,0,0,1,6,0,20.5009,1024,4096,0,0,32
mtran,20123,67108864,128,1,1,1,0,16,8,16,8,0,2,8686934,8388608,1,8393875,8388609,0,0,0,33.3289,4194789,2097501,0,0,0.923299,99.9837,0,0,2684354560,67108864,268435456,1140850688,0,148897792,0,0,1,6,0,30.0062,1024,512,0,0,32
mtran,12966,67108864,128,1,1,1,0,16,8,16,8,1,3,8541566,8388608,1,8394759,8388609,0,0,0,33.3333,4194309,2097157,0,0,0.965358,99.9807,67108864,0,3288399744,67108864,268435456,1207959552,134217728,182452224,0,0,1,3,0,35.7709,1024,512,0,0,32
mtran,11754,33554432,128,1,1,1,0,16,8,16,16,0,3,8686982,8388608,1,8393543,8388609,0,0,0,18.1813,8388714,3145950,0,0,0.957016,99.977,0,0,1845493760,33554432,268435456,603979776,0,109051904,0,0,1,5,0,29.6857,1024,1024,0,0,32
mtran,9122,33554432,128,1,1,1,0,16,8,16,16,1,4,8521822,8388608,1,8394699,8388609,0,0,0,18.1818,8388608,3145729,0,0,0.975445,99.9741,33554432,0,2147549056,33554432,268435456,637534208,67108864,125829120,0,0,1,3,0,35.8967,1024,1024,0,0,32
mtran,8297,16777216,128,1,1,1,0,16,8,16,32,0,4,8538944,8388606,1,8395067,8388609,0,0,0,11.1074,16782204,2098410,0,0,0.919562,99.9746,0,0,1191182336,16777216,268435456,385875968,0,66060288,0,0,1,9,0,36.0024,1024,2048,0,0,32
mtran,6735,16777216,128,1,1,1,0,16,8,16,32,1,5,8538876,8388606,1,8394495,8388609,0,0,0,11.1082,16780533,2098840,0,0,0.949564,99.9726,16777216,0,1342242688,16777216,268435456,419430400,33554432,74973184,0,0,1,8,0,39.1714,1024,2048,0,0,32
mtran,7014,8388608,128,1,1,1,0,16,8,16,64,0,5,8538998,8388608,1,8395523,8388609,0,0,0,11.1103,16778339,2097381,0,0,0.705363,99.9556,0,0,721420288,8388608,268435456,184549376,0,40370176,0,0,1,9,0,28.3957,1024,4096,0,0,32
mtran,6159,8388608,128,1,1,1,0,16,8,16,64,1,5,8390700,8388608,1,8394135,8388609,0,0,0,11.1105,16778107,2097342,0,0,0.717138,99.9544,8388608,0,796983168,8388608,268435456,192937984,16777216,44564480,0,0,1,8,0,30.9067,1024,4096,0,0,32
mtran,11540,67108864,256,1,1,1,0,16,16,16,16,0,3,8687338,8388608,1,8395415,8388609,0,0,0,19.9998,8388608,2097233,0,0,0.952064,99.9805,0,0,2684354560,67108864,268435456,1140850688,0,148897792,0,0,1,3,0,34.7658,1024,1024,0,0,32
mtran,8508,67108864,256,1,1,1,0,16,16,16,16,1,4,8534650,8388608,1,8396003,8388609,0,0,0,20,8388608,2097152,0,0,0.943317,99.9824,67108864,0,3288465152,67108864,268435456,1207959552,134217728,182452224,0,0,1,3,0,53.6191,1024,1024,0,0,32
mtran,7825,33554432,256,1,1,1,0,16,16,16,32,0,4,8547728,8388608,1,8395263,8388609,0,0,0,10.5258,16777232,3146655,0,0,0.951678,99.9757,0,0,1845493760,33554432,268435456,603979776,0,109051904,0,0,1,6,0,39.5875,1024,2048,0,0,32
mtran,6528,33554432,256,1,1,1,0,16,16,16,32,1,5,8539014,8388608,1,8395563,8388609,0,0,0,10.5263,16777216,3145728,0,0,0.959927,99.9719,33554432,0,2147614464,33554432,268435456,637534208,67108864,125829120,0,0,1,6,0,50.4054,1024,2048,0,0,32
mtran,6807,16777216,256,1,1,1,0,16,16,16,64,0,5,8539254,8388607,1,8398727,8388609,0,0,0,11.1106,16777808,2097425,0,0,0.917299,99.9689,0,0,1191182336,16777216,268435456,385875968,0,66060288,0,0,1,8,0,36.064,1024,4096,0,0,32
mtran,5899,16777216,256,1,1,1,0,16,16,16,64,1,5,8550046,8388608,1,8395551,8388609,0,0,0,11.1103,16778163,2097653,0,0,0.933637,99.9619,16777216,0,1342308096,16777216,268435456,419430400,33554432,74973184,0,0,1,8,0,40.0281,1024,4096,0,0,32
mtran,7089,67108864,512,1,1,1,0,16,32,16,32,0,4,8539320,8388608,1,8400851,8388609,0,0,0,11.1104,16777216,2098307,0,0,0.90429,99.9799,0,0,2684354560,67108864,268435456,1140850688,0,148897792,0,0,2,5,0,57.8932,1024,2048,0,0,32
mtran,7598,67108864,512,1,1,1,0,16,32,16,32,1,4,8545612,8388608,1,8397723,8388609,0,0,0,11.1111,16777216,2097152,0,0,0.917133,99.9788,67108864,0,3288595968,67108864,268435456,1207959552,134217728,182452224,0,0,2,5,0,62.2565,1024,2048,0,0,32
mtran,6215,33554432,512,1,1,1,0,16,32,16,64,0,5,8391092,8388608,1,8400383,8388609,0,0,0,10.5257,16777216,3146821,0,0,0.928075,99.9682,0,0,1845493760,33554432,268435456,603979776,0,109051904,0,0,1,6,0,47.7778,1024,4096,0,0,32
mtran,6116,33554432,512,1,1,1,0,16,32,16,64,1,5,8391048,8388608,1,8397471,8388609,0,0,0,10.5263,16777216,3145728,0,0,0.944435,99.9778,33554432,0,2147745280,33554432,268435456,637534208,67108864,125829120,0,0,1,6,0,55.7006,1024,4096,0,0,32
mtran,8021,67108864,1024,1,1,1,0,16,64,16,64,0,4,8539992,8388608,1,8403791,8388609,0,0,0,11.1011,16777216,2114246,0,0,0.847037,99.883,0,0,2684354560,67108864,268435456,1140850688,0,148897792,0,0,1,4,0,49.5814,1024,4096,0,0,32
mtran,9315,67108864,1024,1,1,1,0,16,64,16,64,1,4,8687694,8388608,1,8399159,8388609,0,0,0,11.1111,16777216,2097226,0,0,0.864725,99.9792,67108864,0,3288857600,67108864,268435456,1207959552,134217728,182452224,0,0,1,4,0,50.7221,1024,4096,0,0,32
mtran,126656,67108864,32,1,1,1,0,32,1,32,1,0,2,10761572,67108864,1,8390743,67108865,0,0,0,49.9994,2097178,2097180,0,0,0.246933,99.9967,0,0,2147483648,67108864,268435456,939524096,0,125829120,0,0,1,4,0,11.8729,1024,128,0,0,32
mtran,79841,67108864,32,1,1,1,0,32,1,32,1,1,2,9724044,67035707,1,8390699,67108874,0,0,0,49.999,2097191,2097193,0,0,0.24512,99.9964,67108864,0,2751471584,67108864,268435456,1006632960,134217728,159383552,0,0,1,4,0,12.0947,1024,128,0,0,32
mtran,66260,33554432,32,1,1,1,0,32,1,32,2,0,2,9575732,33554432,1,8390591,33554433,0,0,0,39.9999,2097158,3145732,0,0,0.247065,99.9941,0,0,1778384896,33554432,268435456,570425344,0,105906176,0,0,1,3,0,9.59776,1024,256,0,0,32
mtran,34696,33554432,32,1,1,1,0,32,1,32,2,1,3,8982948,33524063,1,8391171,33554449,0,0,6.67572E-05,40,2097152,3145728,0,0,0.244388,99.9931,33554432,0,2080382944,33554432,268435456,603979776,67108864,122683392,0,0,1,2,0,11.4568,1024,256,0,0,32
mtran,35397,16777216,32,1,1,1,0,32,1,32,4,0,2,8982928,16777216,1,8391383,16777217,0,0,0,33.3326,4194405,2097189,0,0,0.247248,99.9891,0,0,1174405120,16777216,268435456,369098752,0,65011712,0,0,1,4,0,12.9157,1024,512,0,0,32
mtran,19397,16777216,32,1,1,1,0,32,1,32,4,1,3,8697250,16775468,1,8391859,16777217,0,0,0,33.3333,4194312,2097154,0,0,0.244897,99.9903,16777216,0,1325408224,16777216,268435456,402653184,33554432,73924608,0,0,1,3,0,12.6311,1024,512,0,0,32
mtran,19154,8388608,32,1,1,1,0,32,1,32,8,0,2,8686498,8388608,1,8391387,8388609,0,0,0,19.9999,8388608,2097192,0,0,0.247407,99.9849,0,0,704643072,8388608,268435456,184549376,0,39845888,0,0,1,4,0,10.66,1024,1024,0,0,32
mtran,11361,8388608,32,1,1,1,0,32,1,32,8,1,3,8686502,8388608,1,8391943,8388609,0,0,0,20,8388608,2097175,0,0,0.245646,99.9826,8388608,0,780148704,8388608,268435456,192937984,16777216,44040192,0,0,1,3,0,13.0736,1024,1024,0,0,32
mtran,10866,4194304,32,1,1,1,0,32,1,32,16,0,3,8531052,8388608,1,8391047,8388609,0,0,0,11.111,16777232,2097309,0,0,0.247624,99.9719,0,0,515899392,4194304,268435456,96468992,0,29622272,0,0,1,5,0,14.9176,1024,2048,0,0,32
mtran,6774,4194304,32,1,1,1,0,32,1,32,16,1,5,8529992,8388608,1,8391635,8388609,0,0,0,11.111,16777216,2097279,0,0,0.246331,99.9741,4194304,0,553656288,4194304,268435456,100663296,8388608,31719424,0,0,1,5,0,19.2999,1024,2048,0,0,32
mtran,7330,2097152,32,1,1,1,0,32,1,32,32,0,4,8471151,8388912,1,8391455,8388609,0,0,0,5.88234,33554432,2097237,0,0,0.185764,99.9739,0,0,415236096,6291456,268435456,50331648,0,24117248,0,0,1,7,0,19.5638,1024,4096,0,0,32
mtran,7340,2097152,32,1,1,1,0,32,1,32,32,1,4,8538454,8388752,1,8392215,8388621,0,0,4.76837E-05,5.88235,33554432,2097179,0,0,0.185747,99.978,2097152,0,434118624,6291456,268435456,52428800,4194304,25165824,0,0,1,7,0,20.0269,1024,4096,0,0,32
mtran,66241,67108864,64,1,1,1,0,32,2,32,2,0,2,9575920,33554508,1,8390991,33554433,0,0,0,49.9731,2098246,2098314,0,0,0.45932,99.9934,0,0,2684354560,67108864,268435456,1073741824,0,146800640,0,0,1,7,0,20.8016,1024,256,0,0,32
mtran,34659,67108864,64,1,1,1,0,32,2,32,2,1,3,9084560,33511062,1,8391127,33554433,0,0,0,49.9972,2097281,2097255,0,0,0.478316,99.992,67108864,0,3288350656,67108864,268435456,1140850688,134217728,180355072,0,0,1,4,0,19.4589,1024,256,0,0,32
mtran,35343,33554432,64,1,1,1,0,32,2,32,4,0,2,8986036,16777216,1,8390979,16777217,0,0,0,28.5702,4194479,3145861,0,0,0.477576,99.9877,0,0,1879048192,33554432,268435456,570425344,0,109051904,0,0,1,5,0,16.5667,1024,512,0,0,32
mtran,19163,33554432,64,1,1,1,0,32,2,32,4,1,3,8686638,16774784,1,8391551,16777217,0,0,0,28.5714,4194313,3145733,0,0,0.487989,99.9876,33554432,0,2181054400,33554432,268435456,603979776,67108864,125829120,0,0,1,3,0,19.208,1024,512,0,0,32
