Kernel name,Computation duration (us),Global size,Local size,VECTOR_TYPE,CR,LOCAL_MEM,PADD_LOCAL,WORK_GROUP_SIZE_X,WORK_GROUP_SIZE_Y,TILE_SIZE_X,TILE_SIZE_Y,DIAGONAL_MAP,dram_utilization,dram_read_transactions,dram_write_transactions,l2_utilization,l2_read_transactions,l2_write_transactions,tex_utilization,tex_cache_transactions,local_memory_overhead,shared_utilization,shared_efficiency,shared_load_transactions,shared_store_transactions,local_load_transactions,local_store_transactions,achieved_occupancy,sm_efficiency,inst_fp_16,inst_fp_32,inst_fp_64,inst_integer,inst_control,inst_compute_ld_st,inst_misc,inst_bit_convert,inst_executed,half_precision_fu_utilization,single_precision_fu_utilization,flop_sp_efficiency,double_precision_fu_utilization,flop_dp_efficiency,special_fu_utilization,cf_fu_utilization,ldst_fu_utilization,tex_fu_utilization,issue_slot_utilization,warp_execution_efficiency,warp_nonpred_execution_efficiency,Maximum work-group size,Local memory size,Private memory size,Constant memory size,Registers count
mtran,12077,67108864,128,1,1,1,0,4,32,4,32,1,3,16777820,8378606,1,16777860,8388617,1,8388608,0,1,40,8388608,2097152,0,0,0.959139,99.9993,0,67108864,0,4630773632,738197504,335544320,872415232,134217728,226492416,0,2,0,0,0,1,1,1,1,15.0057,100,93.5221,1024,512,0,0,32
mtran,2679,33554432,128,1,1,1,0,4,32,4,64,0,8,8388676,8355966,2,16777372,8388617,1,8388608,0,2,40,8388608,2097152,0,0,0.951469,99.8727,0,0,0,2248146944,436207616,301989888,469762048,0,126877696,0,3,0,0,0,0,1,1,2,38.0322,100,85.124,1024,1024,0,0,32
mtran,11955,33554432,128,1,1,1,0,4,32,4,64,1,3,16777668,8376374,1,16777900,8388617,1,8388608,0,1,40,8388608,2097152,0,0,0.973645,100.004,0,33554432,0,3020160896,436207616,301989888,469762048,67108864,157286400,0,1,0,0,0,1,1,1,1,10.6669,100,86.0052,1024,1024,0,0,32
mtran,2666,67108864,256,1,1,1,0,4,64,4,64,0,8,8388676,8357486,2,16777324,8388617,1,8388608,0,2,40,8388608,2097152,0,0,0.909375,100.194,0,0,0,3087007744,738197504,335544320,872415232,0,165675008,0,4,0,0,0,0,2,2,2,48.4439,100,94.9367,1024,1024,0,0,32
mtran,11946,67108864,256,1,1,1,0,4,64,4,64,1,3,16777668,8378082,1,16777828,8388617,1,8388608,0,1,40,8388608,2097152,0,0,0.953695,99.9113,0,67108864,0,4631035648,738197504,335544320,872415232,134217728,226492416,0,2,0,0,0,1,1,1,1,15.167,100,93.5257,1024,1024,0,0,32
mtran,5667,67108864,32,1,1,1,0,8,4,8,4,0,4,8388692,8382250,1,8388732,16777225,1,8388608,0,1,100,2097152,2097152,0,0,0.403335,96.6326,0,0,0,3087007744,738197504,335544320,872415232,0,165675008,0,2,0,0,0,0,1,1,1,23.532,100,94.9367,1024,128,0,0,32
mtran,9339,67108864,32,1,1,1,0,8,4,8,4,1,3,8389324,8989654,1,8389652,16777353,1,8388608,0,1,100,2097152,2097152,0,0,0.469365,99.1595,0,67108864,0,4630544352,738197504,335544320,872415232,134217728,226492416,0,2,0,0,0,1,1,1,1,19.4308,100,93.519,1024,128,0,0,32
mtran,4785,33554432,32,1,1,1,0,8,4,8,8,0,5,8388676,8372941,1,8388716,16777225,1,8388608,0,1,66.6667,4194304,2097152,0,0,0.470061,99.8567,0,0,0,2248146944,436207616,301989888,469762048,0,126877696,0,2,0,0,0,0,1,1,1,21.1418,100,85.124,1024,256,0,0,32
mtran,9718,33554432,32,1,1,1,0,8,4,8,8,1,3,8388716,8377620,1,8388756,16777225,1,8388608,0,1,66.6667,4194304,2097152,0,0,0.489148,100.003,0,33554432,0,3019931616,436207616,301989888,469762048,67108864,157286400,0,2,0,0,0,1,1,1,1,13.1237,100,86.0007,1024,256,0,0,32
mtran,3764,16777216,32,1,1,1,0,8,4,8,16,0,6,8388700,8369018,1,8388740,8388617,1,8388608,0,1,40,8388608,2097152,0,0,0.484953,100.097,0,0,0,1157627904,251658240,285212672,301989888,0,65536000,0,1,0,0,0,0,1,1,1,12.5885,100,95.2,1024,512,0,0,32
mtran,7431,16777216,32,1,1,1,0,8,4,8,16,1,3,8388732,8369063,1,8388884,8388617,1,8388608,0,1,40,8388608,2097152,0,0,0.493101,98.1912,0,16777216,0,1543536608,251658240,285212672,301989888,33554432,80740352,0,1,0,0,0,1,1,1,1,8.15156,100,94.1571,1024,512,0,0,32
mtran,3098,8388608,32,1,1,1,0,8,4,8,32,0,7,8388676,8354908,1,8388860,8388617,1,8388608,0,3,22.2222,16777216,2097152,0,0,0.491681,100.821,0,0,0,763363328,125829120,276824064,167772160,0,43253760,0,1,0,0,0,0,1,1,1,9.56305,100,96.3636,1024,1024,0,0,32
mtran,6252,8388608,32,1,1,1,0,8,4,8,32,1,4,8389308,8363426,1,8389348,8388617,1,8388608,0,2,22.2222,16777216,2097152,0,0,0.495534,99.9382,0,8388608,0,956334048,125829120,276824064,167772160,16777216,50855936,0,1,0,0,0,1,1,1,1,5.81206,100,95.3628,1024,1024,0,0,32
mtran,4575,67108864,64,1,1,1,0,8,8,8,8,0,5,8388676,8372793,1,8388716,16777225,1,8388608,0,1,66.6667,4194304,2097152,0,0,0.918471,100.22,0,0,0,3087007744,738197504,335544320,872415232,0,165675008,0,3,0,0,0,0,1,1,1,28.0829,100,94.9367,1024,256,0,0,32
mtran,9649,67108864,64,1,1,1,0,8,8,8,8,1,3,8389444,8377548,1,8389492,16777225,1,8388608,0,1,66.6667,4194304,2097152,0,0,0.950677,99.9339,0,67108864,0,4630577088,738197504,335544320,872415232,134217728,226492416,0,2,0,0,0,1,1,1,1,18.7945,100,93.5194,1024,256,0,0,32
mtran,3788,33554432,64,1,1,1,0,8,8,8,16,0,6,8388676,8368966,1,8388716,8388617,1,8388608,0,1,40,8388608,2097152,0,0,0.952843,99.9101,0,0,0,2248146944,436207616,301989888,469762048,0,126877696,0,3,0,0,0,0,1,1,1,26.7617,100,85.124,1024,512,0,0,32
mtran,7463,33554432,64,1,1,1,0,8,8,8,16,1,3,8388740,8370666,1,8389156,8388617,1,8388608,0,1,40,8388608,2097152,0,0,0.965366,98.0048,0,33554432,0,3019964352,436207616,301989888,469762048,67108864,157286400,0,2,0,0,0,1,1,1,1,17.0994,100,86.0013,1024,512,0,0,32
mtran,3041,16777216,64,1,1,1,0,8,8,8,32,0,7,8389036,8355510,1,8389132,8388617,1,8388608,0,3,22.2222,16777216,2097152,0,0,0.920292,98.6431,0,0,0,1157627904,251658240,285212672,301989888,0,65536000,0,2,0,0,0,0,1,1,1,15.6628,100,95.2,1024,1024,0,0,32
mtran,6252,16777216,64,1,1,1,0,8,8,8,32,1,4,8388740,8363070,1,8388780,8388617,1,8388608,0,2,22.2222,16777216,2097152,0,0,0.938961,99.9321,0,16777216,0,1543569344,251658240,285212672,301989888,33554432,80740352,0,1,0,0,0,1,1,1,1,9.70642,100,94.1584,1024,1024,0,0,32
mtran,2660,8388608,64,1,1,1,0,8,8,8,64,0,8,8388684,8354262,2,8388724,8388617,1,8388608,0,3,22.2222,16777216,2097152,0,0,0.839557,99.8483,0,0,0,763363328,125829120,276824064,167772160,0,43253760,0,1,0,0,0,0,1,1,2,11.2153,100,96.3636,1024,2048,0,0,32
mtran,6232,8388608,64,1,1,1,0,8,8,8,64,1,4,8388740,8362194,1,8388780,8388745,1,8388608,0,2,22.2222,16777216,2097152,0,0,0.863186,99.9642,0,8388608,0,956366784,125829120,276824064,167772160,16777216,50855936,0,1,0,0,0,1,1,1,1,5.82866,100,95.3648,1024,2048,0,0,32
mtran,3926,67108864,128,1,1,1,0,8,16,8,16,0,6,8388676,8370408,1,8388932,8388617,1,8388608,0,1,40,8388608,2097152,0,0,0.942219,99.5984,0,0,0,3087007744,738197504,335544320,872415232,0,165675008,0,3,0,0,0,0,1,1,1,32.6965,100,94.9367,1024,512,0,0,32
mtran,7385,67108864,128,1,1,1,0,8,16,8,16,1,3,8390004,8371822,1,8390076,8388617,1,8388608,0,1,40,8388608,2097152,0,0,0.971238,98.3161,0,67108864,0,4630642560,738197504,335544320,872415232,134217728,226492416,0,2,0,0,0,1,1,1,1,24.606,100,93.5203,1024,512,0,0,32
mtran,2886,33554432,128,1,1,1,0,8,16,8,32,0,8,8388876,8356096,1,8389044,8388617,1,8388608,0,3,22.2222,16777216,2097152,0,0,0.95876,99.8228,0,0,0,2248146944,436207616,301989888,469762048,0,126877696,0,3,0,0,0,0,1,1,2,35.3104,100,85.124,1024,1024,0,0,32
mtran,6259,33554432,128,1,1,1,0,8,16,8,32,1,4,8388988,8366410,1,8389028,8388617,1,8388608,0,2,22.2222,16777216,2097152,0,0,0.981628,99.9208,0,33554432,0,3020029824,436207616,301989888,469762048,67108864,157286400,0,2,0,0,0,1,1,1,1,20.4368,100,86.0026,1024,1024,0,0,32
mtran,2644,16777216,128,1,1,1,0,8,16,8,64,0,8,8388676,8354970,2,8388716,8388617,1,8388608,0,3,22.2222,16777216,2097152,0,0,0.953316,99.932,0,0,0,1157627904,251658240,285212672,301989888,0,65536000,0,2,0,0,0,0,1,1,2,18.0132,100,95.2,1024,2048,0,0,32
mtran,6232,16777216,128,1,1,1,0,8,16,8,64,1,4,8388740,8366194,1,8388780,8388617,1,8388608,0,2,22.2222,16777216,2097152,0,0,0.974317,99.9944,0,16777216,0,1543634816,251658240,285212672,301989888,33554432,80740352,0,1,0,0,0,1,1,1,1,9.73082,100,94.1609,1024,2048,0,0,32
mtran,2797,67108864,256,1,1,1,0,8,32,8,32,0,8,8388692,8355702,2,8388732,8388617,1,8388608,0,3,22.2222,16777216,2097152,0,0,0.91108,99.9823,0,0,0,3087007744,738197504,335544320,872415232,0,165675008,0,4,0,0,0,0,2,2,2,46.1153,100,94.9367,1024,1024,0,0,32
mtran,6263,67108864,256,1,1,1,0,8,32,8,32,1,4,8388732,8367234,1,8388772,8388617,1,8388608,0,2,22.2222,16777216,2097152,0,0,0.960902,99.9424,0,67108864,0,4630773504,738197504,335544320,872415232,134217728,226492416,0,3,0,0,0,1,1,1,1,29.0281,100,93.5221,1024,1024,0,0,32
mtran,2678,33554432,256,1,1,1,0,8,32,8,64,0,8,8389124,8356842,2,8389204,8388617,1,8388608,0,3,22.2222,16777216,2097152,0,0,0.950431,99.8614,0,0,0,2248146944,436207616,301989888,469762048,0,126877696,0,3,0,0,0,0,1,1,2,38.035,100,85.124,1024,2048,0,0,32
mtran,6235,33554432,256,1,1,1,0,8,32,8,64,1,4,8388740,8370974,1,8388780,8388617,1,8388608,0,2,22.2222,16777216,2097152,0,0,0.979743,99.9695,0,33554432,0,3020160768,436207616,301989888,469762048,67108864,157286400,0,2,0,0,0,1,1,1,1,20.5202,100,86.0052,1024,2048,0,0,32
mtran,2780,67108864,512,1,1,1,0,8,64,8,64,0,8,8388692,8357338,2,8388732,8388617,1,8388608,0,3,22.2222,16777216,2097152,0,0,0.893947,99.8735,0,0,0,3087007744,738197504,335544320,872415232,0,165675008,0,4,0,0,0,0,2,2,2,46.4482,100,94.9367,1024,2048,0,0,32
mtran,6233,67108864,512,1,1,1,0,8,64,8,64,1,4,8388732,8372566,1,8388772,8388617,1,8388608,0,2,22.2222,16777216,2097152,0,0,0.953776,99.9548,0,67108864,0,4631035392,738197504,335544320,872415232,134217728,226492416,0,3,0,0,0,1,1,1,1,29.1841,100,93.5257,1024,2048,0,0,32
mtran,5657,67108864,32,1,1,1,0,16,2,16,2,0,4,8388804,9408908,2,8388844,33554441,1,8388608,0,1,100,2097152,2097152,0,0,0.39715,97.0735,0,0,0,3019898880,738197504,335544320,872415232,0,163577856,0,2,0,0,0,0,1,1,1,23.3919,100,94.8718,1024,128,0,0,32
mtran,6533,67108864,32,1,1,1,0,16,2,16,2,1,4,8388980,9960589,2,8389140,33554441,1,8388608,0,1,100,2097152,2097152,0,0,0.447951,94.2558,0,67108864,0,4563419104,738197504,335544320,872415232,134217728,224395264,0,3,0,0,0,1,1,1,1,27.9353,100,93.4582,1024,128,0,0,32
mtran,4776,33554432,32,1,1,1,0,16,2,16,4,0,5,8388676,8386373,1,8388716,16777225,1,8388608,0,1,66.6667,4194304,2097152,0,0,0.473445,99.9314,0,0,0,2248146944,436207616,301989888,469762048,0,126877696,0,2,0,0,0,0,1,1,1,21.2196,100,85.124,1024,256,0,0,32
mtran,7091,33554432,32,1,1,1,0,16,2,16,4,1,4,8388676,8912454,1,8388716,16777225,1,8388608,0,1,66.6667,4194304,2097152,0,0,0.484275,102.702,0,33554432,0,3019915232,436207616,301989888,469762048,67108864,157286400,0,2,0,0,0,1,1,1,1,18.0309,100,86.0003,1024,256,0,0,32
mtran,3992,16777216,32,1,1,1,0,16,2,16,8,0,6,8388676,8368323,2,8388716,16777225,1,8388608,0,1,40,8388608,2097152,0,0,0.487412,100.366,0,0,0,1157627904,251658240,285212672,301989888,0,65536000,0,1,0,0,0,0,1,1,1,11.863,100,95.2,1024,512,0,0,32
mtran,6902,16777216,32,1,1,1,0,16,2,16,8,1,4,8388676,8377018,1,8388716,16777225,1,8388608,0,1,40,8388608,2097152,0,0,0.492724,100.003,0,16777216,0,1543520224,251658240,285212672,301989888,33554432,80740352,0,1,0,0,0,1,1,1,1,8.78494,100,94.1565,1024,512,0,0,32
mtran,3540,8388608,32,1,1,1,0,16,2,16,16,0,6,8388676,8366565,1,8388716,8388617,1,8388608,0,2,22.2222,16777216,2097152,0,0,0.492708,100.086,0,0,0,780140544,125829120,276824064,176160768,0,44040192,0,1,0,0,0,0,1,1,1,8.60228,100,96.4286,1024,1024,0,0,32
mtran,5234,8388608,32,1,1,1,0,16,2,16,16,1,4,8388740,8368730,1,8388780,8388617,1,8388608,0,2,22.2222,16777216,2097152,0,0,0.494923,100.097,0,8388608,0,973094880,125829120,276824064,176160768,16777216,51642368,0,1,0,0,0,1,1,1,1,7.0941,100,95.4325,1024,1024,0,0,32
mtran,3058,4194304,32,1,1,1,0,16,2,16,32,0,7,8389156,8353497,1,8389244,8388617,1,8388608,0,5,11.7647,33554432,2097152,0,0,0.495419,99.9478,0,0,0,557842432,62914560,272629760,104857600,0,32243712,0,1,0,0,0,0,1,1,1,7.21114,100,96.748,1024,2048,0,0,32
mtran,4006,4194304,32,1,1,1,0,16,2,16,32,1,6,8388884,8354174,1,8389116,8388617,1,8388608,0,4,11.7647,33554432,2097152,0,0,0.496545,100.779,0,4194304,0,654327776,62914560,272629760,104857600,8388608,36044800,0,1,0,0,0,1,1,1,1,6.31795,100,96.0014,1024,2048,0,0,32
mtran,4485,67108864,64,1,1,1,0,16,4,16,4,0,5,8388844,8383347,1,8389220,16777225,1,8388608,0,1,66.6667,4194304,2097152,0,0,0.920889,100.011,0,0,0,3087007744,738197504,335544320,872415232,0,165675008,0,3,0,0,0,0,1,1,1,28.6078,100,94.9367,1024,256,0,0,32
mtran,7041,67108864,64,1,1,1,0,16,4,16,4,1,4,8389388,8895455,1,8389468,16777225,1,8388608,0,1,66.6667,4194304,2097152,0,0,0.938045,102.612,0,67108864,0,4630544320,738197504,335544320,872415232,134217728,226492416,0,3,0,0,0,1,1,1,1,25.8932,100,93.519,1024,256,0,0,32
mtran,4148,33554432,64,1,1,1,0,16,4,16,8,0,6,8388676,8370213,2,8388716,16777225,1,8388608,0,1,40,8388608,2097152,0,0,0.935734,99.8081,0,0,0,2248146944,436207616,301989888,469762048,0,126877696,0,2,0,0,0,0,1,1,1,24.4559,100,85.124,1024,512,0,0,32
mtran,6941,33554432,64,1,1,1,0,16,4,16,8,1,4,8388676,8376770,1,8388716,16777225,1,8388608,0,1,40,8388608,2097152,0,0,0.948564,100.243,0,33554432,0,3019931584,436207616,301989888,469762048,67108864,157286400,0,2,0,0,0,1,1,1,1,18.4121,100,86.0006,1024,512,0,0,32
mtran,3545,16777216,64,1,1,1,0,16,4,16,16,0,6,8388676,8366799,1,8388716,8388617,1,8388608,0,2,22.2222,16777216,2097152,0,0,0.934676,99.9588,0,0,0,1157627904,251658240,285212672,301989888,0,65536000,0,1,0,0,0,0,1,1,1,13.3919,100,95.2,1024,1024,0,0,32
mtran,5226,16777216,64,1,1,1,0,16,4,16,16,1,5,8388740,8368428,1,8388828,8388617,1,8388608,0,2,22.2222,16777216,2097152,0,0,0.942266,100.106,0,16777216,0,1543536576,251658240,285212672,301989888,33554432,80740352,0,1,0,0,0,1,1,1,1,11.6204,100,94.1571,1024,1024,0,0,32
mtran,3058,8388608,64,1,1,1,0,16,4,16,32,0,7,8388828,8354093,1,8389244,8388617,1,8388608,0,5,11.7647,33554432,2097152,0,0,0.912548,99.4886,0,0,0,780140544,125829120,276824064,176160768,0,44040192,0,1,0,0,0,0,1,1,1,10.0231,100,96.4286,1024,2048,0,0,32
mtran,4019,8388608,64,1,1,1,0,16,4,16,32,1,6,8388740,8354633,1,8388780,8388617,1,8388608,0,4,11.7647,33554432,2097152,0,0,0.907389,100.682,0,8388608,0,973111232,125829120,276824064,176160768,16777216,51642368,0,1,0,0,0,1,1,1,1,9.26898,100,95.4335,1024,2048,0,0,32
mtran,2707,4194304,64,1,1,1,0,16,4,16,64,0,8,8388676,8352638,2,8388900,8388617,1,8388608,0,5,11.7647,33554432,2097152,0,0,0.705842,99.8199,0,0,0,557842432,62914560,272629760,104857600,0,32243712,0,1,0,0,0,0,1,1,2,8.14202,100,96.748,1024,4096,0,0,32
mtran,3842,4194304,64,1,1,1,0,16,4,16,64,1,6,8389188,8353374,1,8389244,8388665,1,8388608,0,4,11.7647,33554432,2097152,0,0,0.707293,99.9648,0,4194304,0,654344128,62914560,272629760,104857600,8388608,36044800,0,1,0,0,0,1,1,1,1,6.59571,100,96.0028,1024,4096,0,0,32
mtran,4421,67108864,128,1,1,1,0,16,8,16,8,0,5,8389028,8372565,1,8389068,16777273,1,8388608,0,1,40,8388608,2097152,0,0,0.940537,99.9795,0,0,0,3087007744,738197504,335544320,872415232,0,165675008,0,3,0,0,0,0,1,1,1,29.0561,100,94.9367,1024,512,0,0,32
mtran,6896,67108864,128,1,1,1,0,16,8,16,8,1,4,8389036,8377332,1,8389396,16777225,1,8388608,0,1,40,8388608,2097152,0,0,0.960366,99.9601,0,67108864,0,4630577024,738197504,335544320,872415232,134217728,226492416,0,3,0,0,0,1,1,1,1,26.3619,100,93.5194,1024,512,0,0,32
mtran,3756,33554432,128,1,1,1,0,16,8,16,16,0,6,8388676,8369343,1,8388956,8388617,1,8388608,0,2,22.2222,16777216,2097152,0,0,0.968284,100.091,0,0,0,2248146944,436207616,301989888,469762048,0,126877696,0,3,0,0,0,0,1,1,1,27.008,100,85.124,1024,1024,0,0,32
mtran,5190,33554432,128,1,1,1,0,16,8,16,16,1,5,8388932,8369540,1,8388972,8388617,1,8388608,0,2,22.2222,16777216,2097152,0,0,0.977554,100.01,0,33554432,0,3019964288,436207616,301989888,469762048,67108864,157286400,0,2,0,0,0,1,1,1,1,24.7074,100,86.0013,1024,1024,0,0,32
mtran,2872,16777216,128,1,1,1,0,16,8,16,32,0,8,8388676,8354961,1,8388716,8388617,1,8388608,0,5,11.7647,33554432,2097152,0,0,0.949897,100.6,0,0,0,1157627904,251658240,285212672,301989888,0,65536000,0,2,0,0,0,0,1,1,2,16.5743,100,95.2,1024,2048,0,0,32
mtran,4027,16777216,128,1,1,1,0,16,8,16,32,1,6,8388764,8355794,1,8388804,8388617,1,8388608,0,4,11.7647,33554432,2097152,0,0,0.953127,100.66,0,16777216,0,1543569280,251658240,285212672,301989888,33554432,80740352,0,2,0,0,0,1,1,1,1,15.085,100,94.1584,1024,2048,0,0,32
mtran,2681,8388608,128,1,1,1,0,16,8,16,64,0,8,8388676,8353182,2,8388716,8388617,1,8388608,0,5,11.7647,33554432,2097152,0,0,0.921962,100.03,0,0,0,780140544,125829120,276824064,176160768,0,44040192,0,1,0,0,0,0,1,1,2,11.3943,100,96.4286,1024,4096,0,0,32
mtran,3833,8388608,128,1,1,1,0,16,8,16,64,1,6,8388740,8354230,1,8389052,8388617,1,8388608,0,4,11.7647,33554432,2097152,0,0,0.9206,99.9527,0,8388608,0,973143936,125829120,276824064,176160768,16777216,51642368,0,1,0,0,0,1,1,1,1,9.69507,100,95.4354,1024,4096,0,0,32
mtran,3925,67108864,256,1,1,1,0,16,16,16,16,0,6,8388676,8370789,1,8388764,8388617,1,8388608,0,2,22.2222,16777216,2097152,0,0,0.936637,99.714,0,0,0,3087007744,738197504,335544320,872415232,0,165675008,0,3,0,0,0,0,1,1,1,32.8491,100,94.9367,1024,1024,0,0,32
mtran,5081,67108864,256,1,1,1,0,16,16,16,16,1,5,8389092,8370122,1,8389148,8388617,1,8388608,0,2,22.2222,16777216,2097152,0,0,0.951864,99.9444,0,67108864,0,4630642432,738197504,335544320,872415232,134217728,226492416,0,3,0,0,0,1,1,1,1,35.8985,100,93.5203,1024,1024,0,0,32
mtran,2870,33554432,256,1,1,1,0,16,16,16,32,0,8,8388676,8355814,1,8388716,8388617,1,8388608,0,5,11.7647,33554432,2097152,0,0,0.944843,99.7894,0,0,0,2248146944,436207616,301989888,469762048,0,126877696,0,3,0,0,0,0,1,1,2,35.518,100,85.124,1024,2048,0,0,32
mtran,4028,33554432,256,1,1,1,0,16,16,16,32,1,6,8389268,8357990,1,8389364,8388617,1,8388608,0,4,11.7647,33554432,2097152,0,0,0.962721,100.578,0,33554432,0,3020029696,436207616,301989888,469762048,67108864,157286400,0,3,0,0,0,1,1,1,1,31.9394,100,86.0026,1024,2048,0,0,32
mtran,2651,16777216,256,1,1,1,0,16,16,16,64,0,8,8388980,8355038,2,8389676,8388745,1,8388608,0,5,11.7647,33554432,2097152,0,0,0.943732,99.9363,0,0,0,1157627904,251658240,285212672,301989888,0,65536000,0,2,0,0,0,0,1,1,2,17.9521,100,95.2,1024,4096,0,0,32
mtran,3817,16777216,256,1,1,1,0,16,16,16,64,1,6,8388740,8356306,1,8388780,8388617,1,8388608,0,4,11.7647,33554432,2097152,0,0,0.943102,99.864,0,16777216,0,1543634688,251658240,285212672,301989888,33554432,80740352,0,2,0,0,0,1,1,1,1,15.9537,100,94.1609,1024,4096,0,0,32
mtran,3003,67108864,512,1,1,1,0,16,32,16,32,0,7,8388964,8356230,1,8389468,8388617,1,8388608,0,5,11.7647,33554432,2097152,0,0,0.882485,100.147,0,0,0,3087007744,738197504,335544320,872415232,0,165675008,0,4,0,0,0,0,2,1,1,42.8742,100,94.9367,1024,2048,0,0,32
mtran,3938,67108864,512,1,1,1,0,16,32,16,32,1,6,8388716,8358734,1,8388756,8388617,1,8388608,0,4,11.7647,33554432,2097152,0,0,0.909777,99.7163,0,67108864,0,4630773248,738197504,335544320,872415232,134217728,226492416,0,4,0,0,0,1,1,1,1,46.414,100,93.5221,1024,2048,0,0,32
mtran,2697,33554432,512,1,1,1,0,16,32,16,64,0,8,8388676,8356746,2,8388716,8388617,1,8388608,0,5,11.7647,33554432,2097152,0,0,0.925094,99.9662,0,0,0,2248146944,436207616,301989888,469762048,0,126877696,0,3,0,0,0,0,1,1,2,37.7463,100,85.124,1024,4096,0,0,32
mtran,3816,33554432,512,1,1,1,0,16,32,16,64,1,6,8388732,8358798,1,8388772,8388617,1,8388608,0,4,11.7647,33554432,2097152,0,0,0.948306,99.9533,0,33554432,0,3020160512,436207616,301989888,469762048,67108864,157286400,0,3,0,0,0,1,1,1,1,33.6557,100,86.0052,1024,4096,0,0,32
mtran,3373,67108864,1024,1,1,1,0,16,64,16,64,0,7,8388676,8357394,1,8388716,8388617,1,8388608,0,4,11.7647,33554432,2097152,0,0,0.852448,99.898,0,0,0,3087007744,738197504,335544320,872415232,0,165675008,0,3,0,0,0,0,2,1,1,38.1664,100,94.9367,1024,4096,0,0,32
mtran,3882,67108864,1024,1,1,1,0,16,64,16,64,1,6,8388724,8361202,1,8388764,8388617,1,8388608,0,4,11.7647,33554432,2097152,0,0,0.870095,99.8882,0,67108864,0,4631034880,738197504,335544320,872415232,134217728,226492416,0,4,0,0,0,1,1,1,1,47.0868,100,93.5257,1024,4096,0,0,32
mtran,6331,67108864,32,1,1,1,0,32,1,32,1,0,4,8388900,11185194,2,8388940,67108873,1,8388608,0,1,100,2097152,2097152,0,0,0.456081,99.79,0,0,0,2550136832,738197504,335544320,805306368,0,146800640,0,2,0,0,0,0,1,1,1,17.9336,100,94.2857,1024,128,0,0,32
mtran,5814,67108864,32,1,1,1,0,32,1,32,1,1,5,8389092,10676305,3,8389300,67108873,1,8388608,0,1,100,2097152,2097152,0,0,0.452752,98.8106,0,67108864,0,4093648864,738197504,335544320,805306368,134217728,207618048,0,3,0,0,0,1,1,1,1,28.8769,100,92.9294,1024,128,0,0,32
mtran,4649,33554432,32,1,1,1,0,32,1,32,2,0,5,8388676,8770802,2,8388716,33554441,1,8388608,0,1,66.6667,4194304,2097152,0,0,0.477511,99.7388,0,0,0,2181038080,436207616,301989888,469762048,0,124780544,0,2,0,0,0,0,1,1,1,21.4522,100,84.8739,1024,256,0,0,32
mtran,4770,33554432,32,1,1,1,0,32,1,32,2,1,5,8388676,8604878,2,8388764,33554441,1,8388608,0,1,66.6667,4194304,2097152,0,0,0.478194,101.331,0,33554432,0,2952798176,436207616,301989888,469762048,67108864,155189248,0,3,0,0,0,1,1,1,1,26.6308,100,85.811,1024,256,0,0,32
mtran,3738,16777216,32,1,1,1,0,32,1,32,4,0,6,8388676,8416048,2,8388716,16777225,1,8388608,0,1,40,8388608,2097152,0,0,0.486468,100.117,0,0,0,1140850688,251658240,285212672,301989888,0,65011712,0,1,0,0,0,0,1,1,1,12.5938,100,95.1613,1024,512,0,0,32
mtran,4800,16777216,32,1,1,1,0,32,1,32,4,1,5,8388676,8503330,1,8388716,16777225,1,8388608,0,1,40,8388608,2097152,0,0,0.4895,97.5639,0,16777216,0,1526734816,251658240,285212672,301989888,33554432,80216064,0,1,0,0,0,1,1,1,1,12.5964,100,94.118,1024,512,0,0,32
mtran,3741,8388608,32,1,1,1,0,32,1,32,8,0,6,8388676,8369219,2,8388868,16777225,1,8388608,0,2,22.2222,16777216,2097152,0,0,0.49319,100.163,0,0,0,771751936,125829120,276824064,176160768,0,43778048,0,1,0,0,0,0,1,1,1,8.10369,100,96.4072,1024,1024,0,0,32
mtran,4991,8388608,32,1,1,1,0,32,1,32,8,1,5,8388676,8375696,1,8388764,16777225,1,8388608,0,2,22.2222,16777216,2097152,0,0,0.494742,100.601,0,8388608,0,964698080,125829120,276824064,176160768,16777216,51380224,0,1,0,0,0,1,1,1,1,7.38418,100,95.4087,1024,1024,0,0,32
mtran,3192,4194304,32,1,1,1,0,32,1,32,16,0,7,8388676,8362114,1,8388964,8388617,1,8388608,0,4,11.7647,33554432,2097152,0,0,0.495723,100.841,0,0,0,562036736,62914560,272629760,109051904,0,32505856,0,1,0,0,0,0,1,1,1,6.93391,100,96.7742,1024,2048,0,0,32
mtran,3775,4194304,32,1,1,1,0,32,1,32,16,1,6,8388676,8366429,1,8388964,8388745,1,8388608,0,4,11.7647,33554432,2097152,0,0,0.496218,99.8509,0,4194304,0,658513888,62914560,272629760,109051904,8388608,36306944,0,1,0,0,0,1,1,1,1,6.77685,100,96.0296,1024,2048,0,0,32
mtran,2904,2097152,32,1,1,1,0,32,1,32,32,0,8,8389132,8353610,1,8389324,8388617,1,8388608,0,9,6.06061,67108864,2097152,0,0,0.372086,99.939,0,0,0,457179136,35651584,270532608,69206016,0,26542080,0,1,0,0,0,0,1,1,2,6.10866,100,98.0247,1024,4096,0,0,32
mtran,2878,2097152,32,1,1,1,0,32,1,32,32,1,8,8388740,8354254,1,8388780,8388617,1,8388608,0,9,6.06061,67108864,2097152,0,0,0.372103,99.7227,0,2097152,0,505421792,35651584,270532608,69206016,4194304,28442624,0,1,0,0,0,1,1,1,2,6.74343,100,97.4663,1024,4096,0,0,32
