Kernel name,Computation duration (us),Global size,Local size,WORK_GROUP_SIZE_X,OUTER_UNROLL_FACTOR,INNER_UNROLL_FACTOR1,INNER_UNROLL_FACTOR2,USE_SOA,LOCAL_MEM,USE_CONSTANT_MEMORY,VECTOR_TYPE,dram_utilization,dram_read_transactions,dram_write_transactions,l2_utilization,l2_read_transactions,l2_write_transactions,tex_utilization,tex_cache_transactions,local_memory_overhead,shared_efficiency,shared_load_transactions,shared_store_transactions,local_load_transactions,local_store_transactions,achieved_occupancy,sm_efficiency,inst_fp_32,inst_fp_64,inst_integer,inst_control,inst_compute_ld_st,inst_misc,inst_bit_convert,inst_executed,flop_sp_efficiency,flop_dp_efficiency,cf_fu_utilization,ldst_fu_utilization,tex_fu_utilization,issue_slot_utilization,Maximum work-group size,Local memory size,Private memory size,Constant memory size,Registers count
nbody_kernel,31432,4096,256,256,4,4,2,0,0,0,1,6,14532919,95146937,3,199091702,97373537,0,0,98.5637,0,0,0,55138286,43540237,0.233863,98.8216,3758301184,0,621563904,83898368,1275314176,151445504,0,186184832,4.52577,0,1,3,0,20.8437,1024,0,160,0,38
nbody_kernel,30192,4096,256,256,4,4,2,0,1,0,1,6,8061426,96394232,3,196647414,97267621,0,0,99.9332,49.9359,8388608,43577,56268833,41938393,0.246303,99.4663,3758301184,0,589058048,83898368,1477951488,135454720,0,191001728,4.69481,0,1,3,0,21.0512,1024,4096,160,0,38
nbody_kernel,33142,4096,256,256,4,4,2,1,0,0,1,6,21391484,94412422,3,203451886,97419745,0,0,97.1834,0,0,0,53948838,39685222,0.232012,98.6064,3758301184,0,722300928,83898368,1476771840,151371776,0,195626112,4.27612,0,1,3,0,21.2996,1024,0,160,0,38
nbody_kernel,45450,4096,256,256,4,4,2,1,0,0,2,7,82221516,99165208,2,153786514,99631833,0,0,98.3094,0,0,0,42666369,44329113,0.240116,98.3305,3758350336,0,361332736,41955328,738557952,75739136,0,156551296,3.12224,0,1,2,0,13.7248,1024,0,208,0,48
nbody_kernel,57041,4096,256,256,4,4,2,1,0,0,4,7,121668158,100424825,2,129843742,100423685,0,0,98.1392,0,0,0,39965235,47011319,0.242241,99.1986,3758448640,0,180850688,20983808,570937344,37920768,0,143312640,2.51674,0,1,2,0,10.0098,1024,0,320,0,63
nbody_kernel,30149,4096,256,256,4,4,2,1,1,0,1,6,8008879,96445127,3,196714730,97268981,0,0,99.9248,49.8931,8388608,50806,56877841,46377939,0.246271,99.5528,3758301184,0,590704640,83898368,1478868992,135372800,0,191079296,4.69992,0,1,4,0,22.2247,1024,4096,160,0,38
nbody_kernel,37300,4096,256,256,4,4,2,1,1,0,2,8,57672314,99350338,2,150207326,100036749,0,0,99.9116,99.8886,4194304,21081,40821296,42757362,0.248615,98.2688,3758350336,0,295534592,41955328,739606528,67743744,0,154278016,3.84199,0,1,2,0,16.5086,1024,8192,208,0,45
nbody_kernel,54530,4096,256,256,4,4,2,1,1,0,4,7,117935421,100647023,2,125962174,100653229,0,0,99.9024,99.9224,4194326,19633,38083695,47160605,0.249082,98.6278,3758448640,0,147959808,20983808,571359232,33996800,0,142175360,2.61648,0,1,2,0,10.5771,1024,16384,304,0,60
nbody_kernel,5683,4096,256,256,4,4,4,0,0,0,1,1,24524,32442,1,4227270,32769,0,0,0,0,0,0,0,0,0.248023,99.7874,3758301184,0,84492288,16781312,67174400,17149952,0,123255296,25.036,0,1,1,0,52.2975,1024,0,0,0,63
nbody_kernel,4382,4096,256,256,4,4,4,0,1,0,1,1,63321,32793,1,164490,33785,0,0,0.793218,99.5519,4194304,35338,384,631,0.249934,99.8662,3758301184,0,51990528,16777216,68505600,1458176,0,121790720,32.5009,0,1,1,0,57.4199,1024,4096,16,0,63
nbody_kernel,6917,4096,256,256,4,4,4,1,0,0,1,1,165168,32768,1,8446150,32769,0,0,0,0,0,0,0,0,0.248672,99.383,3758301184,0,185196544,16781312,268582912,17154048,0,132696448,20.5317,0,1,2,0,44.2822,1024,0,0,0,63
nbody_kernel,5411,4096,256,256,4,4,4,1,0,0,2,1,179220,1988266,1,6898734,1981597,0,0,51.7673,0,0,0,4208272,3901612,0.248958,99.4664,3758350336,0,92667904,8392704,386686976,8536064,0,132961664,26.2619,0,1,3,0,46.5752,1024,0,104,0,63
nbody_kernel,35111,4096,256,256,4,4,4,1,0,0,4,6,37663409,79739556,2,84550366,79744773,0,0,97.3925,0,0,0,21139938,30170447,0.243159,98.7403,3758448640,0,46399488,4198400,1368166400,4337664,0,161925760,4.05232,0,1,3,0,12.3827,1024,0,392,0,63
nbody_kernel,4445,4096,256,256,4,4,4,1,1,0,1,1,91536,30636,1,189638,33793,0,0,0.917431,99.1538,4194304,52319,256,2210,0.249951,99.9278,3758301184,0,53604352,16777216,69369856,1462272,0,121868288,32.0219,0,1,1,0,58.2459,1024,4096,8,0,63
nbody_kernel,4243,4096,256,256,4,4,4,1,1,0,2,1,32288,37720,1,195126,39209,0,0,5.47046,99.9866,4194304,16949,2849,10273,0.249972,99.9378,3758350336,0,26869760,8388608,68427776,901120,0,120721152,33.5625,0,1,1,0,58.5473,1024,8192,64,0,63
nbody_kernel,11155,4096,256,256,4,4,4,1,1,0,4,7,572480,45520050,3,46747526,45594265,0,0,99.7606,99.8328,4194304,23438,12076305,17546549,0.249133,99.4925,3758448640,0,13500416,4194304,819220480,544768,0,143624448,12.4958,0,1,4,0,29.7919,1024,16384,248,0,63
nbody_kernel,5312,4096,256,256,4,8,0,0,0,0,1,1,16484,32732,1,4227318,32769,0,0,0,0,0,0,0,0,0.249203,99.8311,3758301184,0,42549248,8392704,67174400,8761344,0,121420288,26.7913,0,1,1,0,53.2264,1024,0,0,0,63
nbody_kernel,4463,4096,256,256,4,8,0,0,1,0,1,1,16968,32314,1,165798,35393,0,0,2.07595,99.5597,4194304,35006,768,1321,0.249955,99.9274,3758301184,0,26824704,8388608,68526080,1454080,0,120742656,33.2705,0,1,1,0,58.5644,1024,4096,32,0,63
nbody_kernel,6813,4096,256,256,4,8,0,1,0,0,1,1,129873,30656,1,8446230,32769,0,0,0,0,0,0,0,0,0.249296,99.5309,3758301184,0,92921856,8392704,268582912,8765440,0,129288576,20.9297,0,1,2,0,44.7846,1024,0,0,0,63
nbody_kernel,5539,4096,256,256,4,8,0,1,0,0,2,1,160173,2007147,1,6727846,2016869,0,0,50.966,0,0,0,3945715,3917370,0.24997,99.7846,3758350336,0,46530560,4198400,378339328,4325376,0,130996352,25.6919,0,1,3,0,45.0183,1024,0,104,0,63
nbody_kernel,34219,4096,256,256,4,8,0,1,0,0,4,6,43428799,72000341,2,87430366,72033413,0,0,97.3132,0,0,0,22242000,27244506,0.242589,98.7598,3758448640,0,23330816,2101248,1248567296,2273280,0,157337344,4.16048,0,1,3,0,12.561,1024,0,480,0,63
nbody_kernel,4388,4096,256,256,4,8,0,1,1,0,1,1,153704,32279,1,189914,34001,0,0,1.10173,99.1343,4194304,53153,384,3324,0.249958,99.9558,3758301184,0,28438528,8388608,69378048,1462272,0,120819968,32.4453,0,1,1,0,56.9666,1024,4096,16,0,63
nbody_kernel,4385,4096,256,256,4,8,0,1,1,0,2,1,23196,36665,1,195094,39125,0,0,5.33614,99.9849,4194304,17020,1962,10282,0.249966,99.8999,3758350336,0,14286848,4194304,68427776,901120,0,120196864,32.47,0,1,1,0,58.0133,1024,8192,64,0,63
nbody_kernel,12252,4096,256,256,4,8,0,1,1,0,4,7,671075,47747384,3,49500762,47791749,0,0,99.7727,99.8246,4194304,23782,12657288,18285453,0.249175,99.0369,3758448640,0,7208960,2097152,854872064,536576,0,144476160,11.4238,0,1,4,0,28.5155,1024,16384,288,0,63
nbody_kernel,37706,4096,256,256,4,8,1,0,0,0,1,5,14334924,94838923,3,197196038,96281129,0,0,98.5493,0,0,0,51208367,27606714,0.224705,95.8976,3758301184,0,1116688384,209752064,2483421184,142950400,0,243078272,3.74821,0,1,4,0,19.9243,1024,0,160,0,26
nbody_kernel,35677,4096,256,256,4,8,1,0,1,0,1,5,8184512,95843502,3,196573266,96783677,0,0,99.933,49.9954,8388608,33539,50897259,27103305,0.244989,98.1029,3758301184,0,1100959744,209752064,2686058496,135348224,0,248681600,3.96064,0,1,4,0,20.5199,1024,4096,160,0,27
nbody_kernel,40993,4096,256,256,4,8,1,1,0,0,1,5,20591240,95082407,3,201592226,96232585,0,0,97.1533,0,0,0,51134960,27535163,0.224303,96.1924,3758301184,0,1167183872,209752064,2684829696,142950400,0,250950272,3.48427,0,1,4,0,19.2812,1024,0,160,0,32
nbody_kernel,48061,4096,256,256,4,8,1,1,0,0,2,7,86466003,98477464,2,153343714,99280601,0,0,98.3045,0,0,0,39122401,31277030,0.232583,98.4502,3758350336,0,583917568,104894464,1342652416,71512064,0,184219776,2.98952,0,1,2,0,14.1657,1024,0,208,0,40
nbody_kernel,57226,4096,256,256,4,8,1,1,0,0,4,7,121289511,100341260,2,129673294,100371441,0,0,98.1373,0,0,0,36045211,45609842,0.239867,98.9469,3758448640,0,292294656,52465664,671563776,35799040,0,150857344,2.50347,0,1,2,0,11.1292,1024,0,304,0,63
nbody_kernel,35571,4096,256,256,4,8,1,1,1,0,1,5,8211721,95836016,3,196557114,96794333,0,0,99.9246,49.9735,8388608,37227,50903375,27111583,0.245187,98.058,3758301184,0,1102696448,209752064,2686926848,135348224,0,248763008,3.97868,0,1,4,0,20.8313,1024,4096,160,0,27
nbody_kernel,37076,4096,256,256,4,8,1,1,1,0,2,7,49165361,98284297,2,149493430,99371457,0,0,99.9111,99.892,4194304,20935,39044637,34267414,0.247379,97.7765,3758350336,0,551673856,104894464,1343700992,67710976,0,183126144,3.91501,0,1,3,0,17.0978,1024,8192,208,0,39
nbody_kernel,54674,4096,256,256,4,8,1,1,1,0,4,7,118702086,100504992,2,125769338,100502817,0,0,99.9023,99.9333,4194308,19189,35383113,47849289,0.248388,98.7054,3758448640,0,276176896,52465664,672088064,33959936,0,150312576,2.60665,0,1,2,0,11.6325,1024,16384,304,0,55
nbody_kernel,31567,4096,256,256,4,8,2,0,0,0,1,6,14479010,94517470,3,198451414,96992069,0,0,98.5586,0,0,0,54923308,44805126,0.231698,98.4674,3758301184,0,579620864,75509760,1275314176,143056896,0,184349824,4.50858,0,1,3,0,21.5887,1024,0,160,0,38
nbody_kernel,30171,4096,256,256,4,8,2,0,1,0,1,6,8043777,96470441,3,196654754,97256157,0,0,99.9332,49.9366,8388608,43464,56107879,41948063,0.246397,99.5086,3758301184,0,563892224,75509760,1477951488,135454720,0,189953152,4.7007,0,1,3,0,20.9661,1024,4096,160,0,38
nbody_kernel,33200,4096,256,256,4,8,2,1,0,0,1,6,21243807,94799168,3,203640318,97541181,0,0,97.1864,0,0,0,54344378,41075113,0.23288,98.6361,3758301184,0,630026240,75509760,1476771840,142983168,0,192218240,4.31844,0,1,3,0,21.3971,1024,0,160,0,38
nbody_kernel,45609,4096,256,256,4,8,2,1,0,0,2,7,82001418,99188627,2,153686178,99636565,0,0,98.3099,0,0,0,42753782,44394378,0.239815,98.1886,3758350336,0,315195392,37761024,738557952,71544832,0,154847360,3.13056,0,1,2,0,13.7341,1024,0,208,0,48
nbody_kernel,57046,4096,256,256,4,8,2,1,0,0,4,7,126181150,101011501,2,133775222,101031685,0,0,98.1733,0,0,0,39294990,45669481,0.243387,99.3192,3758448640,0,157790208,18886656,589914112,35827712,0,143054080,2.44904,0,1,1,0,9.56234,1024,0,320,0,63
nbody_kernel,30149,4096,256,256,4,8,2,1,1,0,1,6,7967203,96357206,3,196724242,97255961,0,0,99.9248,49.8956,8388608,50391,57117972,47491272,0.246234,99.5998,3758301184,0,565538816,75509760,1478868992,135372800,0,190030720,4.71218,0,1,4,0,22.2095,1024,4096,160,0,38
nbody_kernel,36906,4096,256,256,4,8,2,1,1,0,2,8,56734277,99235303,2,150109142,100058877,0,0,99.9116,99.8996,4194304,20614,41104290,43900659,0.248345,98.2735,3758350336,0,282959872,37761024,739606528,67743744,0,153753984,3.80819,0,1,2,0,16.2026,1024,8192,208,0,43
nbody_kernel,54703,4096,256,256,4,8,2,1,1,0,4,7,119366260,100651815,2,125978526,100673949,0,0,99.9024,99.9206,4194341,19694,37259601,46052234,0.249784,98.5332,3758448640,0,141668352,18886656,571359232,33996800,0,141913216,2.58471,0,1,1,0,10.5452,1024,16384,304,0,62
nbody_kernel,5308,4096,256,256,4,8,4,0,0,0,1,1,37756,32764,1,4227334,32769,0,0,0,0,0,0,0,0,0.249124,99.8619,3758301184,0,42549248,8392704,67174400,8761344,0,121420288,26.7884,0,1,1,0,53.2016,1024,0,0,0,63
nbody_kernel,4277,4096,256,256,4,8,4,0,1,0,1,1,252520,32511,1,165626,35305,0,0,2.02715,99.5677,4194304,34666,769,1333,0.249949,99.9368,3758301184,0,26824704,8388608,68526080,1454080,0,120742656,33.2857,0,1,1,0,58.5918,1024,4096,32,0,63
nbody_kernel,6801,4096,256,256,4,8,4,1,0,0,1,1,310894,32768,1,8446230,32769,0,0,0,0,0,0,0,0,0.249182,99.3748,3758301184,0,92921856,8392704,268582912,8765440,0,129288576,20.8747,0,1,2,0,44.736,1024,0,0,0,63
nbody_kernel,5539,4096,256,256,4,8,4,1,0,0,2,1,30345,2011796,1,6727798,2018049,0,0,51.0042,0,0,0,3945661,3917551,0.249965,99.7837,3758350336,0,46530560,4198400,378339328,4325376,0,130996352,25.6879,0,1,3,0,45.0083,1024,0,104,0,63
nbody_kernel,34216,4096,256,256,4,8,4,1,0,0,4,6,43410244,72006588,2,87435126,72038525,0,0,97.3134,0,0,0,22232566,27234900,0.242589,98.8028,3758448640,0,23330816,2101248,1248567296,2273280,0,157337344,4.15072,0,1,3,0,12.5248,1024,0,480,0,63
nbody_kernel,4390,4096,256,256,4,8,4,1,1,0,1,1,15884,32990,1,189894,34021,0,0,1.10704,99.1405,4194304,52890,384,3312,0.249963,99.9539,3758301184,0,28438528,8388608,69378048,1462272,0,120819968,32.4424,0,1,1,0,56.964,1024,4096,16,0,63
nbody_kernel,4388,4096,256,256,4,8,4,1,1,0,2,1,176206,37000,1,195114,39005,0,0,5.3248,99.983,4194304,17100,2091,10508,0.249967,99.8833,3758350336,0,14286848,4194304,68427776,901120,0,120196864,32.4785,0,1,1,0,58.037,1024,8192,64,0,63
nbody_kernel,12468,4096,256,256,4,8,4,1,1,0,4,7,664130,47750741,3,49505770,47797921,0,0,99.7727,99.8251,4194304,23760,12657053,18283043,0.249252,99.1975,3758448640,0,7208960,2097152,854872064,536576,0,144476160,11.4369,0,1,4,0,28.5034,1024,16384,288,0,63
nbody_kernel,5243,4096,256,256,4,16,0,0,0,0,1,1,16540,32431,1,4227478,32769,0,0,0,0,0,0,0,0,0.24974,99.9217,3758301184,0,21577728,4198400,67174400,4567040,0,120502784,27.1396,0,1,1,0,54.1858,1024,0,0,0,63
nbody_kernel,4348,4096,256,256,4,16,0,0,1,0,1,1,159464,33623,1,165762,35329,0,0,2.05838,99.6016,4194304,33228,768,1321,0.249956,99.8829,3758301184,0,14241792,4194304,68526080,1454080,0,120218368,32.7759,0,1,1,0,57.5504,1024,4096,32,0,63
nbody_kernel,6758,4096,256,256,4,16,0,1,0,0,1,1,117472,30996,1,8446358,32769,0,0,0,0,0,0,0,0,0.249956,99.3673,3758301184,0,46784512,4198400,268582912,4571136,0,127584640,21.0396,0,1,2,0,46.4151,1024,0,0,0,63
nbody_kernel,5522,4096,256,256,4,16,0,1,0,0,2,1,29850,1498595,1,5970954,1485965,0,0,42.4997,0,0,0,4340785,4377944,0.249897,99.824,3758350336,0,23461888,2101248,407691264,10620928,0,131323904,25.7501,0,1,3,0,44.6648,1024,0,128,0,63
nbody_kernel,36746,4096,256,256,4,16,0,1,0,0,4,6,53205790,72958929,2,96400310,72985317,0,0,97.389,0,0,0,22935728,27144236,0.244881,98.5102,3758448640,0,11796480,1052672,1285267456,1220608,0,158058112,3.89163,0,1,3,0,11.5865,1024,0,664,0,63
nbody_kernel,4312,4096,256,256,4,16,0,1,1,0,1,1,163650,32014,1,190034,33981,0,0,1.09466,99.1249,4194304,53556,384,3495,0.249956,99.911,3758301184,0,15855616,4194304,69378048,1462272,0,120295680,33.03,0,1,1,0,57.6777,1024,4096,16,0,63
nbody_kernel,4427,4096,256,256,4,16,0,1,1,0,2,1,46910,36285,1,195262,38881,0,0,5.29074,99.9879,4194304,16893,2107,10963,0.249965,99.9273,3758350336,0,7995392,2097152,68427776,901120,0,119934720,32.1889,0,1,1,0,55.7333,1024,8192,64,0,63
nbody_kernel,14242,4096,256,256,4,16,0,1,1,0,4,6,1384853,48609023,2,51906298,48624229,0,0,99.7771,99.6227,4194304,32330,12861605,18613750,0.249986,99.9908,3758448640,0,4063232,1048576,866422784,536576,0,144706048,9.91071,0,1,4,0,25.3525,1024,16384,384,0,63
nbody_kernel,36027,4096,256,256,4,16,1,0,0,0,1,6,13152718,95636627,3,198277602,96710957,0,0,98.5572,0,0,0,51097345,27477532,0.228919,97.5822,3758301184,0,1095716864,205557760,2483421184,138756096,0,242160768,3.95107,0,1,4,0,20.5467,1024,0,160,0,26
nbody_kernel,35759,4096,256,256,4,16,1,0,1,0,1,5,8114116,96232989,3,197030034,97256933,0,0,99.9332,49.9958,8388608,33472,50868203,27047271,0.245904,96.0775,3758301184,0,1088376832,205557760,2686058496,135348224,0,248157312,3.95948,0,1,4,0,20.6284,1024,4096,160,0,27
nbody_kernel,38653,4096,256,256,4,16,1,1,0,0,1,7,18340192,143388312,3,304894710,97013533,0,0,97.1776,0,0,0,51052411,27463807,0.22868,98.1501,3758301184,0,1121046528,205557760,2684829696,138756096,0,249246336,3.66768,0,1,4,0,19.5727,1024,0,160,0,32
nbody_kernel,49922,4096,256,256,4,16,1,1,0,0,2,7,82350038,98423995,2,153257658,99074373,0,0,98.302,0,0,0,39257336,30663860,0.231605,98.6357,3758350336,0,560848896,102797312,1342652416,69414912,0,183367808,2.85881,0,1,2,0,13.4158,1024,0,208,0,40
nbody_kernel,57115,4096,256,256,4,16,1,1,0,0,4,7,122488922,100225481,2,129514178,100126877,0,0,98.1349,0,0,0,35854549,45588304,0.242694,99.511,3758448640,0,280760320,51417088,671563776,34750464,0,150431360,2.49992,0,1,2,0,11.0808,1024,0,304,0,63
nbody_kernel,35738,4096,256,256,4,16,1,1,1,0,1,5,7770797,96271515,3,197081950,97228285,0,0,99.9249,49.9733,8388608,37269,50868424,27030630,0.245978,96.1748,3758301184,0,1090113536,205557760,2686926848,135348224,0,248238720,3.97005,0,1,4,0,20.7756,1024,4096,160,0,27
nbody_kernel,38223,4096,256,256,4,16,1,1,1,0,2,7,44448299,98838817,2,149818210,99725113,0,0,99.9114,99.9108,4194304,20142,39490555,34348373,0.245211,97.418,3758350336,0,545382400,102797312,1343700992,67710976,0,182864000,3.71939,0,1,2,0,16.402,1024,8192,208,0,39
nbody_kernel,53912,4096,256,256,4,16,1,1,1,0,4,7,118349760,100567257,2,125868530,100596145,0,0,99.9023,99.9386,4194323,18950,35143545,47535360,0.246939,99.5103,3758448640,0,273035264,51417088,672088064,33955840,0,150181504,2.61837,0,1,2,0,11.5298,1024,16384,304,0,55
nbody_kernel,31255,4096,256,256,4,16,2,0,0,0,1,6,12394617,95424712,3,198595126,97082609,0,0,98.5619,0,0,0,55516986,49297217,0.232733,98.3112,3758301184,0,558649344,71315456,1275314176,138862592,0,183432320,4.5349,0,1,3,0,21.9522,1024,0,160,0,38
nbody_kernel,30304,4096,256,256,4,16,2,0,1,0,1,6,7654237,96683401,3,197073198,97439537,0,0,99.9333,49.9298,8388608,44608,56568222,42410682,0.246462,99.3737,3758301184,0,551309312,71315456,1477951488,135454720,0,189428864,4.70995,0,1,3,0,21.0845,1024,4096,160,0,38
nbody_kernel,32327,4096,256,256,4,16,2,1,0,0,1,6,17219237,95772262,3,204499232,97827377,0,0,97.1973,0,0,0,54244721,45870627,0.235879,98.3085,3758301184,0,583888896,71315456,1476771840,138788864,0,190514304,4.38807,0,1,4,0,21.6255,1024,0,160,0,38
nbody_kernel,47007,4096,256,256,4,16,2,1,0,0,2,7,72768616,98136140,2,152520418,98593037,0,0,98.2951,0,0,0,42642902,43520587,0.232046,98.1382,3758350336,0,292126720,35663872,738557952,69447680,0,153995392,3.03424,0,1,2,0,13.0677,1024,0,208,0,48
nbody_kernel,57769,4096,256,256,4,16,2,1,0,0,4,7,123686762,100302551,2,133453502,100306929,0,0,98.1674,0,0,0,38352474,44036031,0.239887,99.6691,3758448640,0,146259968,17838080,588865536,34775040,0,142595328,2.47509,0,1,1,0,9.48141,1024,0,320,0,63
nbody_kernel,30144,4096,256,256,4,16,2,1,1,0,1,6,7883228,96617305,3,197271662,97534681,0,0,99.925,49.8677,8388608,55113,57874408,48829766,0.246702,99.3481,3758301184,0,552955904,71315456,1478868992,135372800,0,189506432,4.70296,0,1,4,0,22.3639,1024,4096,160,0,38
nbody_kernel,36435,4096,256,256,4,16,2,1,1,0,2,7,40128101,99201105,2,149811754,99825885,0,0,99.9115,99.8853,4194304,21219,40411423,43420395,0.244657,97.5869,3758350336,0,276668416,35663872,739606528,67743744,0,153491840,3.90688,0,1,2,0,16.5953,1024,8192,208,0,43
nbody_kernel,54459,4096,256,256,4,16,2,1,1,0,4,7,116099061,100664553,2,125956778,100609805,0,0,99.9024,99.9393,4194307,18940,36108540,45209966,0.247673,98.6581,3758448640,0,138526720,17838080,571359232,33992704,0,141782144,2.62425,0,1,1,0,10.5378,1024,16384,304,0,62
nbody_kernel,5245,4096,256,256,4,16,4,0,0,0,1,1,164772,32270,1,4227462,32769,0,0,0,0,0,0,0,0,0.249758,99.9383,3758301184,0,21577728,4198400,67174400,4567040,0,120502784,27.1466,0,1,1,0,54.1907,1024,0,0,0,63
nbody_kernel,4347,4096,256,256,4,16,4,0,1,0,1,1,16854,33655,1,165838,35349,0,0,2.03105,99.6053,4194304,33068,768,1295,0.249941,99.8536,3758301184,0,14241792,4194304,68526080,1454080,0,120218368,32.7716,0,1,1,0,57.5566,1024,4096,32,0,63
nbody_kernel,6757,4096,256,256,4,16,4,1,0,0,1,1,162726,32656,1,8446358,32769,0,0,0,0,0,0,0,0,0.249966,99.3612,3758301184,0,46784512,4198400,268582912,4571136,0,127584640,21.0388,0,1,2,0,46.417,1024,0,0,0,63
nbody_kernel,5522,4096,256,256,4,16,4,1,0,0,2,1,30297,1507004,1,5970374,1491113,0,0,42.4748,0,0,0,4340923,4377638,0.249957,99.9749,3758350336,0,23461888,2101248,407691264,10620928,0,131323904,25.7882,0,1,3,0,44.6628,1024,0,128,0,63
nbody_kernel,36859,4096,256,256,4,16,4,1,0,0,4,6,53395696,72961049,2,96569622,72978417,0,0,97.3891,0,0,0,22918898,27140940,0.24494,98.7837,3758448640,0,11796480,1052672,1285267456,1220608,0,158058112,3.88682,0,1,3,0,11.5122,1024,0,664,0,63
nbody_kernel,4312,4096,256,256,4,16,4,1,1,0,1,1,127812,30997,1,190050,33989,0,0,1.12472,99.1356,4194304,53098,384,3310,0.24994,99.9299,3758301184,0,15855616,4194304,69378048,1462272,0,120295680,33.0326,0,1,1,0,57.6732,1024,4096,16,0,63
nbody_kernel,4430,4096,256,256,4,16,4,1,1,0,2,1,171620,36083,1,195266,38925,0,0,5.28101,99.9876,4194304,16908,2016,11209,0.249967,99.9059,3758350336,0,7995392,2097152,68427776,901120,0,119934720,32.1968,0,1,1,0,55.7591,1024,8192,64,0,63
nbody_kernel,14608,4096,256,256,4,16,4,1,1,0,4,6,1486888,48609741,2,51921878,48630873,0,0,99.7771,99.6488,4194304,31223,12835570,18663155,0.249986,99.9899,3758448640,0,4063232,1048576,866422784,536576,0,144706048,9.63305,0,1,4,0,24.7067,1024,16384,384,0,63
nbody_kernel,5220,4096,256,256,4,32,0,0,0,0,1,1,164916,32337,1,4227718,32769,0,0,0,0,0,0,0,0,0.249558,99.9234,3758301184,0,11091968,2101248,67174400,2469888,0,120044032,27.3226,0,1,1,0,54.604,1024,0,0,0,63
nbody_kernel,4385,4096,256,256,4,32,0,0,1,0,1,1,20622,34038,1,167558,36857,0,0,3.51759,99.6015,4194304,33229,768,1668,0.249954,99.9431,3758301184,0,7950336,2097152,68526080,1454080,0,119956224,32.5461,0,1,1,0,57.3641,1024,4096,32,0,63
nbody_kernel,6782,4096,256,256,4,32,0,1,0,0,1,1,301234,32652,1,8446630,32769,0,0,0,0,0,0,0,0,0.249614,99.2135,3758301184,0,23715840,2101248,268582912,2473984,0,126732672,20.9478,0,1,2,0,46.5108,1024,0,0,0,63
nbody_kernel,5100,4096,256,256,4,32,0,1,0,0,2,1,327389,1022232,1,6227058,1022153,0,0,33.4575,0,0,0,4503416,806361,0.249963,99.9736,3758350336,0,11927552,1052672,230473728,7479296,0,125294464,27.8845,0,1,2,0,47.6713,1024,0,136,0,63
nbody_kernel,43292,4096,256,256,4,32,0,1,0,0,4,6,79069998,71927157,2,102718926,71959209,0,0,97.377,0,0,0,22719301,26134914,0.244631,99.177,3758448640,0,6029312,528384,1275838464,696320,0,157550464,3.28784,0,1,2,0,9.51404,1024,0,656,0,63
nbody_kernel,4306,4096,256,256,4,32,0,1,1,0,1,1,155332,32266,1,190310,33949,0,0,1.07873,99.1914,4194304,50711,384,3360,0.249964,99.9403,3758301184,0,9564160,2097152,69378048,1462272,0,120033536,33.1403,0,1,1,0,58.2867,1024,4096,16,0,63
nbody_kernel,4586,4096,256,256,4,32,0,1,1,0,2,1,37948,38077,1,574122,38985,0,0,5.35234,99.994,4194304,16637,2089,9865,0.249944,99.9676,3758350336,0,4849664,1048576,68435968,905216,0,119804032,31.0727,0,1,1,0,57.6686,1024,8192,64,0,63
nbody_kernel,16367,4096,256,256,4,32,0,1,1,0,4,6,5917683,48394130,2,51819430,48424113,0,0,99.7764,99.7049,4194310,28839,12763260,17832856,0.249894,99.5409,3758448640,0,2490368,524288,861171712,3166208,0,144558592,8.68669,0,1,3,0,22.3985,1024,16384,408,0,63
nbody_kernel,36015,4096,256,256,4,32,1,0,0,0,1,6,13297707,95321210,3,198205426,96725657,0,0,98.5569,0,0,0,51088693,27479553,0.228762,97.5398,3758301184,0,1085231104,203460608,2483421184,136658944,0,241702016,3.9367,0,1,4,0,20.453,1024,0,160,0,26
nbody_kernel,35668,4096,256,256,4,32,1,0,1,0,1,5,7739424,96280029,3,197018166,97216737,0,0,99.9332,49.9963,8388608,33395,50861897,27032081,0.245993,96.1523,3758301184,0,1082085376,203460608,2686058496,135348224,0,247895168,3.96572,0,1,4,0,20.6151,1024,4096,160,0,27
nbody_kernel,38783,4096,256,256,4,32,1,1,0,0,1,5,17983178,95652910,3,203278846,97003477,0,0,97.1777,0,0,0,51047653,27466196,0.228865,98.0871,3758301184,0,1097977856,203460608,2684829696,136658944,0,248394368,3.66063,0,1,4,0,19.4588,1024,0,160,0,32
nbody_kernel,50142,4096,256,256,4,32,1,1,0,0,2,7,82867245,98456262,2,153303222,99080885,0,0,98.3025,0,0,0,39224648,30506322,0.2318,98.5638,3758350336,0,549314560,101748736,1342652416,68366336,0,182941824,2.83804,0,1,2,0,13.3431,1024,0,208,0,40
nbody_kernel,57257,4096,256,256,4,32,1,1,0,0,4,7,123134796,100196265,2,129498494,100222741,0,0,98.1344,0,0,0,35928513,45541631,0.243603,99.6425,3758448640,0,274993152,50892800,671563776,34226176,0,150218368,2.51051,0,1,2,0,11.1274,1024,0,304,0,63
nbody_kernel,35662,4096,256,256,4,32,1,1,1,0,1,5,7931801,96223414,3,197012074,97216957,0,0,99.9249,49.9733,8388608,37270,50856897,27036716,0.246025,96.2522,3758301184,0,1083822080,203460608,2686926848,135348224,0,247976576,3.97286,0,1,4,0,20.7962,1024,4096,160,0,27
