Kernel name,Computation duration (us),Global size,Local size,WORK_GROUP_SIZE_X,OUTER_UNROLL_FACTOR,INNER_UNROLL_FACTOR1,INNER_UNROLL_FACTOR2,USE_SOA,LOCAL_MEM,USE_CONSTANT_MEMORY,VECTOR_TYPE,dram__throughput.avg.pct_of_peak_sustained_elapsed,dram__sectors_read.sum,dram__sectors_write.sum,lts__t_sectors.avg.pct_of_peak_sustained_elapsed,lts__t_sectors_op_read.sum,lts__t_sectors_op_write.sum,l1tex__t_requests_pipe_lsu_mem_global_op_ld.avg.pct_of_peak_sustained_active,l1tex__t_requests_pipe_lsu_mem_global_op_ld.sum,l1tex__data_pipe_lsu_wavefronts_mem_shared.avg.pct_of_peak_sustained_elapsed,l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum,l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum,l1tex__t_sectors_pipe_lsu_mem_local_op_ld.sum,l1tex__t_sectors_pipe_lsu_mem_local_op_st.sum,sm__warps_active.avg.pct_of_peak_sustained_active,smsp__cycles_active.avg.pct_of_peak_sustained_elapsed,smsp__sass_thread_inst_executed_op_fp16_pred_on.sum,smsp__sass_thread_inst_executed_op_fp32_pred_on.sum,smsp__sass_thread_inst_executed_op_fp64_pred_on.sum,smsp__sass_thread_inst_executed_op_integer_pred_on.sum,smsp__sass_thread_inst_executed_op_control_pred_on.sum,smsp__sass_thread_inst_executed_op_memory_pred_on.sum,smsp__sass_thread_inst_executed_op_misc_pred_on.sum,smsp__sass_thread_inst_executed_op_conversion_pred_on.sum,smsp__inst_executed.sum,smsp__inst_executed_pipe_fp16.sum,smsp__pipe_fma_cycles_active.avg.pct_of_peak_sustained_active,smsp__inst_executed_pipe_fp64.avg.pct_of_peak_sustained_active,smsp__inst_executed_pipe_xu.avg.pct_of_peak_sustained_active,smsp__inst_executed_pipe_lsu.avg.pct_of_peak_sustained_active,smsp__inst_executed_pipe_tex.avg.pct_of_peak_sustained_active,smsp__issue_active.avg.pct_of_peak_sustained_active,smsp__thread_inst_executed_per_inst_executed.ratio,smsp__thread_inst_executed_per_inst_executed.pct,Maximum work-group size,Local memory size,Private memory size,Constant memory size,Registers count
nbody_kernel,4025,4096,64,64,4,8,1,1,0,0,2,0.024686,667,9819,54.8523,403127,100723000,1.53772,4197890,4.6008E-05,0,0,151022000,100690000,8.73117,68.5468,0,3489910000,0,500789000,104894000,1342650000,323670000,0,183748000,0,29.8311,0,8.79744,11.0007,0,24.0881,32,100,1024,0,208,0,49
nbody_kernel,5386,4096,64,64,4,8,1,1,0,0,4,1.35969,0,779946,43.127,6818270,100735000,0.837593,2100740,6.80219E-05,0,0,125823000,100703000,8.60365,45.8673,0,3490010000,0,250712000,52465700,671564000,296079000,0,150621000,0,32.2738,0,9.71909,6.07881,0,21.8139,32,100,1024,0,304,0,64
nbody_kernel,5883,4096,64,64,4,8,1,1,1,0,1,0.00722694,830,3678,37.3152,397592,100717000,0.0336434,134656,2.09229,8388610,131072,201347000,100684000,8.74159,68.4381,0,3489870000,0,973697000,209752000,2693220000,373486000,0,249250000,0,21.0147,0,5.99717,15.0424,0,22.2743,32,100,1024,1024,160,0,32
nbody_kernel,3474,4096,64,64,4,8,1,1,1,0,2,0.0245809,0,9016,63.6082,403708,100723000,0.0292208,69120,1.81026,4194300,131072,151021000,100690000,8.72573,68.8343,0,3489910000,0,487158000,104894000,1346850000,321057000,0,183372000,0,34.319,0,10.1619,12.7467,0,27.7672,32,100,1024,2048,208,0,43
nbody_kernel,5369,4096,64,64,4,8,1,1,1,0,4,3.13228,328,1801490,54.927,36359800,100735000,0.0145678,36352,1.15277,4194300,131072,125970000,100664000,9.83459,52.1338,0,3490010000,0,243900000,52465700,673661000,295027000,0,150441000,0,28.3128,0,8.54384,5.36252,0,19.1532,32,100,1024,4096,304,0,61
nbody_kernel,6101,4096,64,64,4,8,2,0,0,0,1,0.00636653,0,4118,36.0032,401032,100717000,0.50243,2098180,3.02096E-05,0,0,201347000,100684000,8.7075,68.6416,0,3489870000,0,505635000,75509800,1275300000,378765000,0,184187000,0,19.5152,0,5.76856,6.85142,0,15.8325,32,100,1024,0,160,0,41
nbody_kernel,5092,4096,64,64,4,8,2,0,1,0,1,0.00763403,158,3957,43.1781,398816,100717000,0.00967142,33792,2.42145,8388610,131072,201347000,100683000,8.7201,69.0013,0,3489870000,0,500392000,75509800,1481870000,373522000,0,190315000,0,23.2417,0,6.884,9.50061,0,19.5225,32,100,1024,1024,160,0,41
nbody_kernel,5350,4096,64,64,4,8,2,1,0,0,1,0.00693899,140,3792,41.0735,399244,100717000,2.28169,8392190,3.44295E-05,0,0,201348000,100684000,8.71073,68.9153,0,3489870000,0,530919000,75509800,1476710000,378675000,0,191267000,0,22.3063,0,6.54825,9.00577,0,18.6632,32,100,1024,0,160,0,42
nbody_kernel,3713,4096,64,64,4,8,2,1,0,0,2,0.025808,0,10086,59.4871,400972,100723000,1.71806,4197890,4.99261E-05,0,0,151022000,100690000,8.80579,67.1315,0,3489910000,0,265630000,37761000,738509000,323629000,0,154372000,0,32.4447,0,9.7479,6.70455,0,22.4234,32,100,1024,0,208,0,56
nbody_kernel,5008,4096,64,64,4,8,2,1,0,0,4,1.47751,664,782453,46.2091,6205120,100735000,0.87592,2100740,7.33306E-05,0,0,125841000,100704000,8.5579,47.032,0,3490010000,0,132997000,18886700,570786000,296116000,0,142220000,0,33.6116,0,10.2181,5.43189,0,21.6549,32,100,1024,0,304,0,64
nbody_kernel,5060,4096,64,64,4,8,2,1,1,0,1,0.00649318,0,3478,43.4586,396764,100717000,0.0387863,134656,2.43723,8388610,131072,201347000,100684000,8.72059,69.0005,0,3489870000,0,503656000,75509800,1485090000,373432000,0,190513000,0,23.4137,0,6.92896,9.58348,0,19.6705,32,100,1024,1024,160,0,41
nbody_kernel,3330,4096,64,64,4,8,2,1,1,0,2,0.0244969,0,8740,66.4399,400716,100723000,0.0315922,69120,1.89799,4194300,131072,151021000,100690000,8.81151,67.1413,0,3489910000,0,251998000,37761000,742703000,321528000,0,154011000,0,36.0706,0,10.882,7.5324,0,24.9737,32,100,1024,2048,208,0,50
nbody_kernel,5005,4096,64,64,4,8,2,1,1,0,4,3.28344,72,1763710,58.8011,35850600,100735000,0.0156544,36352,1.23915,4194300,131072,125838000,100770000,9.82079,52.085,0,3490010000,0,126181000,18886700,572883000,295068000,0,142040000,0,30.1755,0,9.19264,4.90695,0,19.4569,32,100,1024,4096,304,0,63
nbody_kernel,2060,4096,64,64,4,8,4,0,0,0,1,2.75557E-05,0,6,0.462322,392276,32791,1.48025,2098180,0.000178859,0,0,0,0,8.69825,68.8653,0,3489870000,0,35713000,8392700,67174400,277967000,0,121255000,0,55.4556,0,17.0212,1.06499,0,30.7548,32,100,896,0,0,0,72
nbody_kernel,1460,4096,64,64,4,8,4,0,1,0,1,0.000110552,0,17,0.644638,388212,32839,0.0336873,33792,4.35047,4194300,131072,0,0,8.70123,69.1728,0,3489870000,0,30470100,8388610,72417300,273805000,0,121125000,0,78.1262,0,24.03,1.64423,0,43.3723,32,100,768,1024,0,0,80
nbody_kernel,2068,4096,64,64,4,8,4,1,0,0,1,0.00266304,548,34,0.458203,389600,32791,5.90909,8392190,0.000178256,0,0,0,0,8.70216,68.8134,0,3489870000,0,60899300,8392700,268583000,277963000,0,128336000,0,55.7086,0,16.9766,4.24661,0,32.4656,32,100,896,0,0,0,72
nbody_kernel,1637,4096,64,64,4,8,4,1,0,0,2,0.000115863,1,19,0.577479,389620,32791,3.72999,4197890,0.000225948,0,0,0,0,8.69607,69.1074,0,3489910000,0,30490600,4198400,134365000,273281000,0,122899000,0,69.9789,0,21.4271,2.68149,0,39.2406,32,100,640,0,0,0,96
nbody_kernel,1575,4096,64,64,4,8,4,1,0,0,4,0.000114875,0,19,0.598866,389628,32791,1.95006,2100740,0.000234898,0,0,0,0,8.69909,68.7635,0,3490010000,0,15286300,2101250,67256300,270967000,0,120184000,0,72.9421,0,22.3873,1.40245,0,40.0933,32,100,512,0,0,0,128
nbody_kernel,1757,4096,64,64,4,8,4,1,1,0,1,0.00022082,16,25,0.533608,386088,32791,0.110903,134656,3.61044,4194300,131072,0,0,8.69736,69.3967,0,3489870000,0,33636400,8388610,75644900,273805000,0,121325000,0,64.6861,0,19.878,1.41989,0,35.9374,32,100,896,1024,0,0,72
nbody_kernel,1364,4096,64,64,4,8,4,1,1,0,2,0.000118521,0,17,0.686889,386016,32791,0.0737285,69120,4.6398,4194300,131072,0,0,8.6969,69.4176,0,3489910000,0,16859100,4194300,71450600,271229000,0,120443000,0,83.6793,0,25.7298,1.72481,0,46.1786,32,100,640,2048,0,0,96
nbody_kernel,1289,4096,64,64,4,8,4,1,1,0,4,0.000657245,72,17,0.727975,386032,32791,0.0411029,36352,4.89717,4194300,131072,0,0,8.69728,69.3693,0,3490010000,0,8470530,2097150,69353500,270012000,0,120007000,0,88.6917,0,27.2784,1.76869,0,48.7807,32,100,512,4096,0,0,126
nbody_kernel,1877,4096,64,64,4,16,0,0,0,0,1,8.5774E-05,0,17,0.507164,391784,32791,1.6254,2098180,0.000197105,0,0,0,0,8.6976,69.0906,0,3489870000,0,18935800,4198400,67174400,273768000,0,120469000,0,60.8405,0,18.6964,1.16981,0,33.5626,32,100,896,0,0,0,72
nbody_kernel,1432,4096,64,64,4,16,0,0,1,0,1,0.000139326,0,21,0.657378,389036,32791,0.0343717,33792,4.44054,4194300,131072,0,0,8.7011,69.1961,0,3489870000,0,17887200,4194300,72417300,273793000,0,120600000,0,79.7169,0,24.5192,1.67771,0,44.0635,32,100,768,1024,0,0,80
nbody_kernel,2154,4096,64,64,4,16,0,1,0,0,1,0.000901496,188,17,0.440458,389604,32791,5.69208,8392190,0.00017122,0,0,0,0,8.70443,68.6548,0,3489870000,0,31539200,4198400,268583000,273781000,0,127157000,0,53.3778,0,16.3442,4.08841,0,30.9689,32,100,896,0,0,0,72
nbody_kernel,1646,4096,64,64,4,16,0,1,0,0,2,0.000126832,1,21,0.574866,389632,32791,3.70447,4197890,0.000224798,0,0,0,0,8.69722,69.2109,0,3489910000,0,15810600,2101250,134365000,271184000,0,122310000,0,69.3524,0,21.2862,2.66385,0,38.7954,32,100,640,0,0,0,96
nbody_kernel,2167,4096,64,64,4,16,0,1,0,0,4,0.000118596,0,27,1.74163,1685510,32791,1.42708,2100740,0.000170727,0,0,0,0,8.69666,68.1833,0,3490010000,0,7946240,1052670,67256300,269918000,0,119889000,0,53.4023,0,16.4099,1.02799,0,29.3162,32,100,512,0,0,0,128
nbody_kernel,1397,4096,64,64,4,16,0,1,1,0,1,0.000170474,0,25,0.668681,386044,32791,0.140222,134656,4.54597,4194300,131072,0,0,8.69962,69.1006,0,3489870000,0,21053400,4194300,75644900,273801000,0,120801000,0,81.7964,0,25.1361,1.79547,0,45.247,32,100,768,1024,0,0,80
nbody_kernel,1340,4096,64,64,4,16,0,1,1,0,2,0.000106682,0,15,0.697973,386824,32791,0.0750685,69120,4.70941,4194300,131072,0,0,8.69711,69.1846,0,3489910000,0,10567700,2097150,71450600,271217000,0,120181000,0,85.2207,0,26.2037,1.75658,0,46.9267,32,100,640,2048,0,0,96
nbody_kernel,2031,4096,64,64,4,16,0,1,1,0,4,0.000107457,0,23,1.85872,1686770,32791,0.026314,36352,3.08669,4194300,131072,0,0,8.69683,68.2088,0,3490010000,0,5324800,1048580,69353500,270004000,0,119875000,0,56.8536,0,17.4861,1.13377,0,31.2354,32,100,512,4096,0,0,128
nbody_kernel,7378,4096,64,64,4,16,1,0,0,0,1,0.00487029,124,3687,29.754,473406,100717000,0.428207,2098180,2.49048E-05,0,0,201346000,100684000,8.78757,67.034,0,3489870000,0,958890000,205558000,2483420000,374530000,0,242133000,0,17.0638,0,4.86966,11.2629,0,17.5701,32,100,1024,0,160,0,31
nbody_kernel,5883,4096,64,64,4,16,1,0,1,0,1,0.00688212,220,4061,37.2647,411848,100717000,0.00845355,33792,2.08856,8388610,131072,201347000,100683000,8.7476,68.337,0,3489870000,0,957841000,205558000,2689990000,373481000,0,248523000,0,20.9908,0,5.99534,15.0199,0,22.2025,32,100,1024,1024,160,0,33
nbody_kernel,6829,4096,64,64,4,16,1,1,0,0,1,0.00568599,442,3745,32.2972,834353,100717000,1.87439,8392190,2.69664E-05,0,0,201337000,100684000,8.80439,66.4144,0,3489870000,0,971596000,205558000,2684830000,374538000,0,248824000,0,18.7111,0,5.32196,13.3073,0,19.7327,32,100,1024,0,160,0,37
nbody_kernel,4984,4096,64,64,4,16,1,1,0,0,2,0.0183027,0,9565,44.7164,1059470,100723000,1.47491,4197890,3.72406E-05,0,0,151064000,100689000,8.58102,56.7353,0,3489910000,0,486105000,102797000,1342650000,321577000,0,183159000,0,29.1061,0,8.60346,10.7582,0,23.4813,32,100,1024,0,208,0,49
nbody_kernel,4995,4096,64,64,4,16,1,1,0,0,4,1.12801,1028,598277,45.5265,4648060,100735000,0.856186,2100740,7.32767E-05,0,0,125833000,100700000,8.582,48.3127,0,3490010000,0,243368000,51417100,671564000,295035000,0,150326000,0,32.9684,0,9.93995,6.21694,0,22.266,32,100,1024,0,304,0,64
nbody_kernel,5866,4096,64,64,4,16,1,1,1,0,1,0.00578699,0,3592,37.3896,411864,100717000,0.0337297,134656,2.09627,8388610,131072,201347000,100684000,8.74132,68.4487,0,3489870000,0,961110000,205558000,2693220000,373490000,0,248726000,0,21.0515,0,6.00765,15.0687,0,22.2662,32,100,1024,1024,160,0,31
nbody_kernel,3472,4096,64,64,4,16,1,1,1,0,2,0.0245169,0,9018,63.3008,431700,100723000,0.0293162,69120,1.80108,4194300,131072,151022000,100689000,8.73143,68.3067,0,3489910000,0,480862000,102797000,1346850000,321061000,0,183110000,0,34.4087,0,10.1885,12.78,0,27.7999,32,100,1024,2048,208,0,43
nbody_kernel,5311,4096,64,64,4,16,1,1,1,0,4,3.50751,1182,1979360,55.5206,35346600,100735000,0.014617,36352,1.17484,4194300,131072,125863000,100696000,9.82506,52.8839,0,3490010000,0,240755000,51417100,673661000,295100000,0,150312000,0,28.4454,0,8.58386,5.38763,0,19.2264,32,100,1024,4096,304,0,61
nbody_kernel,6076,4096,64,64,4,16,2,0,0,0,1,0.00589745,0,3801,36.1628,468901,100717000,0.504334,2098180,3.02811E-05,0,0,201347000,100684000,8.70867,68.5572,0,3489870000,0,488854000,71315500,1275300000,374575000,0,183401000,0,19.5629,0,5.78934,6.8761,0,15.8217,32,100,1024,0,160,0,41
nbody_kernel,5055,4096,64,64,4,16,2,0,1,0,1,0.00754473,142,3899,43.4583,413680,100717000,0.00974999,33792,2.43445,8388610,131072,201347000,100683000,8.72311,68.8325,0,3489870000,0,487805000,71315500,1481870000,373527000,0,189790000,0,23.4238,0,6.93793,9.57504,0,19.6213,32,100,1024,1024,160,0,41
nbody_kernel,5762,4096,64,64,4,16,2,1,0,0,1,0.00674025,448,3713,38.098,802039,100717000,2.25834,8392190,3.18292E-05,0,0,201335000,100684000,8.68184,64.1018,0,3489870000,0,501555000,71315500,1476710000,374485000,0,190087000,0,22.0684,0,6.50827,8.95078,0,18.4349,32,100,1024,0,160,0,42
nbody_kernel,4680,4096,64,64,4,16,2,1,0,0,2,0.0195229,21,9670,47.3429,1028810,100723000,1.62896,4197890,3.94706E-05,0,0,151023000,100690000,8.61551,54.936,0,3489910000,0,250946000,35663900,738509000,321536000,0,153782000,0,31.2707,0,9.4173,6.47716,0,21.5801,32,100,1024,0,208,0,56
nbody_kernel,4677,4096,64,64,4,16,2,1,0,0,4,1.23734,16,612573,49.7015,5919460,100735000,0.895983,2100740,7.90497E-05,0,0,125876000,100664000,8.7831,50.9146,0,3490010000,0,125657000,17838100,570786000,295068000,0,141925000,0,33.4302,0,10.1751,5.409,0,21.5189,32,100,1024,0,304,0,64
nbody_kernel,5033,4096,64,64,4,16,2,1,1,0,1,0.00937402,1480,3508,43.5724,410988,100717000,0.0389747,134656,2.44323,8388610,131072,201347000,100684000,8.72178,68.8487,0,3489870000,0,491069000,71315500,1485090000,373436000,0,189989000,0,23.523,0,6.96131,9.62823,0,19.7079,32,100,1024,1024,160,0,41
nbody_kernel,3331,4096,64,64,4,16,2,1,1,0,2,0.0249353,0,8797,66.0055,427224,100723000,0.0314202,69120,1.88521,4194300,131072,151023000,100689000,8.80661,67.0022,0,3489910000,0,245703000,35663900,742703000,321532000,0,153749000,0,35.9021,0,10.8312,7.4972,0,24.8148,32,100,1024,2048,208,0,50
nbody_kernel,4921,4096,64,64,4,16,2,1,1,0,4,3.51945,0,1830900,58.9154,32751100,100735000,0.0158829,36352,1.2694,4194300,131072,125960000,100696000,9.79859,52.4664,0,3490010000,0,123036000,17838100,572883000,295068000,0,141909000,0,30.6874,0,9.34859,4.99019,0,19.7687,32,100,1024,4096,304,0,63
nbody_kernel,1877,4096,64,64,4,16,4,0,0,0,1,8.57674E-05,0,17,0.507168,391780,32791,1.62529,2098180,0.000197137,0,0,0,0,8.69767,69.1062,0,3489870000,0,18935800,4198400,67174400,273768000,0,120469000,0,60.8366,0,18.6952,1.16974,0,33.5605,32,100,896,0,0,0,72
nbody_kernel,1431,4096,64,64,4,16,4,0,1,0,1,0.000126049,0,19,0.657888,388208,32791,0.0343667,33792,4.44797,4194300,131072,0,0,8.70106,69.3106,0,3489870000,0,17887200,4194300,72417300,273793000,0,120600000,0,79.7182,0,24.5196,1.67774,0,44.0643,32,100,768,1024,0,0,80
nbody_kernel,2155,4096,64,64,4,16,4,1,0,0,1,0.000803403,136,47,0.441208,389604,32791,5.68905,8392190,0.000171388,0,0,0,0,8.70434,68.7187,0,3489870000,0,31539200,4198400,268583000,273781000,0,127157000,0,53.3808,0,16.3451,4.08864,0,30.9706,32,100,896,0,0,0,72
nbody_kernel,1646,4096,64,64,4,16,4,1,0,0,2,8.07124E-05,0,14,0.574546,389820,32791,3.70435,4197890,0.000224786,0,0,0,0,8.69724,69.2071,0,3489910000,0,15810600,2101250,134365000,271184000,0,122310000,0,69.3525,0,21.2862,2.66386,0,38.7955,32,100,640,0,0,0,96
nbody_kernel,2151,4096,64,64,4,16,4,1,0,0,4,9.7019E-05,0,22,1.75539,1684340,32791,1.43411,2100740,0.000172047,0,0,0,0,8.69681,68.3678,0,3490010000,0,7946240,1052670,67256300,269918000,0,119889000,0,53.67,0,16.4921,1.03315,0,29.4632,32,100,512,0,0,0,128
nbody_kernel,1397,4096,64,64,4,16,4,1,1,0,1,0.000469313,40,29,0.671168,386052,32791,0.140217,134656,4.56122,4194300,131072,0,0,8.69965,69.334,0,3489870000,0,21053400,4194300,75644900,273801000,0,120801000,0,81.7945,0,25.1355,1.79543,0,45.246,32,100,768,1024,0,0,80
nbody_kernel,1341,4096,64,64,4,16,4,1,1,0,2,0.00012066,0,17,0.698903,386048,32791,0.0750726,69120,4.71644,4194300,131072,0,0,8.69709,69.2897,0,3489910000,0,10567700,2097150,71450600,271217000,0,120181000,0,85.2184,0,26.203,1.75654,0,46.9255,32,100,640,2048,0,0,96
nbody_kernel,2026,4096,64,64,4,16,4,1,1,0,4,0.0009406,180,21,1.848,1674720,32791,0.0263887,36352,3.09057,4194300,131072,0,0,8.69694,68.1197,0,3490010000,0,5324800,1048580,69353500,270004000,0,119875000,0,56.9996,0,17.531,1.13669,0,31.3157,32,100,512,4096,0,0,128
nbody_kernel,1797,4096,64,64,4,32,0,0,0,0,1,9.00009E-05,0,17,0.528694,392176,32791,1.70645,2098180,0.000205693,0,0,0,0,8.69862,68.6711,0,3489870000,0,10547200,2101250,67174400,271675000,0,120076000,0,63.8408,0,19.6302,1.22824,0,35.1239,32,100,896,0,0,0,72
nbody_kernel,1429,4096,64,64,4,32,0,0,1,0,1,0.00131517,92,106,0.659299,388212,32791,0.0343001,33792,4.44526,4194300,131072,0,0,8.69808,69.2791,0,3489870000,0,11595800,2097150,72417300,273793000,0,120338000,0,79.706,0,24.5159,1.67748,0,43.9617,32,100,768,1024,0,0,80
nbody_kernel,2152,4096,64,64,4,32,0,1,0,0,1,0.00227571,440,77,0.441101,389588,32791,5.71374,8392190,0.000171431,0,0,0,0,8.70024,68.3782,0,3489870000,0,16859100,2101250,268583000,271675000,0,126567000,0,53.5314,0,16.4305,4.11,0,30.988,32,100,896,0,0,0,72
nbody_kernel,2249,4096,64,64,4,32,0,1,0,0,2,0.000109667,1,25,1.71707,1724040,32791,2.74114,4197890,0.000164438,0,0,0,0,8.69613,68.3204,0,3489910000,0,8470530,1052670,134365000,270135000,0,122015000,0,51.3306,0,15.7737,1.974,0,28.6793,32,100,640,0,0,0,96
nbody_kernel,2856,4096,64,64,4,32,0,1,0,0,4,0.000168829,16,35,2.48881,3219670,32839,1.08875,2100740,0.000129124,0,0,0,0,8.69675,67.6678,0,3490010000,0,4276220,528384,67256300,269394000,0,119742000,0,40.6725,0,12.5056,0.783416,0,22.3139,32,100,512,0,0,0,128
nbody_kernel,1400,4096,64,64,4,32,0,1,1,0,1,0.000169657,0,25,0.668785,386072,32791,0.139762,134656,4.54205,4194300,131072,0,0,8.69683,69.2537,0,3489870000,0,14762000,2097150,75644900,273801000,0,120538000,0,81.5453,0,25.0589,1.78996,0,45.0102,32,100,768,1024,0,0,80
nbody_kernel,2066,4096,64,64,4,32,0,1,1,0,2,0.000114799,0,25,1.82933,1689600,32791,0.0491194,69120,3.04282,4194300,131072,0,0,8.69664,68.2074,0,3489910000,0,7421950,1048580,71450600,271217000,0,120050000,0,55.8512,0,17.1732,1.15121,0,30.7209,32,100,640,2048,0,0,96
nbody_kernel,2853,4096,64,64,4,32,0,1,1,0,4,5.65338E-05,0,17,2.49109,3222340,32791,0.0188921,36352,2.19101,4194300,131072,0,0,8.69641,67.5296,0,3490010000,0,3751940,524288,69353500,270008000,0,119810000,0,40.762,0,12.5369,0.812875,0,22.3825,32,100,512,4096,0,0,128
nbody_kernel,7378,4096,64,64,4,32,1,0,0,0,1,0.00598571,852,3810,29.7249,474968,100717000,0.427197,2098180,2.49109E-05,0,0,201347000,100684000,8.77939,67.1226,0,3489870000,0,950501000,203461000,2483420000,372433000,0,241740000,0,17.0359,0,4.86441,11.2507,0,17.5227,32,100,1024,0,160,0,31
nbody_kernel,5889,4096,64,64,4,32,1,0,1,0,1,0.00605733,0,3787,37.2996,411668,100717000,0.00843122,33792,2.09105,8388610,131072,201347000,100683000,8.7419,68.5272,0,3489870000,0,951550000,203461000,2689990000,373481000,0,248261000,0,20.9574,0,5.98582,14.996,0,22.1438,32,100,1024,1024,160,0,33
nbody_kernel,6864,4096,64,64,4,32,1,1,0,0,1,0.00571441,562,3615,31.9934,828368,100717000,1.86854,8392190,2.67342E-05,0,0,201357000,100684000,8.81184,66.0523,0,3489870000,0,956916000,203461000,2684830000,372441000,0,248234000,0,18.6102,0,5.30505,13.265,0,19.6233,32,100,1024,0,160,0,37
nbody_kernel,4869,4096,64,64,4,32,1,1,0,0,2,0.0182562,0,9602,45.1351,1079450,100723000,1.46371,4197890,3.75979E-05,0,0,151029000,100690000,8.56697,57.7537,0,3489910000,0,478765000,101749000,1342650000,320528000,0,182864000,0,28.8338,0,8.53284,10.6699,0,23.2511,32,100,1024,0,208,0,49
nbody_kernel,5041,4096,64,64,4,32,1,1,0,0,4,1.11246,16,594826,45.2733,4653680,100735000,0.856853,2100740,7.29E-05,0,0,125809000,100690000,8.57686,47.9131,0,3490010000,0,239698000,50892800,671564000,294511000,0,150179000,0,33.053,0,9.97132,6.23657,0,22.3143,32,100,1024,0,304,0,64
nbody_kernel,5873,4096,64,64,4,32,1,1,1,0,1,0.00634422,360,3596,37.3738,409888,100717000,0.0336316,134656,2.09526,8388610,131072,201346000,100684000,8.73877,68.5672,0,3489870000,0,954819000,203461000,2693220000,373490000,0,248464000,0,21.005,0,5.99438,15.0355,0,22.1937,32,100,1024,1024,160,0,31
nbody_kernel,3487,4096,64,64,4,32,1,1,1,0,2,0.0252882,88,9207,63.1846,429516,100723000,0.0289117,69120,1.79627,4194300,131072,151022000,100690000,8.70611,68.8146,0,3489910000,0,477716000,101749000,1346850000,321061000,0,182979000,0,34.0635,0,10.0863,12.6518,0,27.5013,32,100,1024,2048,208,0,43
nbody_kernel,5311,4096,64,64,4,32,1,1,1,0,4,3.48868,252,1964560,55.53,35370600,100735000,0.0146262,36352,1.17487,4194300,131072,125847000,100691000,9.82508,52.8049,0,3490010000,0,239182000,50892800,673661000,295100000,0,150247000,0,28.4887,0,8.59692,5.39583,0,19.2473,32,100,1024,4096,304,0,61
nbody_kernel,6079,4096,64,64,4,32,2,0,0,0,1,0.00662958,312,3945,36.1578,469880,100717000,0.504488,2098180,3.03194E-05,0,0,201347000,100684000,8.70804,68.6172,0,3489870000,0,480465000,69218300,1275300000,372478000,0,183007000,0,19.5592,0,5.79158,6.87876,0,15.7939,32,100,1024,0,160,0,41
nbody_kernel,5055,4096,64,64,4,32,2,0,1,0,1,0.00728777,0,3903,43.4856,414156,100717000,0.00970791,33792,2.43826,8388610,131072,201344000,100683000,8.71281,69.1137,0,3489870000,0,481513000,69218300,1481870000,373527000,0,189528000,0,23.365,0,6.92051,9.551,0,19.545,32,100,1024,1024,160,0,41
nbody_kernel,5846,4096,64,64,4,32,2,1,0,0,1,0.00650901,268,3732,38.0905,800530,100717000,2.25589,8392190,3.18299E-05,0,0,201358000,100684000,8.67552,64.1427,0,3489870000,0,486875000,69218300,1476710000,372388000,0,189497000,0,22.004,0,6.50425,8.94525,0,18.3663,32,100,1024,0,160,0,42
nbody_kernel,4665,4096,64,64,4,32,2,1,0,0,2,0.019509,16,9606,47.2743,993521,100723000,1.63684,4197890,3.94053E-05,0,0,151033000,100690000,8.62575,54.4236,0,3489910000,0,243606000,34615300,738509000,320487000,0,153487000,0,31.4759,0,9.49023,6.52732,0,21.7056,32,100,1024,0,208,0,56
nbody_kernel,5000,4096,64,64,4,32,2,1,0,0,4,1.24949,24,658772,48.3053,10480200,100735000,0.839572,2100740,7.38745E-05,0,0,125827000,100641000,8.64988,50.0741,0,3490010000,0,121987000,17313800,570786000,294543000,0,141778000,0,31.7472,0,9.66855,5.13974,0,20.4264,32,100,1024,0,304,0,64
nbody_kernel,5051,4096,64,64,4,32,2,1,1,0,1,0.008434,960,3547,43.553,410560,100717000,0.0387494,134656,2.44213,8388610,131072,201347000,100684000,8.7115,69.1188,0,3489870000,0,484778000,69218300,1485090000,373436000,0,189727000,0,23.4206,0,6.93098,9.58629,0,19.595,32,100,1024,1024,160,0,41
nbody_kernel,3318,4096,64,64,4,32,2,1,1,0,2,0.0248939,0,8741,66.183,429068,100723000,0.031568,69120,1.89041,4194300,131072,151022000,100689000,8.81151,66.8738,0,3489910000,0,242557000,34615300,742703000,321532000,0,153618000,0,36.0704,0,10.8819,7.53235,0,24.9098,32,100,1024,2048,208,0,50
nbody_kernel,5018,4096,64,64,4,32,2,1,1,0,4,3.86123,680,2091360,59.6673,37039500,100735000,0.0147024,36352,1.2474,4194300,131072,125859000,100779000,9.60008,54.3767,0,3490010000,0,121463000,17313800,572883000,295068000,0,141843000,0,29.0963,0,8.86387,4.73145,0,18.7351,32,100,1024,4096,304,0,63
nbody_kernel,1797,4096,64,64,4,32,4,0,0,0,1,0.000638595,100,21,0.529475,391784,32791,1.70666,2098180,0.000205686,0,0,0,0,8.69868,68.6813,0,3489870000,0,10547200,2101250,67174400,271675000,0,120076000,0,63.8291,0,19.6266,1.22801,0,35.1174,32,100,896,0,0,0,72
nbody_kernel,1430,4096,64,64,4,32,4,0,1,0,1,0.000166102,0,25,0.658205,388208,32791,0.0343105,33792,4.44561,4194300,131072,0,0,8.69726,69.2836,0,3489870000,0,11595800,2097150,72417300,273793000,0,120338000,0,79.7071,0,24.5162,1.6775,0,43.9623,32,100,768,1024,0,0,80
