Kernel name,Computation duration (us),Global size,Local size,WORK_GROUP_SIZE_X,OUTER_UNROLL_FACTOR,INNER_UNROLL_FACTOR1,INNER_UNROLL_FACTOR2,USE_SOA,LOCAL_MEM,USE_CONSTANT_MEMORY,VECTOR_TYPE,dram_utilization,dram_read_transactions,dram_write_transactions,l2_utilization,l2_read_transactions,l2_write_transactions,tex_utilization,tex_cache_transactions,local_memory_overhead,shared_utilization,shared_efficiency,shared_load_transactions,shared_store_transactions,local_load_transactions,local_store_transactions,achieved_occupancy,sm_efficiency,inst_fp_32,inst_fp_64,inst_integer,inst_control,inst_compute_ld_st,inst_misc,inst_bit_convert,inst_executed,single_precision_fu_utilization,flop_sp_efficiency,double_precision_fu_utilization,flop_dp_efficiency,special_fu_utilization,cf_fu_utilization,ldst_fu_utilization,tex_fu_utilization,issue_slot_utilization,warp_execution_efficiency,warp_nonpred_execution_efficiency,Maximum work-group size,Local memory size,Private memory size,Constant memory size,Registers count
nbody_kernel,7187,8192,256,256,2,8,0,1,0,0,2,0,0,0,1,8417304,32770,10,67123200,0,0,0,0,0,0,0,0.489868,99.9621,3758358528,0,109912064,8396800,268582912,134676480,0,133756416,9,55.1038,0,0,3,1,1,5,88.082,100,99.9935,1024,0,0,0,63
nbody_kernel,7407,8192,256,256,2,8,0,1,0,0,4,1,129732,16,1,4482458,32770,10,67123200,0,0,0,0,0,0,0,0.249316,99.7105,3758456832,0,55123968,4202496,134365184,63340544,0,125488640,8,53.5085,0,0,3,1,1,3,82.4771,100,99.9963,640,0,0,0,84
nbody_kernel,6168,8192,256,256,2,8,0,1,1,0,1,0,0,0,1,290840,32770,1,276480,0,3,6.97674,8388608,65536,0,0,0.489489,99.971,3758309376,0,108306432,16777216,138559488,4366336,0,125839360,10,64.2724,0,0,3,1,1,1,97.2848,100,99.9866,1024,4096,0,0,62
nbody_kernel,5992,8192,256,256,2,8,0,1,1,0,2,1,129730,16,1,550586,32770,1,276480,0,3,6.97674,8388608,65536,0,0,0.490146,99.9165,3758358528,0,29171712,8388608,136462336,1343488,0,122937600,10,66.1268,0,0,3,1,1,1,97.3933,100,99.9929,1024,8192,0,0,64
nbody_kernel,6873,8192,256,256,2,8,0,1,1,0,4,1,129730,0,1,550298,32770,1,276480,0,3,6.97674,8388608,65536,0,0,0.344092,91.5858,3758456832,0,14753792,4194304,135413760,1138688,0,122315776,10,57.6521,0,0,3,1,1,1,93.2144,100,99.9962,896,16384,0,0,71
nbody_kernel,38747,8192,256,256,2,8,1,0,0,0,1,1,778988,11955,5,206352766,100716546,8,268472320,98.6092,0,0,0,0,402694144,100683776,0.971638,99.979,3758309376,0,1444446208,151019520,2550530048,705347584,0,273263616,3,10.2013,0,0,1,1,1,9,32.0391,100,98.4586,1024,0,80,0,27
nbody_kernel,37319,8192,256,256,2,8,1,0,1,0,1,1,519376,12001,5,202160980,100716546,6,201625600,99.8916,1,3.50195,16777216,65536,402694144,100683776,0.972262,99.9863,3758309376,0,1396736000,151019520,2955804672,907722752,0,290761728,3,10.5905,0,0,1,1,1,9,34.4633,100,98.5514,1024,4096,80,0,27
nbody_kernel,43186,8192,256,256,2,8,1,1,0,0,1,1,778692,12051,4,218931358,100716546,7,268470272,94.7193,0,0,0,0,402694144,100683776,0.969809,99.9882,3758309376,0,1562050560,151019520,2953265152,655065088,0,287952896,3,9.15224,0,0,1,1,1,9,30.2678,100,98.5373,1024,0,80,0,32
nbody_kernel,42645,8192,256,256,2,8,1,1,0,0,2,1,519228,9513,4,159957844,100722690,6,218144768,96.752,0,0,0,0,302043136,100689920,0.620461,92.4046,3758358528,0,781385728,75522048,1476870144,319242240,0,202462208,2,9.26557,0,0,1,1,1,8,23.614,100,98.9595,1024,0,112,0,40
nbody_kernel,35219,8192,256,256,2,8,1,1,0,0,4,1,519338,10255,4,130609948,100734978,6,192991232,98.1563,0,0,0,0,251736064,100702208,0.49939,99.9828,3758456832,0,391110656,37773312,738672640,172318720,0,160376832,2,11.2164,0,0,1,1,1,8,21.8794,100,99.3428,1024,0,160,0,63
nbody_kernel,37277,8192,256,256,2,8,1,1,1,0,1,1,519424,11871,5,202157332,100716546,6,201623552,99.893,1,3.50195,16777216,65536,402694144,100683776,0.975932,99.9546,3758309376,0,1400569856,151019520,2957459456,807632896,0,287805440,3,10.5952,0,0,1,1,1,9,34.5089,100,98.5365,1024,4096,80,0,27
nbody_kernel,35019,8192,256,256,2,8,1,1,1,0,2,1,519410,9526,4,151831692,100722690,5,151298048,99.8716,1,6.97674,8388608,65536,302043136,100689920,0.634526,99.9813,3758358528,0,700645376,75522048,1478967296,403914752,0,202650624,3,11.2844,0,0,1,1,1,8,26.2908,100,98.9605,1024,8192,112,0,39
nbody_kernel,33655,8192,256,256,2,8,1,1,1,0,4,1,519408,10417,4,126677900,100734978,4,126144512,99.8574,1,6.97674,8388608,65536,251736064,100702208,0.499942,99.9895,3758456832,0,350740480,37773312,739721216,202203136,0,160081920,2,11.741,0,0,1,1,1,8,22.7304,100,99.3416,1024,16384,160,0,56
nbody_kernel,7076,8192,256,256,2,8,2,0,0,0,1,1,129732,16,1,4486554,32770,10,67125248,0,0,0,0,0,0,0,0.49792,99.9449,3758309376,0,70459392,16785408,134283264,118079488,0,128076800,9,56.053,0,0,3,1,1,3,88.1241,100,99.9868,1024,0,0,0,51
nbody_kernel,6256,8192,256,256,2,8,2,0,1,0,1,1,129740,0,1,424768,32770,1,278528,0,3,6.97674,8388608,65536,0,0,0.489463,99.955,3758309376,0,104538112,16777216,136904704,3842048,0,125653504,10,63.382,0,0,3,1,1,1,97.6012,100,99.9866,1024,4096,0,0,61
nbody_kernel,8255,8192,256,256,2,8,2,1,0,0,1,1,248596,16,2,17054618,32770,9,67123200,0,0,0,0,0,0,0,0.517092,99.7691,3758309376,0,204283904,16777216,537018368,369827840,0,152711168,8,47.9673,0,0,3,1,1,9,82.883,100,99.9889,1024,0,0,0,48
nbody_kernel,7197,8192,256,256,2,8,2,1,0,0,2,1,129728,0,1,8547040,32770,10,67123200,0,0,0,0,0,0,0,0.489646,99.9459,3758358528,0,109912064,8396800,268582912,134676480,0,133756416,9,55.0984,0,0,3,1,1,5,88.0875,100,99.9935,1024,0,0,0,63
nbody_kernel,7412,8192,256,256,2,8,2,1,0,0,4,1,2,16,1,4223000,32770,10,67123200,0,0,0,0,0,0,0,0.249127,99.7453,3758456832,0,55123968,4202496,134365184,63340544,0,125488640,8,53.5043,0,0,3,1,1,3,82.442,100,99.9963,640,0,0,0,84
nbody_kernel,6170,8192,256,256,2,8,2,1,1,0,1,0,0,0,1,290928,32770,1,276480,0,3,6.97674,8388608,65536,0,0,0.486849,99.9709,3758309376,0,108306432,16777216,138559488,4366336,0,125839360,10,64.2647,0,0,3,1,1,1,97.2732,100,99.9866,1024,4096,0,0,62
nbody_kernel,5992,8192,256,256,2,8,2,1,1,0,2,1,259458,16,1,550298,32770,1,276480,0,3,6.97674,8388608,65536,0,0,0.487952,99.962,3758358528,0,29171712,8388608,136462336,1343488,0,122937600,10,66.1493,0,0,3,1,1,1,97.3821,100,99.9929,1024,8192,0,0,64
nbody_kernel,6871,8192,256,256,2,8,2,1,1,0,4,0,0,0,1,290840,32770,1,276480,0,3,6.97674,8388608,65536,0,0,0.339017,90.6412,3758456832,0,14753792,4194304,135413760,1138688,0,122315776,10,57.6652,0,0,3,1,1,1,94.2071,100,99.9962,896,16384,0,0,71
nbody_kernel,7194,8192,256,256,2,16,0,0,0,0,1,1,2,16,1,4227096,32770,10,67125248,0,0,0,0,0,0,0,0.520119,99.9216,3758309376,0,51634176,8396800,134283264,126484480,0,127489024,9,54.9512,0,0,3,1,1,3,87.3205,100,99.9867,1024,0,0,0,48
nbody_kernel,6253,8192,256,256,2,16,0,0,1,0,1,1,154422,0,1,449362,32770,1,278528,0,3,6.97674,8388608,65536,0,0,0.490148,99.9545,3758309376,0,54255616,8388608,136904704,4366336,0,123836416,10,63.3547,0,0,3,1,1,1,96.6805,100,99.9864,1024,4096,0,0,55
nbody_kernel,7931,8192,256,256,2,16,0,1,0,0,1,1,2,48,2,16805912,32770,9,67123200,0,0,0,0,0,0,0,0.523806,99.9532,3758309376,0,110436352,8396800,537018368,302669824,0,147417856,8,50.0527,0,0,3,1,1,9,84.2081,100,99.9885,1024,0,0,0,48
nbody_kernel,7545,8192,256,256,2,16,0,1,0,0,2,1,156,0,1,8417304,32770,10,67123200,0,0,0,0,0,0,0,0.485073,99.7775,3758358528,0,55386112,4202496,268582912,122093568,0,131528192,8,52.5268,0,0,3,1,1,5,83.2956,100,99.9934,1024,0,0,0,64
nbody_kernel,7277,8192,256,256,2,16,0,1,0,0,4,1,89036,16,1,4321684,32770,10,67123200,0,0,0,0,0,0,0,0.248936,99.4543,3758456832,0,27860992,2105344,134365184,69632000,0,124767744,8,54.2122,0,0,3,1,1,3,83.5406,100,99.9963,640,0,0,0,84
nbody_kernel,6279,8192,256,256,2,16,0,1,1,0,1,1,259506,0,1,550458,32770,1,276480,0,3,6.97674,8388608,65536,0,0,0.489107,99.9696,3758309376,0,58007552,8388608,138559488,4907008,0,124022272,10,63.1288,0,0,3,1,1,1,96.4339,100,99.9864,1024,4096,0,0,55
nbody_kernel,6019,8192,256,256,2,16,0,1,1,0,2,1,2,16,1,290840,32770,1,276480,0,3,6.97674,8388608,65536,0,0,0.485334,99.9283,3758358528,0,16588800,4194304,136462336,1597440,0,122421248,10,65.7705,0,0,3,1,1,1,96.8573,100,99.9929,1024,8192,0,0,64
nbody_kernel,7094,8192,256,256,2,16,0,1,1,0,4,1,259498,0,1,550298,32770,1,276480,0,3,6.97674,8388608,65536,0,0,0.346108,90.7878,3758456832,0,8462336,2097152,135413760,1138688,0,122053632,9,55.5664,0,0,3,1,1,1,91.2699,100,99.9962,768,16384,0,0,74
nbody_kernel,38699,8192,256,256,2,16,1,0,0,0,1,1,649218,11864,5,206222988,100716546,8,268472320,98.6092,0,0,0,0,402694144,100683776,0.975369,99.984,3758309376,0,1394114560,142630912,2550530048,738902016,0,272477184,3,10.2131,0,0,1,1,1,9,31.7908,100,98.4542,1024,0,80,0,27
nbody_kernel,37312,8192,256,256,2,16,1,0,1,0,1,1,778774,11855,5,202420382,100716546,6,201625600,99.8916,1,3.50195,16777216,65536,402694144,100683776,0.971918,99.9746,3758309376,0,1371570176,142630912,2955804672,924499968,0,290237440,3,10.5891,0,0,1,1,1,9,34.3159,100,98.5488,1024,4096,80,0,27
nbody_kernel,43176,8192,256,256,2,16,1,1,0,0,1,1,649066,12026,4,218801788,100716546,7,268470272,94.7193,0,0,0,0,402694144,100683776,0.969883,99.9882,3758309376,0,1452998656,142630912,2953265152,663453696,0,284545024,2,9.15333,0,0,1,1,1,9,29.8901,100,98.5198,1024,0,80,0,32
nbody_kernel,42652,8192,256,256,2,16,1,1,0,0,2,1,778634,9634,4,160217246,100722690,6,218144768,96.752,0,0,0,0,302043136,100689920,0.619942,92.5072,3758358528,0,726859776,71327744,1476870144,327630848,0,200889344,2,9.26461,0,0,1,1,1,8,23.3419,100,98.9514,1024,0,112,0,40
nbody_kernel,35239,8192,256,256,2,16,1,1,0,0,4,1,649200,10577,4,130869718,100734978,6,192991232,98.1563,0,0,0,0,251736064,100702208,0.499178,99.9883,3758456832,0,363847680,35676160,738672640,170221568,0,159393792,2,11.2158,0,0,1,1,1,8,21.77,100,99.3388,1024,0,160,0,63
nbody_kernel,37290,8192,256,256,2,16,1,1,1,0,1,1,778662,11562,5,202416406,100716546,6,201623552,99.893,1,3.50195,16777216,65536,402694144,100683776,0.976358,99.9794,3758309376,0,1375404032,142630912,2957459456,807632896,0,286756864,3,10.6001,0,0,1,1,1,9,34.3689,100,98.5312,1024,4096,80,0,27
nbody_kernel,39397,8192,256,256,2,16,1,1,1,0,2,1,519290,9465,4,151831324,100722690,5,151298048,99.8716,1,6.97674,8388608,65536,302043136,100689920,0.631412,89.2787,3758358528,0,688062464,71327744,1478967296,403914752,0,202126336,3,10.0283,0,0,1,1,1,8,26.0481,100,98.9578,1024,8192,112,0,39
nbody_kernel,33646,8192,256,256,2,16,1,1,1,0,4,1,519280,9893,4,126807524,100734978,4,126144512,99.8574,1,6.97674,8388608,65536,251736064,100702208,0.499905,99.9889,3758456832,0,344449024,35676160,739721216,202203136,0,159819776,2,11.7432,0,0,1,1,1,8,22.7144,100,99.3405,1024,16384,160,0,56
nbody_kernel,7210,8192,256,256,2,16,2,0,0,0,1,1,129778,28,1,4356832,32770,10,67125248,0,0,0,0,0,0,0,0.521772,99.9596,3758309376,0,51634176,8396800,134283264,126484480,0,127489024,9,55.0933,0,0,3,1,1,3,87.5131,100,99.9867,1024,0,0,0,48
nbody_kernel,6253,8192,256,256,2,16,2,0,1,0,1,0,0,0,1,424672,32770,1,278528,0,3,6.97674,8388608,65536,0,0,0.489982,99.9742,3758309376,0,54255616,8388608,136904704,4366336,0,123836416,10,63.3715,0,0,3,1,1,1,96.6871,100,99.9864,1024,4096,0,0,55
nbody_kernel,7928,8192,256,256,2,16,2,1,0,0,1,1,129732,8,2,17065370,32770,9,67123200,0,0,0,0,0,0,0,0.523897,99.878,3758309376,0,110436352,8396800,537018368,302669824,0,147417856,8,49.971,0,0,3,1,1,9,84.134,100,99.9885,1024,0,0,0,48
nbody_kernel,7538,8192,256,256,2,16,2,1,0,0,2,1,129728,0,1,8547040,32770,10,67123200,0,0,0,0,0,0,0,0.485007,99.9176,3758358528,0,55386112,4202496,268582912,122093568,0,131528192,8,52.5961,0,0,3,1,1,5,83.2886,100,99.9934,1024,0,0,0,64
nbody_kernel,7278,8192,256,256,2,16,2,1,0,0,4,1,129732,16,1,4482458,32770,10,67123200,0,0,0,0,0,0,0,0.249123,99.7027,3758456832,0,27860992,2105344,134365184,69632000,0,124767744,8,54.3719,0,0,3,1,1,3,83.5779,100,99.9963,640,0,0,0,84
nbody_kernel,6276,8192,256,256,2,16,2,1,1,0,1,1,259498,0,1,550386,32770,1,276480,0,3,6.97674,8388608,65536,0,0,0.489217,99.9396,3758309376,0,58007552,8388608,138559488,4907008,0,124022272,10,63.1238,0,0,3,1,1,1,96.4552,100,99.9864,1024,4096,0,0,55
nbody_kernel,6021,8192,256,256,2,16,2,1,1,0,2,1,2,16,1,290840,32770,1,276480,0,3,6.97674,8388608,65536,0,0,0.486122,99.7688,3758358528,0,16588800,4194304,136462336,1597440,0,122421248,10,65.7667,0,0,3,1,1,1,97.0065,100,99.9929,1024,8192,0,0,64
nbody_kernel,7122,8192,256,256,2,16,2,1,1,0,4,1,259458,0,1,550298,32770,1,276480,0,3,6.97674,8388608,65536,0,0,0.348886,90.8644,3758456832,0,8462336,2097152,135413760,1138688,0,122053632,9,55.8862,0,0,3,1,1,1,91.7178,100,99.9962,768,16384,0,0,74
nbody_kernel,7549,8192,256,256,2,32,0,0,0,0,1,1,2,16,1,4227096,32770,10,67125248,0,0,0,0,0,0,0,0.521973,99.786,3758309376,0,26468352,4202496,134283264,126484480,0,126571520,8,52.4549,0,0,3,1,1,3,83.1933,100,99.9867,1024,0,0,0,48
nbody_kernel,6205,8192,256,256,2,32,0,0,1,0,1,0,0,0,1,294936,32770,1,278528,0,3,6.97674,8388608,65536,0,0,0.490562,99.8146,3758309376,0,29089792,4194304,136904704,4890624,0,122935296,10,63.8261,0,0,3,1,1,1,96.3292,100,99.9863,1024,4096,0,0,56
nbody_kernel,8229,8192,256,256,2,32,0,1,0,0,1,1,129780,52,2,17065482,32770,9,67123200,0,0,0,0,0,0,0,0.52201,99.8121,3758309376,0,55910400,4202496,537018368,340418560,0,146762496,8,48.208,0,0,3,1,1,9,81.0515,100,99.9885,1024,0,0,0,48
nbody_kernel,8043,8192,256,256,2,32,0,1,0,0,2,1,129782,0,1,8676762,32770,9,67123200,0,0,0,0,0,0,0,0.481307,99.7085,3758358528,0,28123136,2105344,268582912,147251200,0,131396864,8,49.1662,0,0,3,1,1,5,79.0469,100,99.9934,1024,0,0,0,64
nbody_kernel,9904,8192,256,256,2,32,0,1,0,0,4,1,129730,16,1,5008320,32770,8,67123200,0,0,0,0,0,0,0,0.250208,99.9864,3758456832,0,14229504,1056768,134365184,68583424,0,124276224,6,39.8878,0,0,2,1,1,2,61.1054,100,99.9963,640,0,0,0,85
nbody_kernel,6219,8192,256,256,2,32,0,1,1,0,1,1,129730,0,1,550362,32770,1,276480,0,3,6.97674,8388608,65536,0,0,0.488861,99.8593,3758309376,0,32841728,4194304,138559488,4907008,0,123104768,10,63.6646,0,0,3,1,1,1,96.1419,100,99.9863,1024,4096,0,0,56
nbody_kernel,6231,8192,256,256,2,32,0,1,1,0,2,1,214308,8,1,550298,32770,1,276480,0,3,6.97674,8388608,65536,0,0,0.488184,99.6231,3758358528,0,10297344,2097152,136462336,1597440,0,122159104,10,63.7308,0,0,3,1,1,1,93.9189,100,99.9929,1024,8192,0,0,64
nbody_kernel,7262,8192,256,256,2,32,0,1,1,0,4,0,0,0,1,903040,32770,1,276480,0,3,6.97674,8388608,65536,0,0,0.36885,89.2103,3758456832,0,5316608,1048576,135413760,1130496,0,121922304,9,54.9499,0,0,3,1,1,1,91.9596,100,99.9962,768,16384,0,0,76
nbody_kernel,38721,8192,256,256,2,32,1,0,0,0,1,1,519778,12223,5,206106208,100716546,8,268472320,98.6092,0,0,0,0,402694144,100683776,0.976885,99.9603,3758309376,0,1368948736,138436608,2550530048,738902016,0,271559680,3,10.2081,0,0,1,1,1,9,31.641,100,98.449,1024,0,80,0,27
nbody_kernel,37328,8192,256,256,2,32,1,0,1,0,1,1,560844,11743,5,202290940,100716546,6,201625600,99.8916,1,3.50195,16777216,65536,402694144,100683776,0.972511,99.9422,3758309376,0,1358987264,138436608,2955804672,932888576,0,289975296,3,10.58,0,0,1,1,1,9,34.2239,100,98.5475,1024,4096,80,0,27
nbody_kernel,43208,8192,256,256,2,32,1,1,0,0,1,1,778916,11799,4,218931526,100716546,7,268470272,94.7193,0,0,0,0,402694144,100683776,0.969237,99.9712,3758309376,0,1398472704,138436608,2953265152,667648000,0,282841088,2,9.1482,0,0,1,1,1,9,29.6877,100,98.5108,1024,0,80,0,32
nbody_kernel,42655,8192,256,256,2,32,1,1,0,0,2,1,778758,9599,4,160217246,100722690,6,218144768,96.752,0,0,0,0,302043136,100689920,0.630617,90.9356,3758358528,0,699596800,69230592,1476870144,331825152,0,200102912,2,9.26604,0,0,1,1,1,8,23.6252,100,98.9472,1024,0,112,0,40
nbody_kernel,35220,8192,256,256,2,32,1,1,0,0,4,1,519462,10062,4,130610148,100734978,6,192991232,98.1563,0,0,0,0,251736064,100702208,0.498539,99.9828,3758456832,0,350216192,34627584,738672640,169172992,0,158902272,2,11.2203,0,0,1,1,1,8,21.7262,100,99.3367,1024,0,160,0,63
nbody_kernel,37305,8192,256,256,2,32,1,1,1,0,1,1,559545,11488,5,202237584,100716546,6,201623552,99.893,1,3.50195,16777216,65536,402694144,100683776,0.978663,99.9488,3758309376,0,1362821120,138436608,2957459456,807632896,0,286232576,3,10.5965,0,0,1,1,1,9,34.2942,100,98.5285,1024,4096,80,0,27
nbody_kernel,39395,8192,256,256,2,32,1,1,1,0,2,1,519182,9352,4,151831324,100722690,5,151298048,99.8716,1,6.97674,8388608,65536,302043136,100689920,0.625996,99.9724,3758358528,0,681771008,69230592,1478967296,403914752,0,201864192,3,11.2899,0,0,1,1,1,8,26.1294,100,98.9564,1024,8192,112,0,39
nbody_kernel,33632,8192,256,256,2,32,1,1,1,0,4,1,519276,9895,4,126677908,100734978,4,126144512,99.8574,1,6.97674,8388608,65536,251736064,100702208,0.499891,99.9842,3758456832,0,341303296,34627584,739721216,202203136,0,159688704,2,11.749,0,0,1,1,1,8,22.7165,100,99.34,1024,16384,160,0,56
nbody_kernel,7554,8192,256,256,2,32,2,0,0,0,1,1,129732,16,1,4486554,32770,10,67125248,0,0,0,0,0,0,0,0.521866,99.9551,3758309376,0,26468352,4202496,134283264,126484480,0,126571520,8,52.5849,0,0,3,1,1,3,83.2584,100,99.9867,1024,0,0,0,48
nbody_kernel,6209,8192,256,256,2,32,2,0,1,0,1,1,115376,0,1,525668,32770,1,278528,0,3,6.97674,8388608,65536,0,0,0.488793,99.8652,3758309376,0,29089792,4194304,136904704,4890624,0,122935296,10,63.8277,0,0,3,1,1,1,96.2828,100,99.9863,1024,4096,0,0,56
nbody_kernel,8205,8192,256,256,2,32,2,1,0,0,1,1,129852,160,2,17065370,32770,9,67123200,0,0,0,0,0,0,0,0.521412,99.8879,3758309376,0,55910400,4202496,537018368,340418560,0,146762496,8,48.2618,0,0,3,1,1,9,81.0803,100,99.9885,1024,0,0,0,48
nbody_kernel,8071,8192,256,256,2,32,2,1,0,0,2,1,129778,0,1,8676762,32770,9,67123200,0,0,0,0,0,0,0,0.480494,99.613,3758358528,0,28123136,2105344,268582912,147251200,0,131396864,8,49.1284,0,0,3,1,1,5,79.0618,100,99.9934,1024,0,0,0,64
nbody_kernel,9863,8192,256,256,2,32,2,1,0,0,4,1,259508,16,1,5138242,32770,8,67123200,0,0,0,0,0,0,0,0.24996,99.9864,3758456832,0,14229504,1056768,134365184,68583424,0,124276224,6,40.001,0,0,2,1,1,2,61.2787,100,99.9963,640,0,0,0,85
nbody_kernel,6229,8192,256,256,2,32,2,1,1,0,1,0,0,0,1,290896,32770,1,276480,0,3,6.97674,8388608,65536,0,0,0.489777,99.8992,3758309376,0,32841728,4194304,138559488,4907008,0,123104768,10,63.6677,0,0,3,1,1,1,96.1082,100,99.9863,1024,4096,0,0,56
nbody_kernel,6211,8192,256,256,2,32,2,1,1,0,2,1,2,16,1,290840,32770,1,276480,0,3,6.97674,8388608,65536,0,0,0.486435,99.7791,3758358528,0,10297344,2097152,136462336,1597440,0,122159104,10,63.7078,0,0,3,1,1,1,93.7383,100,99.9929,1024,8192,0,0,64
nbody_kernel,7092,8192,256,256,2,32,2,1,1,0,4,0,0,0,1,847232,32770,1,276480,0,3,6.97674,8388608,65536,0,0,0.351283,93.2221,3758456832,0,5316608,1048576,135413760,1130496,0,121922304,9,54.6226,0,0,3,1,1,1,87.478,100,99.9962,768,16384,0,0,76
nbody_kernel,7457,4096,256,256,4,0,0,0,0,0,1,1,2,16,1,2129944,32770,5,33570816,0,0,0,0,0,0,0,0.484326,99.9503,3758301184,0,302641152,16781312,67174400,50700288,0,131120896,9,53.1283,0,0,3,1,1,2,87.8802,100,99.9936,1024,0,0,0,63
nbody_kernel,6847,4096,256,256,4,0,0,0,1,0,1,1,185282,0,1,423442,32770,1,147456,0,3,3.50195,8388608,32768,0,0,0.490293,99.9409,3758301184,0,152932352,16777216,269811712,925696,0,131219328,9,57.894,0,0,3,1,2,1,93.8363,100,99.9936,1024,4096,0,0,63
nbody_kernel,9797,4096,256,256,4,0,0,1,0,0,1,1,52590,0,1,8445976,32770,4,33568768,0,0,0,0,0,0,0,0.489328,99.9589,3758301184,0,772444160,16781312,268582912,134582272,0,154717568,8,40.4218,0,0,2,1,1,4,80.3363,100,99.9945,1024,0,0,0,56
nbody_kernel,10659,4096,256,256,4,0,0,1,0,0,2,1,129730,0,1,4511130,32770,4,33568768,0,0,0,0,0,0,0,0.3006,86.9092,3758350336,0,436637696,33558528,134365184,67395584,0,138451456,7,37.1997,0,0,2,1,1,2,74.9198,100,99.9969,896,0,0,0,71
nbody_kernel,6543,4096,256,256,4,0,0,1,0,0,4,1,48160,8,1,2284256,32770,6,33568768,0,0,0,0,0,0,0,0.249168,99.873,3758448640,0,218402816,16781312,67256320,33878016,0,127963776,10,60.5792,0,0,3,1,1,2,95.2143,100,99.9982,512,0,0,0,123
nbody_kernel,6725,4096,256,256,4,0,0,1,1,0,1,0,0,0,1,188440,32770,1,145408,0,3,3.50195,8388608,32768,0,0,0.489175,99.9642,3758301184,0,154832896,16777216,270680064,1200128,0,131314432,9,58.9379,0,0,3,1,2,1,95.1499,100,99.9936,1024,4096,0,0,64
nbody_kernel,8782,4096,256,256,4,0,0,1,1,0,2,1,129747,16,1,448298,32770,1,145408,0,1,6.97674,4194304,32768,0,0,0.332073,79.2818,3758350336,0,102666240,33554432,135413760,913408,0,125969920,8,42.1562,0,0,3,1,1,1,85.0059,100,99.9965,896,8192,0,0,71
nbody_kernel,5978,4096,256,256,4,0,0,1,1,0,4,1,129728,0,1,318176,32770,1,145408,0,2,6.97674,4194304,32768,0,0,0.249665,99.959,3758448640,0,51417088,16777216,67780608,774144,0,121727232,10,66.2872,0,0,3,1,1,1,98.1495,100,99.9981,512,16384,0,0,123
nbody_kernel,37890,4096,256,256,4,0,1,0,0,0,1,1,627930,10427,5,204211944,100716546,7,234917888,99.289,0,0,0,0,402694144,100683776,0.499659,99.9344,3758301184,0,1477410816,268472320,2483421184,470147072,0,266410752,3,10.4294,0,0,1,1,1,9,31.0258,100,99.2095,1024,0,160,0,25
nbody_kernel,37225,4096,256,256,4,0,1,0,1,0,1,1,519876,10483,5,202029852,100716546,6,201494528,99.9349,1,3.50195,8388608,32768,402694144,100683776,0.499818,99.9396,3758301184,0,1277394944,268472320,2686058496,739106816,0,274897664,3,10.6206,0,0,1,1,1,9,30.7211,100,99.2339,1024,4096,160,0,27
nbody_kernel,39983,4096,256,256,4,0,1,1,0,0,1,1,649298,10793,5,210441796,100716546,7,234915840,97.2694,0,0,0,0,402694144,100683776,0.499471,99.9769,3758301184,0,1947336704,268472320,2684829696,470196224,0,287391488,3,9.88432,0,0,1,1,1,9,31.0402,100,99.2672,1024,0,160,0,26
nbody_kernel,36387,4096,256,256,4,0,1,1,0,0,2,1,520600,22123,4,155792156,100722690,6,184590336,98.3264,0,0,0,0,302043136,100689920,0.499701,99.9941,3758350336,0,973996032,134254592,1342652416,235184128,0,202441984,3,10.8613,0,0,1,1,1,8,25.049,100,99.4797,1024,0,208,0,32
nbody_kernel,34303,4096,256,256,4,0,1,1,0,0,4,1,530423,5301462,4,128671620,100734978,5,159436800,99.0439,0,0,0,0,251736064,100702208,0.499591,99.9855,3758448640,0,487329792,67145728,671563776,318984192,0,166260480,2,11.5173,0,0,1,1,1,8,21.6039,100,99.683,1024,0,304,0,56
nbody_kernel,37231,4096,256,256,4,0,1,1,1,0,1,1,519596,10515,5,202184388,100716546,6,201492480,99.9268,1,3.50195,8388608,32768,402694144,100683776,0.499806,99.9151,3758301184,0,1279393792,268472320,2686926848,739418112,0,274996992,3,10.6144,0,0,1,1,1,9,30.721,100,99.2342,1024,4096,160,0,28
nbody_kernel,34945,4096,256,256,4,0,1,1,1,0,2,1,520522,22780,4,151728924,100722690,5,151166976,99.9122,1,6.97674,4194304,32768,302043136,100689920,0.499907,99.9852,3758350336,0,640024576,134254592,1343700992,101343232,0,187855616,2,11.3071,0,0,1,1,1,8,23.2649,100,99.4393,1024,8192,208,0,32
nbody_kernel,33544,4096,256,256,4,0,1,1,1,0,4,1,530693,5305112,4,126575668,100734978,4,126013440,99.9025,1,6.97674,4194304,32768,251736064,100702208,0.499891,99.9878,3758448640,0,320344064,67145728,672088064,184963072,0,156870400,2,11.778,0,0,1,1,1,8,20.6265,100,99.6641,1024,16384,304,0,56
nbody_kernel,40519,4096,256,256,4,0,2,0,0,0,1,1,519834,10017,4,203995932,100716546,7,234917888,99.289,0,0,0,0,402694144,100683776,0.499643,99.9836,3758301184,0,940355584,134230016,1275314176,604446720,0,211876224,2,9.7533,0,0,1,1,1,9,24.1219,100,99.006,1024,0,160,0,40
nbody_kernel,39777,4096,256,256,4,0,2,0,1,0,1,1,519764,10051,4,202029908,100716546,6,201494528,99.9349,1,3.50195,8388608,32768,402694144,100683776,0.499962,99.9825,3758301184,0,740339712,134230016,1477951488,604979200,0,211974784,2,9.93304,0,0,1,1,1,8,23.7518,100,99.0065,1024,4096,160,0,40
