Kernel name,Computation duration (us),Global size,Local size,WORK_GROUP_SIZE_X,OUTER_UNROLL_FACTOR,INNER_UNROLL_FACTOR1,INNER_UNROLL_FACTOR2,USE_SOA,LOCAL_MEM,USE_CONSTANT_MEMORY,VECTOR_TYPE,dram_utilization,dram_read_transactions,dram_write_transactions,l2_utilization,l2_read_transactions,l2_write_transactions,tex_utilization,tex_cache_transactions,local_memory_overhead,shared_utilization,shared_efficiency,shared_load_transactions,shared_store_transactions,local_load_transactions,local_store_transactions,achieved_occupancy,sm_efficiency,inst_fp_16,inst_fp_32,inst_fp_64,inst_integer,inst_control,inst_compute_ld_st,inst_misc,inst_bit_convert,inst_executed,half_precision_fu_utilization,single_precision_fu_utilization,flop_sp_efficiency,double_precision_fu_utilization,flop_dp_efficiency,special_fu_utilization,cf_fu_utilization,ldst_fu_utilization,tex_fu_utilization,issue_slot_utilization,warp_execution_efficiency,warp_nonpred_execution_efficiency,Maximum work-group size,Local memory size,Private memory size,Constant memory size,Registers count
nbody_kernel,3355,16384,256,256,1,32,0,1,0,0,4,1,0,8,1,8402992,16395,8,134232064,0,0,0,0,0,0,0,0.476666,71.863,0,3758473216,0,28311552,2113536,268582912,126451712,0,130757120,0,5,19.9912,0,0,2,1,1,3,43.3201,100,99.993,1024,0,0,0,64
nbody_kernel,1225,16384,256,256,1,32,0,1,1,0,1,1,0,8,1,538904,16395,1,538624,0,5,6.97674,16777216,131072,0,0,0.530763,85.0755,0,3758325760,0,65536000,8388608,279068672,9682944,0,128815104,0,10,55.4468,0,0,3,1,2,1,97.7264,100,99.9738,1024,4096,0,0,48
nbody_kernel,1376,16384,256,256,1,32,0,1,1,0,2,1,0,8,1,538768,16395,1,538624,0,5,6.97674,16777216,131072,0,0,0.462475,76.6743,0,3758374912,0,33030144,4194304,273825792,5062656,0,127345152,0,10,49.0386,0,0,3,1,2,1,94.378,100,99.9863,1024,8192,0,0,50
nbody_kernel,1431,16384,256,256,1,32,0,1,1,0,4,1,0,8,1,538672,16395,1,538624,0,5,6.97674,16777216,131072,0,0,0.461153,78.21,0,3758473216,0,16777216,2097152,271204352,2899968,0,126617088,0,9,47.4341,0,0,3,1,2,1,89.8318,100,99.9927,1024,16384,0,0,56
nbody_kernel,2818,16384,256,256,1,32,1,0,0,0,1,1,24,424,1,8405072,16395,9,134234112,0,0,0,0,0,0,0,0.538777,85.2883,0,3758325760,0,52789248,8404992,268500992,252903424,0,135687680,0,5,23.8782,0,0,2,1,1,3,46.1342,100,99.9751,1024,0,0,0,32
nbody_kernel,1229,16384,256,256,1,32,1,0,1,0,1,1,0,8,1,540720,16395,1,540672,0,5,6.97674,16777216,131072,0,0,0.53159,85.0933,0,3758325760,0,58032128,8388608,275841024,9666560,0,128479232,0,10,55.3043,0,0,3,1,2,1,97.9296,100,99.9737,1024,4096,0,0,48
nbody_kernel,2985,16384,256,256,1,32,1,1,0,0,1,1,0,16,2,33568824,16395,9,134232064,0,0,0,0,0,0,0,0.535073,90.5672,0,3758325760,0,111673344,8404992,1073889280,630407168,0,174493184,0,4,22.8245,0,0,2,1,1,9,45.7297,100,99.9806,1024,0,0,0,32
nbody_kernel,2812,16384,256,256,1,32,1,1,0,0,2,1,0,8,1,16791600,16395,9,134232064,0,0,0,0,0,0,0,0.538679,85.6304,0,3758374912,0,56098816,4210688,537018368,155975680,0,141007360,0,5,23.9405,0,0,2,1,1,5,45.708,100,99.9877,1024,0,0,0,40
nbody_kernel,3353,16384,256,256,1,32,1,1,0,0,4,1,48,8,1,8403280,16395,8,134232064,0,0,0,0,0,0,0,0.486237,71.5105,0,3758473216,0,28311552,2113536,268582912,126451712,0,130757120,0,5,19.9959,0,0,2,1,1,3,43.5436,100,99.993,1024,0,0,0,64
nbody_kernel,1226,16384,256,256,1,32,1,1,1,0,1,1,0,8,1,538672,16395,1,538624,0,5,6.97674,16777216,131072,0,0,0.530416,85.0652,0,3758325760,0,65536000,8388608,279068672,9682944,0,128815104,0,10,55.4224,0,0,3,1,2,1,97.6951,100,99.9738,1024,4096,0,0,48
nbody_kernel,1384,16384,256,256,1,32,1,1,1,0,2,1,0,8,1,538856,16395,1,538624,0,5,6.97674,16777216,131072,0,0,0.462694,76.5762,0,3758374912,0,33030144,4194304,273825792,5062656,0,127345152,0,10,48.8855,0,0,3,1,2,1,94.2037,100,99.9863,1024,8192,0,0,50
nbody_kernel,1425,16384,256,256,1,32,1,1,1,0,4,1,0,8,1,538864,16395,1,538624,0,5,6.97674,16777216,131072,0,0,0.469992,76.5894,0,3758473216,0,16777216,2097152,271204352,2899968,0,126617088,0,9,47.2003,0,0,3,1,2,1,91.2806,100,99.9927,1024,16384,0,0,56
nbody_kernel,1715,8192,256,256,2,0,0,0,0,0,1,1,288,292,1,4227752,32779,8,67125248,0,0,0,0,0,0,0,0.269334,83.0482,0,3758309376,0,70459392,16777216,134283264,118136832,0,128078336,0,7,39.4078,0,0,3,1,1,3,73.2444,100,99.9868,1024,0,0,0,50
nbody_kernel,1469,8192,256,256,2,0,0,0,1,0,1,0,0,0,1,294960,32779,1,278528,0,3,6.97674,8388608,65536,0,0,0.271832,71.7818,0,3758309376,0,104538112,16777216,137953280,3842048,0,125686272,0,10,45.9514,0,0,3,1,1,1,96.783,100,99.9866,1024,4096,0,0,62
nbody_kernel,2046,8192,256,256,2,0,0,1,0,0,1,1,540,328,2,16806792,32907,6,67123200,0,0,0,0,0,0,0,0.267986,88.8433,0,3758309376,0,808230912,67108864,537018368,202039296,0,167913984,0,7,33.0303,0,0,2,1,1,7,68.2236,100,99.9899,1024,0,0,0,48
nbody_kernel,2063,8192,256,256,2,0,0,1,0,0,2,1,0,8,1,8417344,32779,6,67123200,0,0,0,0,0,0,0,0.268476,86.6598,0,3758358528,0,772612096,16785408,268582912,134684672,0,154728192,0,7,32.7903,0,0,2,1,1,4,73.0729,100,99.9944,1024,0,0,0,48
nbody_kernel,1836,8192,256,256,2,0,0,1,0,0,4,1,88,8,1,4223400,32779,7,67123200,0,0,0,0,0,0,0,0.269069,83.9374,0,3758456832,0,436805632,33562624,134365184,67534848,0,138464768,0,8,36.706,0,0,2,1,1,2,75.9417,100,99.9967,1024,0,0,0,64
nbody_kernel,1473,8192,256,256,2,0,0,1,1,0,1,0,0,0,1,290880,32827,1,276480,0,3,6.97674,8388608,65536,0,0,0.272236,71.731,0,3758309376,0,108306432,16777216,139608064,4366336,0,125872128,0,10,45.8764,0,0,3,1,1,1,96.8073,100,99.9866,1024,4096,0,0,62
nbody_kernel,1615,8192,256,256,2,0,0,1,1,0,2,0,0,0,1,291096,32779,1,276480,0,2,6.97674,8388608,65536,0,0,0.271279,76.306,0,3758358528,0,255631360,16777216,271204352,1327104,0,134486784,0,9,42.2227,0,0,3,1,2,1,90.4704,100,99.9935,1024,8192,0,0,48
nbody_kernel,1546,8192,256,256,2,0,0,1,1,0,4,1,0,8,1,290864,32779,1,276480,0,2,6.97674,8388608,65536,0,0,0.270789,77.1404,0,3758456832,0,102834176,33554432,135675904,1015808,0,125990144,0,9,43.7386,0,0,3,1,1,1,88.3003,100,99.9963,1024,16384,0,0,64
nbody_kernel,8550,8192,256,256,2,0,1,0,0,0,1,1,490,20331,5,140742028,100716555,6,268472320,98.2834,0,0,0,0,402694144,100683776,0.269385,82.4294,0,3758309376,0,1880653824,268460032,2550530048,671776768,0,289516032,0,3,7.87327,0,0,1,1,1,9,31.319,100,98.5452,1024,0,80,0,24
nbody_kernel,8249,8192,256,256,2,0,1,0,1,0,1,1,412,20789,5,133477772,100716555,5,201625600,99.8554,1,3.50195,16777216,65536,402694144,100683776,0.269863,83.3488,0,3758309376,0,1480622080,268460032,2956853248,672825344,0,289745408,0,3,8.15672,0,0,1,1,1,8,32.1184,100,98.5463,1024,4096,80,0,25
nbody_kernel,9684,8192,256,256,2,0,1,1,0,0,1,1,117,20433,5,165357788,100716555,5,268470272,93.6753,0,0,0,0,402694144,100683776,0.2703,79.2595,0,3758309376,0,2820341760,268460032,2953265152,671825920,0,331468288,0,3,6.94266,0,0,1,1,1,9,31.642,100,98.7293,1024,0,80,0,26
nbody_kernel,8050,8192,256,256,2,0,1,1,0,0,2,1,1576,31217,5,138988580,100722699,5,218144768,96.4749,0,0,0,0,302043136,100689920,0.26957,83.2994,0,3758358528,0,1410531328,134242304,1476870144,336019456,0,224482304,0,3,8.34996,0,0,1,1,1,8,25.6258,100,99.0616,1024,0,112,0,32
nbody_kernel,7382,8192,256,256,2,0,1,1,0,0,4,3,10045,14325384,6,130086208,100734987,5,192991232,98.1561,0,0,0,0,251736064,100702208,0.272841,71.9179,0,3758456832,0,705634304,67133440,738672640,302325760,0,175185920,0,3,9.10584,0,0,1,1,1,9,24.6283,100,99.3984,1024,0,160,0,56
nbody_kernel,8241,8192,256,256,2,0,1,1,1,0,1,1,265,20600,5,133502988,100716683,5,201623552,99.8587,1,3.50195,16777216,65536,402694144,100683776,0.269771,83.7226,0,3758309376,0,1484455936,268460032,2958508032,673398784,0,289934848,0,3,8.16416,0,0,1,1,1,8,32.022,100,98.5473,1024,4096,80,0,29
nbody_kernel,9050,8192,256,256,2,0,1,1,1,0,2,1,1572,31889,5,130339668,100722699,3,151298048,99.8593,1,6.97674,8388608,65536,302043136,100689920,0.267741,93.6739,0,3758358528,0,742588416,134242304,1479491584,202588160,0,199521280,0,2,7.42219,0,0,1,1,1,6,17.854,100,98.9442,1024,8192,112,0,32
nbody_kernel,7118,8192,256,256,2,0,1,1,1,0,4,3,9797,13992909,6,126144980,100734987,4,126144512,99.8566,1,6.97674,8388608,65536,251736064,100702208,0.273144,71.5474,0,3758456832,0,371662848,67133440,739983360,168501248,0,160608256,0,3,9.43426,0,0,1,1,1,8,24.0164,100,99.3438,1024,16384,160,0,56
nbody_kernel,1715,8192,256,256,2,0,2,0,0,0,1,1,5,16,1,4227312,32779,8,67125248,0,0,0,0,0,0,0,0.269248,83.1215,0,3758309376,0,70459392,16777216,134283264,118136832,0,128078336,0,7,39.4255,0,0,3,1,1,3,73.2128,100,99.9868,1024,0,0,0,50
nbody_kernel,1472,8192,256,256,2,0,2,0,1,0,1,0,0,0,1,295488,32779,1,278528,0,3,6.97674,8388608,65536,0,0,0.271958,71.7581,0,3758309376,0,104538112,16777216,137953280,3842048,0,125686272,0,10,45.9339,0,0,3,1,1,1,96.778,100,99.9866,1024,4096,0,0,62
nbody_kernel,2047,8192,256,256,2,0,2,1,0,0,1,1,0,8,2,16805936,32779,6,67123200,0,0,0,0,0,0,0,0.267931,89.0044,0,3758309376,0,808230912,67108864,537018368,202039296,0,167913984,0,7,33.0315,0,0,2,1,1,7,68.1025,100,99.9899,1024,0,0,0,48
nbody_kernel,2061,8192,256,256,2,0,2,1,0,0,2,1,0,8,1,8417328,32779,6,67123200,0,0,0,0,0,0,0,0.268412,86.6769,0,3758358528,0,772612096,16785408,268582912,134684672,0,154728192,0,7,32.7826,0,0,2,1,1,4,73.0413,100,99.9944,1024,0,0,0,48
nbody_kernel,1837,8192,256,256,2,0,2,1,0,0,4,1,0,8,1,4223024,32779,7,67123200,0,0,0,0,0,0,0,0.268997,83.9868,0,3758456832,0,436805632,33562624,134365184,67534848,0,138464768,0,8,36.7044,0,0,2,1,1,2,75.8937,100,99.9967,1024,0,0,0,64
nbody_kernel,1471,8192,256,256,2,0,2,1,1,0,1,0,0,0,1,290864,32779,1,276480,0,3,6.97674,8388608,65536,0,0,0.272074,71.7304,0,3758309376,0,108306432,16777216,139608064,4366336,0,125872128,0,10,45.864,0,0,3,1,1,1,96.7816,100,99.9866,1024,4096,0,0,62
nbody_kernel,1598,8192,256,256,2,0,2,1,1,0,2,0,0,0,1,291008,32779,1,276480,0,2,6.97674,8388608,65536,0,0,0.271076,76.3793,0,3758358528,0,255631360,16777216,271204352,1327104,0,134486784,0,9,42.2394,0,0,3,1,2,1,90.4195,100,99.9935,1024,8192,0,0,48
nbody_kernel,1544,8192,256,256,2,0,2,1,1,0,4,1,0,8,1,290864,32779,1,276480,0,2,6.97674,8388608,65536,0,0,0.270958,77.1594,0,3758456832,0,102834176,33554432,135675904,1015808,0,125990144,0,9,43.7564,0,0,3,1,1,1,88.3143,100,99.9963,1024,16384,0,0,64
nbody_kernel,3326,8192,256,256,2,1,0,0,0,0,1,1,0,166,1,4227120,32779,4,67125248,0,0,0,0,0,0,0,0.266423,97.1164,0,3758309376,0,540221440,134217728,134283264,696320,0,142758400,0,4,20.1387,0,0,1,1,1,1,36.9042,100,99.9882,1024,0,0,0,39
nbody_kernel,1794,8192,256,256,2,1,0,0,1,0,1,1,140,0,1,295392,32779,1,278528,0,4,3.50195,16777216,65536,0,0,0.271136,77.3905,0,3758309376,0,809181184,134217728,540606464,3842048,0,163959296,0,9,37.5916,0,0,3,1,3,1,89.2908,100,99.9897,1024,4096,0,0,44
nbody_kernel,3225,8192,256,256,2,1,0,1,0,0,1,0,0,0,1,16806088,32779,4,67123200,0,0,0,0,0,0,0,0.267154,93.1935,0,3758309376,0,1349296128,134217728,537018368,1477107712,0,226765312,0,6,20.8863,0,0,1,1,1,4,62.3306,100,99.9925,1024,0,0,0,45
nbody_kernel,2165,8192,256,256,2,1,0,1,0,0,2,1,0,8,1,8417352,32779,6,67123200,0,0,0,0,0,0,0,0.267986,89.3314,0,3758358528,0,873275392,67117056,268582912,134676480,0,159446528,0,7,31.125,0,0,2,1,1,4,67.7709,100,99.9945,1024,0,0,0,48
nbody_kernel,1842,8192,256,256,2,1,0,1,0,0,4,1,0,8,1,4223024,32779,7,67123200,0,0,0,0,0,0,0,0.269011,83.8339,0,3758456832,0,436805632,33562624,134365184,67534848,0,138464768,0,8,36.6319,0,0,2,1,1,2,75.8819,100,99.9967,1024,0,0,0,64
nbody_kernel,1941,8192,256,256,2,1,0,1,1,0,1,0,0,0,1,290864,32779,1,276480,0,4,3.50195,16777216,65536,0,0,0.269325,85.286,0,3758309376,0,812949504,134217728,542261248,4366336,0,164145152,0,8,34.6634,0,0,2,1,2,1,77.0433,100,99.9897,1024,4096,0,0,40
nbody_kernel,1588,8192,256,256,2,1,0,1,1,0,2,0,0,0,1,290864,32779,1,276480,0,2,6.97674,8388608,65536,0,0,0.270639,79.4054,0,3758358528,0,205299712,67108864,271204352,1335296,0,134487040,0,9,42.4816,0,0,3,1,2,1,84.8726,100,99.9935,1024,8192,0,0,47
nbody_kernel,1546,8192,256,256,2,1,0,1,1,0,4,1,0,8,1,290864,32779,1,276480,0,2,6.97674,8388608,65536,0,0,0.270974,77.1433,0,3758456832,0,102834176,33554432,135675904,1015808,0,125990144,0,9,43.763,0,0,3,1,1,1,88.3461,100,99.9963,1024,16384,0,0,64
nbody_kernel,8519,8192,256,256,2,1,1,0,0,0,1,1,436,19886,5,140678644,100716555,6,268472320,98.2492,0,0,0,0,402694144,100683776,0.269332,82.9364,0,3758309376,0,1880653824,268460032,2550530048,671776768,0,289516032,0,3,7.88888,0,0,1,1,1,9,31.1893,100,98.5452,1024,0,80,0,24
nbody_kernel,8236,8192,256,256,2,1,1,0,1,0,1,1,400,20478,5,133524884,100716555,5,201625600,99.8533,1,3.50195,16777216,65536,402694144,100683776,0.26981,83.4734,0,3758309376,0,1480622080,268460032,2956853248,672825344,0,289745408,0,3,8.15775,0,0,1,1,1,8,30.4459,100,98.5463,1024,4096,80,0,25
nbody_kernel,9686,8192,256,256,2,1,1,1,0,0,1,1,173,20440,5,165275004,100716555,5,268470272,93.6591,0,0,0,0,402694144,100683776,0.270228,79.7156,0,3758309376,0,2820341760,268460032,2953265152,671825920,0,331468288,0,3,6.94197,0,0,1,1,1,9,31.4579,100,98.7293,1024,0,80,0,26
nbody_kernel,8062,8192,256,256,2,1,1,1,0,0,2,1,1376,31181,5,138988688,100722699,5,218144768,96.475,0,0,0,0,302043136,100689920,0.269642,83.0017,0,3758358528,0,1410531328,134242304,1476870144,336019456,0,224482304,0,3,8.33451,0,0,1,1,1,8,25.6701,100,99.0616,1024,0,112,0,32
nbody_kernel,7394,8192,256,256,2,1,1,1,0,0,4,3,11437,14373435,6,130087116,100734987,5,192991232,98.1564,0,0,0,0,251736064,100702208,0.272786,72.0998,0,3758456832,0,705634304,67133440,738672640,302325760,0,175185920,0,3,9.10219,0,0,1,1,1,9,24.5563,100,99.3984,1024,0,160,0,56
nbody_kernel,8245,8192,256,256,2,1,1,1,1,0,1,1,121,20738,5,133539076,100716555,5,201623552,99.8578,1,3.50195,16777216,65536,402694144,100683776,0.269814,83.5277,0,3758309376,0,1484455936,268460032,2958508032,673398784,0,289934848,0,3,8.15584,0,0,1,1,1,8,30.4367,100,98.5473,1024,4096,80,0,29
nbody_kernel,9049,8192,256,256,2,1,1,1,1,0,2,1,1660,31777,5,130357248,100722699,3,151298048,99.8656,1,6.97674,8388608,65536,302043136,100689920,0.267698,93.9664,0,3758358528,0,742588416,134242304,1479491584,202588160,0,199521280,0,2,7.42504,0,0,1,1,1,6,17.1468,100,98.9442,1024,8192,112,0,32
nbody_kernel,7125,8192,256,256,2,1,1,1,1,0,4,3,11289,13969027,6,126144236,100734987,4,126144512,99.8567,1,6.97674,8388608,65536,251736064,100702208,0.273126,71.6166,0,3758456832,0,371662848,67133440,739983360,168501248,0,160608256,0,3,9.43784,0,0,1,1,1,8,23.4533,100,99.3438,1024,16384,160,0,56
nbody_kernel,3330,8192,256,256,2,1,2,0,0,0,1,1,453,24,1,4227880,32779,4,67125248,0,0,0,0,0,0,0,0.266463,97.0568,0,3758309376,0,540221440,134217728,134283264,696320,0,142758400,0,4,20.1351,0,0,1,1,1,1,36.9204,100,99.9882,1024,0,0,0,39
nbody_kernel,1798,8192,256,256,2,1,2,0,1,0,1,0,0,0,1,294960,32779,1,278528,0,4,3.50195,16777216,65536,0,0,0.271036,77.3843,0,3758309376,0,809181184,134217728,540606464,3842048,0,163959296,0,9,37.5876,0,0,3,1,3,1,89.2882,100,99.9897,1024,4096,0,0,44
nbody_kernel,3241,8192,256,256,2,1,2,1,0,0,1,1,0,32,1,16806040,32779,4,67123200,0,0,0,0,0,0,0,0.26722,93.1408,0,3758309376,0,1349296128,134217728,537018368,1477107712,0,226765312,0,6,20.8808,0,0,1,1,1,4,62.3494,100,99.9925,1024,0,0,0,45
nbody_kernel,2168,8192,256,256,2,1,2,1,0,0,2,1,0,8,1,8417328,32779,6,67123200,0,0,0,0,0,0,0,0.267975,89.3017,0,3758358528,0,873275392,67117056,268582912,134676480,0,159446528,0,7,31.1051,0,0,2,1,1,4,67.75,100,99.9945,1024,0,0,0,48
nbody_kernel,1843,8192,256,256,2,1,2,1,0,0,4,1,104,8,1,4223216,32779,7,67123200,0,0,0,0,0,0,0,0.269053,84.0149,0,3758456832,0,436805632,33562624,134365184,67534848,0,138464768,0,8,36.6882,0,0,2,1,1,2,75.8348,100,99.9967,1024,0,0,0,64
nbody_kernel,1943,8192,256,256,2,1,2,1,1,0,1,0,0,0,1,290864,32827,1,276480,0,4,3.50195,16777216,65536,0,0,0.26931,85.2489,0,3758309376,0,812949504,134217728,542261248,4366336,0,164145152,0,8,34.6519,0,0,2,1,2,1,77.0512,100,99.9897,1024,4096,0,0,40
nbody_kernel,1591,8192,256,256,2,1,2,1,1,0,2,0,0,0,1,290864,32779,1,276480,0,2,6.97674,8388608,65536,0,0,0.270666,79.3864,0,3758358528,0,205299712,67108864,271204352,1335296,0,134487040,0,9,42.4711,0,0,3,1,2,1,84.8715,100,99.9935,1024,8192,0,0,47
nbody_kernel,1543,8192,256,256,2,1,2,1,1,0,4,1,0,8,1,291048,32779,1,276480,0,2,6.97674,8388608,65536,0,0,0.270987,76.9916,0,3758456832,0,102834176,33554432,135675904,1015808,0,125990144,0,9,43.6671,0,0,3,1,1,1,88.3262,100,99.9963,1024,16384,0,0,64
nbody_kernel,2021,8192,256,256,2,2,0,0,0,0,1,1,0,8,1,4227120,32779,6,67125248,0,0,0,0,0,0,0,0.267525,90.5234,0,3758309376,0,271785984,67108864,134283264,67805184,0,134369792,0,6,33.298,0,0,2,1,1,2,60.3539,100,99.9874,1024,0,0,0,46
nbody_kernel,1648,8192,256,256,2,2,0,0,1,0,1,0,0,0,1,294960,32779,1,278528,0,2,6.97674,8388608,65536,0,0,0.27053,77.8247,0,3758309376,0,406528000,67108864,272171008,3850240,0,140890880,0,9,40.9097,0,0,3,1,2,1,86.4093,100,99.988,1024,4096,0,0,48
nbody_kernel,2046,8192,256,256,2,2,0,1,0,0,1,1,0,80,2,16805936,32779,6,67123200,0,0,0,0,0,0,0,0.267953,88.8133,0,3758309376,0,808230912,67108864,537018368,202039296,0,167913984,0,7,33.0224,0,0,2,1,1,7,68.2302,100,99.9899,1024,0,0,0,48
nbody_kernel,1725,8192,256,256,2,2,0,1,0,0,2,1,0,8,1,8417536,32779,7,67123200,0,0,0,0,0,0,0,0.26983,78.7001,0,3758358528,0,437067776,33562624,268582912,101122048,0,143717888,0,9,39.2323,0,0,3,1,1,5,83.1168,100,99.9939,1024,0,0,0,56
nbody_kernel,1698,8192,256,256,2,2,0,1,0,0,4,1,0,8,1,4223024,32779,8,67123200,0,0,0,0,0,0,0,0.271483,74.8293,0,3758456832,0,218701824,16785408,134365184,50765824,0,130600704,0,9,39.763,0,0,3,1,1,3,84.8996,100,99.9965,768,0,0,0,78
nbody_kernel,1656,8192,256,256,2,2,0,1,1,0,1,0,0,0,1,290864,32779,1,276480,0,2,6.97674,8388608,65536,0,0,0.27089,74.9283,0,3758309376,0,410296320,67108864,273825792,4382720,0,141076992,0,9,40.8166,0,0,3,1,2,1,92.6692,100,99.988,1024,4096,0,0,48
nbody_kernel,1504,8192,256,256,2,2,0,1,1,0,2,0,0,0,1,290864,32779,1,276480,0,3,6.97674,8388608,65536,0,0,0.271566,75.1064,0,3758358528,0,104636416,33554432,136986624,1335296,0,126098432,0,9,44.9734,0,0,3,1,1,1,91.6669,100,99.9931,1024,8192,0,0,55
nbody_kernel,1475,8192,256,256,2,2,0,1,1,0,4,1,0,8,1,290864,32779,1,276480,0,3,6.97674,8388608,65536,0,0,0.271424,72.5351,0,3758456832,0,52502528,16777216,135675904,1015808,0,123892992,0,10,45.7576,0,0,3,1,1,1,95.175,100,99.9963,896,16384,0,0,72
nbody_kernel,8586,8192,256,256,2,2,1,0,0,0,1,1,408,20233,5,140677712,100716555,6,268472320,98.2781,0,0,0,0,402694144,100683776,0.269327,81.2519,0,3758309376,0,1746436096,201351168,2550530048,537559040,0,279030272,0,3,7.83369,0,0,1,1,1,9,31.6132,100,98.4905,1024,0,80,0,27
nbody_kernel,8214,8192,256,256,2,2,1,0,1,0,1,1,484,20831,5,133542024,100716555,5,201625600,99.8491,1,3.50195,16777216,65536,402694144,100683776,0.269958,82.7812,0,3758309376,0,1547730944,201351168,2956853248,538607616,0,285551104,0,3,8.18743,0,0,1,1,1,8,32.4604,100,98.525,1024,4096,80,0,27
nbody_kernel,9689,8192,256,256,2,2,1,1,0,0,1,1,557,20541,5,164811536,100716555,5,268470272,93.6665,0,0,0,0,402694144,100683776,0.270336,78.3517,0,3758309376,0,2216361984,201351168,2953265152,537608192,0,306302464,0,3,6.94163,0,0,1,1,1,9,31.5117,100,98.6249,1024,0,80,0,32
nbody_kernel,8103,8192,256,256,2,2,1,1,0,0,2,1,1508,31338,5,138331436,100722699,5,218144768,96.468,0,0,0,0,302043136,100689920,0.271595,75.516,0,3758358528,0,1108541440,100687872,1476870144,336019456,0,213996544,0,3,8.29106,0,0,1,1,1,9,27.3052,100,99.0156,1024,0,112,0,40
nbody_kernel,7394,8192,256,256,2,2,1,1,0,0,4,3,10201,12227521,6,129171428,100734987,5,192991232,98.151,0,0,0,0,251736064,100702208,0.272728,71.8425,0,3758456832,0,554639360,50356224,738672640,134553600,0,164700160,0,3,9.09822,0,0,1,1,1,9,24.9852,100,99.3601,1024,0,160,0,64
nbody_kernel,8226,8192,256,256,2,2,1,1,1,0,1,1,117,20343,5,133636916,100716555,5,201623552,99.8665,1,3.50195,16777216,65536,402694144,100683776,0.269982,82.648,0,3758309376,0,1551564800,201351168,2958508032,539181056,0,285740544,0,3,8.17068,0,0,1,1,1,8,32.4642,100,98.5259,1024,4096,80,0,27
nbody_kernel,7489,8192,256,256,2,2,1,1,1,0,2,1,1484,31085,6,129101636,100722699,4,151298048,99.8727,1,6.97674,8388608,65536,302043136,100689920,0.273246,71.3622,0,3758358528,0,776142848,100687872,1479491584,269697024,0,201618432,0,3,8.97614,0,0,1,1,1,9,29.3906,100,98.9551,1024,8192,112,0,38
nbody_kernel,7122,8192,256,256,2,2,1,1,1,0,4,3,9993,13867617,6,126136232,100734987,4,126144512,99.8558,1,6.97674,8388608,65536,251736064,100702208,0.273124,71.5804,0,3758456832,0,388440064,50356224,739983360,202055680,0,161656832,0,3,9.44605,0,0,1,1,1,8,24.4019,100,99.348,1024,16384,160,0,56
nbody_kernel,2024,8192,256,256,2,2,2,0,0,0,1,1,5,12,1,4227120,32779,6,67125248,0,0,0,0,0,0,0,0.267439,90.5956,0,3758309376,0,271785984,67108864,134283264,67805184,0,134369792,0,6,33.3113,0,0,2,1,1,2,60.3299,100,99.9874,1024,0,0,0,46
nbody_kernel,1650,8192,256,256,2,2,2,0,1,0,1,0,0,0,1,294960,32779,1,278528,0,2,6.97674,8388608,65536,0,0,0.270662,77.937,0,3758309376,0,406528000,67108864,272171008,3850240,0,140890880,0,9,40.9824,0,0,3,1,2,1,86.4383,100,99.988,1024,4096,0,0,48
nbody_kernel,2049,8192,256,256,2,2,2,1,0,0,1,0,0,0,2,16806048,32779,6,67123200,0,0,0,0,0,0,0,0.268119,88.9918,0,3758309376,0,808230912,67108864,537018368,202039296,0,167913984,0,7,33.0343,0,0,2,1,1,7,68.1178,100,99.9899,1024,0,0,0,48
nbody_kernel,1724,8192,256,256,2,2,2,1,0,0,2,1,0,8,1,8417328,32779,7,67123200,0,0,0,0,0,0,0,0.269915,78.5889,0,3758358528,0,437067776,33562624,268582912,101122048,0,143717888,0,9,39.1684,0,0,3,1,1,5,83.0986,100,99.9939,1024,0,0,0,56
nbody_kernel,1699,8192,256,256,2,2,2,1,0,0,4,1,0,8,1,4223024,32779,8,67123200,0,0,0,0,0,0,0,0.27149,74.9269,0,3758456832,0,218701824,16785408,134365184,50765824,0,130600704,0,9,39.794,0,0,3,1,1,3,84.855,100,99.9965,768,0,0,0,78
nbody_kernel,1654,8192,256,256,2,2,2,1,1,0,1,0,0,0,1,290864,32779,1,276480,0,2,6.97674,8388608,65536,0,0,0.270921,74.8918,0,3758309376,0,410296320,67108864,273825792,4382720,0,141076992,0,9,40.798,0,0,3,1,2,1,92.6719,100,99.988,1024,4096,0,0,48
nbody_kernel,1504,8192,256,256,2,2,2,1,1,0,2,0,0,0,1,290864,32779,1,276480,0,3,6.97674,8388608,65536,0,0,0.271486,75.0025,0,3758358528,0,104636416,33554432,136986624,1335296,0,126098432,0,9,44.9005,0,0,3,1,1,1,91.6448,100,99.9931,1024,8192,0,0,55
nbody_kernel,1477,8192,256,256,2,2,2,1,1,0,4,1,0,8,1,290864,32779,1,276480,0,3,6.97674,8388608,65536,0,0,0.271229,72.6924,0,3758456832,0,52502528,16777216,135675904,1015808,0,123892992,0,10,45.83,0,0,3,1,1,1,95.1192,100,99.9963,896,16384,0,0,72
nbody_kernel,1858,8192,256,256,2,4,0,0,0,0,1,1,0,121,1,4227304,32779,7,67125248,0,0,0,0,0,0,0,0.268184,88.4117,0,3758309376,0,137568256,33554432,134283264,67805184,0,129126912,0,7,36.3564,0,0,2,1,1,2,65.1873,100,99.9869,1024,0,0,0,48
