Kernel name,Computation duration (us),Global size,Local size,MWG,NWG,KWG,MDIMC,NDIMC,MDIMA,NDIMB,KWI,VWM,VWN,STRM,STRN,SA,SB,PRECISION,dram_utilization,dram_read_transactions,dram_write_transactions,l2_utilization,l2_read_transactions,l2_write_transactions,tex_utilization,tex_cache_transactions,local_memory_overhead,shared_utilization,shared_efficiency,shared_load_transactions,shared_store_transactions,local_load_transactions,local_store_transactions,achieved_occupancy,sm_efficiency,inst_fp_32,inst_fp_64,inst_integer,inst_control,inst_compute_ld_st,inst_misc,inst_bit_convert,inst_executed,single_precision_fu_utilization,flop_sp_efficiency,double_precision_fu_utilization,flop_dp_efficiency,special_fu_utilization,cf_fu_utilization,ldst_fu_utilization,tex_fu_utilization,issue_slot_utilization,warp_execution_efficiency,warp_nonpred_execution_efficiency,Maximum work-group size,Local memory size,Private memory size,Constant memory size,Registers count
gemm_fast,4429,131072,128,32,32,32,16,8,8,16,2,2,1,0,0,0,1,32,4,4212449,167314,4,25425402,131076,9,37748736,0,5,22.2222,8388608,1048576,0,0,0.738478,99.8123,1073741824,0,803995648,4194304,319291392,154140672,0,73613312,7,39.751,0,0,0,1,2,6,80.1774,100,99.9889,1024,4096,0,0,38
gemm_fast,8534,131072,128,32,32,32,16,8,8,16,2,2,1,0,0,1,0,32,2,3589951,166158,2,25425570,131076,9,71303168,0,3,55.5556,8388608,1048576,0,0,0.743001,99.9081,1073741824,0,804126720,4194304,696778752,259129344,0,88694784,4,20.6199,0,0,0,1,1,9,43.8126,100,99.9908,1024,4096,0,0,36
gemm_fast,4496,131072,128,32,32,32,16,8,8,16,2,2,1,0,0,1,1,32,4,4325463,164242,2,16777352,131076,2,8388608,0,9,38.8889,16777216,2097152,0,0,0.49841,99.7584,1073741824,0,464519168,4194304,344457216,36831232,0,60125184,6,39.3878,0,0,0,1,3,2,60.223,100,99.9864,1024,8192,0,0,39
gemm_fast,11240,131072,128,32,32,32,16,8,8,16,2,2,2,0,0,0,0,32,2,3253319,167934,2,25425402,131076,10,100663296,0,0,0,0,0,0,0,0.739234,99.7482,1073741824,0,1168900096,8388608,403177472,133300224,0,87248896,4,15.6365,0,0,0,1,1,5,35.2407,100,99.8404,1024,0,0,0,38
gemm_fast,4299,131072,128,32,32,32,16,8,8,16,2,2,2,0,0,0,1,32,5,4406689,167594,3,21231410,131076,10,37748736,0,5,22.2222,8388608,1048576,0,0,0.737527,99.771,1073741824,0,800063488,4194304,302514176,154271744,0,72970240,8,40.9527,0,0,0,1,2,5,80.5661,100,99.9888,1024,4096,0,0,37
gemm_fast,8139,131072,128,32,32,32,16,8,8,16,2,2,2,0,0,1,0,32,2,3120499,167934,2,17036786,131076,10,71303168,0,3,55.5556,8388608,1048576,0,0,0.737468,98.5751,1073741824,0,804388864,4194304,428343296,200540160,0,78483456,4,21.2929,0,0,0,1,1,5,42.6559,100,99.9896,1024,4096,0,0,38
gemm_fast,4464,131072,128,32,32,32,16,8,8,16,2,2,2,0,0,1,1,32,5,4325463,166250,2,12712768,131076,2,8388608,0,9,38.8889,16777216,2097152,0,0,0.495981,99.8949,1073741824,0,460587008,4194304,327680000,32768000,0,59351040,6,39.5799,0,0,0,1,3,2,59.8294,100,99.9862,1024,8192,0,0,37
gemm_fast,12098,131072,128,32,32,32,16,8,8,32,2,1,1,0,0,0,0,32,2,4283252,165234,3,50591186,262148,9,100663296,0,0,0,0,0,0,0,0.957868,99.3778,1073741824,0,1248198656,12582912,806354944,263192576,0,106516480,4,14.5105,0,0,0,1,1,9,36.5859,100,99.8693,1024,0,0,0,32
gemm_fast,6677,131072,128,32,32,32,16,8,8,32,2,1,1,0,0,0,1,32,3,3458711,164038,3,37748856,262148,6,37748736,0,3,22.2222,8388608,1048576,0,0,0.744909,99.284,1073741824,0,904658944,4194304,470810624,166854656,0,81891328,5,26.3642,0,0,0,1,1,6,58.7526,100,99.99,1024,4096,0,0,38
gemm_fast,9311,131072,128,32,32,32,16,8,8,32,2,1,1,0,0,1,0,32,2,4233251,163522,2,33813986,262148,9,71303168,0,3,55.5556,8388608,1048576,0,0,0.987901,99.6709,1073741824,0,879362048,4194304,714080256,267386880,0,91844608,4,18.846,0,0,0,1,1,9,41.9832,100,99.9911,1024,4096,0,0,32
gemm_fast,5239,131072,128,32,32,32,16,8,8,32,2,1,1,0,0,1,1,32,4,4325463,164306,3,20971648,262148,2,8388608,0,8,38.8889,16777216,2097152,0,0,0.502361,99.7778,1073741824,0,497811456,4194304,378535936,40894464,0,62357504,5,33.7954,0,0,0,1,3,2,53.374,100,99.9869,1024,8192,0,0,32
gemm_fast,12442,131072,128,32,32,32,16,8,8,32,2,2,1,0,0,0,0,32,2,3265643,167078,2,33813970,131076,9,100663296,0,0,0,0,0,0,0,0.738721,99.0666,1073741824,0,1177026560,12582912,671612928,271581184,0,100343808,3,14.0812,0,0,0,1,1,8,34.8357,100,99.8612,1024,0,0,0,35
gemm_fast,4340,131072,128,32,32,32,16,8,8,32,2,2,1,0,0,0,1,32,4,3978531,163806,3,20971640,131076,10,37748736,0,5,22.2222,8388608,1048576,0,0,0.738177,99.695,1073741824,0,833355776,4194304,336068608,166723584,0,75448320,8,40.7498,0,0,0,1,2,6,84.3644,100,99.9891,1024,4096,0,0,36
gemm_fast,8558,131072,128,32,32,32,16,8,8,32,2,2,1,0,0,1,0,32,2,3470315,163938,2,25425386,131076,9,71303168,0,3,55.5556,8388608,1048576,0,0,0.742088,99.7253,1073741824,0,804126720,4194304,696778752,259129344,0,88694784,4,20.5539,0,0,0,1,1,9,43.7525,100,99.9908,1024,4096,0,0,36
gemm_fast,4592,131072,128,32,32,32,16,8,8,32,2,2,1,0,0,1,1,32,4,4414475,168238,2,12712832,131076,2,8388608,0,9,38.8889,16777216,2097152,0,0,0.49546,99.7635,1073741824,0,493879296,4194304,361234432,45219840,0,61829120,6,38.6777,0,0,0,1,3,2,60.4973,100,99.9868,1024,8192,0,0,40
gemm_fast,12083,131072,128,32,32,32,16,8,16,8,2,1,1,0,0,0,0,32,2,4211683,165630,3,50591194,262148,9,100663296,0,0,0,0,0,0,0,0.956459,99.5492,1073741824,0,1248198656,12582912,806354944,263192576,0,106516480,4,14.546,0,0,0,1,1,9,36.612,100,99.8693,1024,0,0,0,32
gemm_fast,8295,131072,128,32,32,32,16,8,16,8,2,1,1,0,0,0,1,32,2,3724817,167594,4,50591218,262148,5,37748736,0,3,22.2222,8388608,1048576,0,0,0.744461,99.26,1073741824,0,875298816,4194304,445644800,154271744,0,79794176,4,21.2689,0,0,0,1,1,5,46.4938,100,99.9897,1024,4096,0,0,38
gemm_fast,8183,131072,128,32,32,32,16,8,16,8,2,1,1,0,0,1,0,32,2,3390585,161874,2,25165928,262148,10,71303168,0,3,55.5556,8388608,1048576,0,0,0.743109,99.4074,1073741824,0,946470912,4194304,722468864,326107136,0,96038912,5,21.612,0,0,0,1,1,10,48.9492,100,99.9915,1024,4096,0,0,36
gemm_fast,4362,131072,128,32,32,32,16,8,16,8,2,1,1,0,0,1,1,32,5,4325463,163946,4,25165944,262148,3,8388608,0,10,38.8889,16777216,2097152,0,0,0.496503,99.5388,1073741824,0,535560192,4194304,361758720,36700160,0,62881792,7,40.5315,0,0,0,1,3,3,64.0171,100,99.987,1024,8192,0,0,38
gemm_fast,11393,131072,128,32,32,32,16,8,16,8,2,1,2,0,0,0,0,32,2,3253235,167934,2,42202626,262148,10,100663296,0,0,0,0,0,0,0,0.740135,99.2171,1073741824,0,1172963328,8388608,537919488,124911616,0,91324416,4,15.4852,0,0,0,1,1,7,35.1435,100,99.8475,1024,0,0,0,40
gemm_fast,6874,131072,128,32,32,32,16,8,16,8,2,1,2,0,0,0,1,32,3,3839849,166378,4,42202650,262148,6,37748736,0,3,22.2222,8388608,1048576,0,0,0.741134,99.4178,1073741824,0,804126720,4194304,428867584,166854656,0,77438976,5,25.6067,0,0,0,1,1,6,54.0825,100,99.9894,1024,4096,0,0,40
gemm_fast,7742,131072,128,32,32,32,16,8,16,8,2,1,2,0,0,1,0,32,2,3123827,167810,2,17036922,262148,10,71303168,0,3,55.5556,8388608,1048576,0,0,0.738911,99.9459,1073741824,0,875429888,4194304,454033408,221380608,0,82157568,5,22.9254,0,0,0,1,1,6,48.3402,100,99.99,1024,4096,0,0,40
gemm_fast,4328,131072,128,32,32,32,16,8,16,8,2,1,2,0,0,1,1,32,5,4325459,166026,3,16777352,262148,3,8388608,0,10,38.8889,16777216,2097152,0,0,0.494695,99.8476,1073741824,0,531628032,4194304,344981504,36831232,0,62238720,7,40.7573,0,0,0,1,3,2,63.5518,100,99.9868,1024,8192,0,0,32
gemm_fast,12330,131072,128,32,32,32,16,8,16,8,2,1,4,0,0,0,0,32,2,3129728,165910,2,38008274,262148,9,100663296,0,0,0,0,0,0,0,0.738699,99.7858,1073741824,0,1168900096,8388608,403701760,99745792,0,86216704,4,14.3078,0,0,0,1,1,5,32.0695,100,99.8385,1024,0,0,0,36
gemm_fast,6203,131072,128,32,32,32,16,8,16,8,2,1,4,0,0,0,1,32,3,3769679,164378,4,37748848,262148,7,37748736,0,4,22.2222,8388608,1048576,0,0,0.742407,99.5207,1073741824,0,799932416,4194304,420478976,196214784,0,77963264,6,28.4344,0,0,0,1,1,6,59.8811,100,99.9895,1024,4096,0,0,38
gemm_fast,7742,131072,128,32,32,32,16,8,16,8,2,1,4,0,0,1,0,32,2,3252827,169942,1,12842482,262148,10,71303168,0,3,55.5556,8388608,1048576,0,0,0.739619,99.5887,1073741824,0,871366656,4194304,319815680,150077440,0,75608064,5,22.7106,0,0,0,1,1,3,47.3519,100,99.9892,1024,4096,0,0,37
gemm_fast,4370,131072,128,32,32,32,16,8,16,8,2,1,4,0,0,1,1,32,5,4325459,164126,2,12583040,262148,3,8388608,0,10,38.8889,16777216,2097152,0,0,0.495353,99.7214,1073741824,0,527433728,4194304,336592896,36831232,0,61845504,7,40.3241,0,0,0,1,3,2,64.5354,100,99.9868,1024,8192,0,0,32
gemm_fast,12536,131072,128,32,32,32,16,8,16,8,2,2,1,0,0,0,0,32,2,3174989,166330,2,33684248,131076,9,100663296,0,0,0,0,0,0,0,0.738846,98.3356,1073741824,0,1177026560,12582912,671612928,271581184,0,100343808,3,13.9777,0,0,0,1,1,8,34.8367,100,99.8612,1024,0,0,0,35
gemm_fast,5527,131072,128,32,32,32,16,8,16,8,2,2,1,0,0,0,1,32,3,3655299,162070,4,33554552,131076,8,37748736,0,4,22.2222,8388608,1048576,0,0,0.741777,99.4405,1073741824,0,803995648,4194304,310902784,149946368,0,73220096,6,31.8446,0,0,0,1,1,5,63.7199,100,99.9888,1024,4096,0,0,36
gemm_fast,8078,131072,128,32,32,32,16,8,16,8,2,2,1,0,0,1,0,32,2,3393473,161810,2,20971784,131076,10,71303168,0,3,55.5556,8388608,1048576,0,0,0.743212,99.657,1073741824,0,803864576,4194304,705167360,271581184,0,89337856,4,21.828,0,0,0,1,1,10,46.6596,100,99.9908,1024,4096,0,0,35
gemm_fast,4216,131072,128,32,32,32,16,8,16,8,2,2,1,0,0,1,1,32,5,4325467,163866,3,20971656,131076,3,8388608,0,10,38.8889,16777216,2097152,0,0,0.495791,99.9545,1073741824,0,464257024,4194304,344457216,36700160,0,60112896,7,41.8927,0,0,0,1,3,2,62.4385,100,99.9864,1024,8192,0,0,32
gemm_fast,11239,131072,128,32,32,32,16,8,16,8,2,2,2,0,0,0,0,32,2,3150391,165910,2,25425562,131076,10,100663296,0,0,0,0,0,0,0,0.739494,99.759,1073741824,0,1168900096,8388608,403177472,133300224,0,87248896,4,15.6386,0,0,0,1,1,5,35.2416,100,99.8404,1024,0,0,0,38
gemm_fast,4692,131072,128,32,32,32,16,8,16,8,2,2,2,0,0,0,1,32,4,3954611,162778,3,25225586,131076,9,37748736,0,5,22.2222,8388608,1048576,0,0,0.740149,99.5957,1073741824,0,800063488,4194304,294125568,150077440,0,72577024,7,37.5249,0,0,0,1,2,5,74.0996,100,99.9887,1024,4096,0,0,38
gemm_fast,7872,131072,128,32,32,32,16,8,16,8,2,2,2,0,0,1,0,32,2,3120983,167930,1,12842466,131076,10,71303168,0,3,55.5556,8388608,1048576,0,0,0.743442,97.8819,1073741824,0,804126720,4194304,436731904,217186304,0,79257600,5,22.3956,0,0,0,1,1,5,46.9675,100,99.9897,1024,4096,0,0,40
gemm_fast,4292,131072,128,32,32,32,16,8,16,8,2,2,2,0,0,1,1,32,5,4455191,167898,2,12712776,131076,3,8388608,0,10,38.8889,16777216,2097152,0,0,0.497009,99.9006,1073741824,0,460324864,4194304,327680000,28442624,0,59207680,6,41.1463,0,0,0,1,3,2,60.7306,100,99.9862,1024,8192,0,0,32
gemm_fast,11314,131072,128,32,32,32,16,8,16,8,2,2,4,0,0,0,0,32,2,3252711,167934,1,21231074,131076,10,100663296,0,0,0,0,0,0,0,0.74054,99.5518,1073741824,0,1164836864,8388608,268959744,82968576,0,81354752,4,15.4783,0,0,0,1,1,4,34.4669,100,99.8288,1024,0,0,0,36
gemm_fast,4191,131072,128,32,32,32,16,8,16,8,2,2,4,0,0,0,1,32,5,4100991,165742,3,21101376,131076,10,37748736,0,5,22.2222,8388608,1048576,0,0,0.739127,99.5979,1073741824,0,795869184,4194304,285736960,150077440,0,72183808,8,42.2019,0,0,0,1,2,5,84.1609,100,99.9887,1024,4096,0,0,38
gemm_fast,7681,131072,128,32,32,32,16,8,16,8,2,2,4,0,0,1,0,32,2,3120149,167914,1,8518528,131076,10,71303168,0,3,55.5556,8388608,1048576,0,0,0.74423,98.0642,1073741824,0,800063488,4194304,302514176,150077440,0,72839168,5,22.696,0,0,0,1,1,3,46.783,100,99.9888,1024,4096,0,0,37
gemm_fast,4324,131072,128,32,32,32,16,8,16,8,2,2,4,0,0,1,1,32,5,4325463,163902,2,8388736,131076,3,8388608,0,10,38.8889,16777216,2097152,0,0,0.496085,99.8969,1073741824,0,456130560,4194304,319291392,28442624,0,58814464,6,40.8266,0,0,0,1,3,1,60.74,100,99.9861,1024,8192,0,0,32
gemm_fast,12122,131072,128,32,32,32,16,8,16,16,2,1,1,0,0,0,0,32,2,4144551,165546,3,50331728,262148,9,100663296,0,0,0,0,0,0,0,0.95734,99.4005,1073741824,0,1248198656,12582912,806354944,263192576,0,106516480,4,14.5375,0,0,0,1,1,9,36.6455,100,99.8693,1024,0,0,0,32
gemm_fast,7151,131072,128,32,32,32,16,8,16,16,2,1,1,0,0,0,1,32,3,3737181,168410,4,42202610,262148,6,37748736,0,3,22.2222,8388608,1048576,0,0,0.741186,99.3527,1073741824,0,875298816,4194304,454033408,158466048,0,80187392,5,24.6557,0,0,0,1,1,6,54.2288,100,99.9898,1024,4096,0,0,38
gemm_fast,8149,131072,128,32,32,32,16,8,16,16,2,1,1,0,0,1,0,32,2,3608201,163722,2,25289712,262148,10,71303168,0,3,55.5556,8388608,1048576,0,0,0.745046,99.7241,1073741824,0,946470912,4194304,722468864,326107136,0,96038912,5,21.6182,0,0,0,1,1,10,48.8077,100,99.9915,1024,4096,0,0,36
gemm_fast,4416,131072,128,32,32,32,16,8,16,16,2,1,1,0,0,1,1,32,5,4325459,164250,3,16777344,262148,2,8388608,0,9,38.8889,16777216,2097152,0,0,0.495515,99.8317,1073741824,0,502005760,4194304,370147328,36700160,0,62095360,6,39.8798,0,0,0,1,3,3,61.5547,100,99.9868,1024,8192,0,0,40
gemm_fast,11353,131072,128,32,32,32,16,8,16,16,2,1,2,0,0,0,0,32,2,3245230,165910,2,42202586,262148,10,100663296,0,0,0,0,0,0,0,0.739298,99.5962,1073741824,0,1172963328,8388608,537919488,124911616,0,91324416,4,15.4896,0,0,0,1,1,7,35.0198,100,99.8475,1024,0,0,0,40
gemm_fast,6318,131072,128,32,32,32,16,8,16,16,2,1,2,0,0,0,1,32,3,3582115,166310,4,37748856,262148,7,37748736,0,4,22.2222,8388608,1048576,0,0,0.740018,99.6877,1073741824,0,804126720,4194304,437256192,162660352,0,77570048,5,27.9548,0,0,0,1,1,6,58.8785,100,99.9894,1024,4096,0,0,36
gemm_fast,7673,131072,128,32,32,32,16,8,16,16,2,1,2,0,0,1,0,32,2,2993797,165910,2,16777312,262148,10,71303168,0,3,55.5556,8388608,1048576,0,0,0.738699,99.47,1073741824,0,875429888,4194304,454033408,221380608,0,82157568,5,22.805,0,0,0,1,1,6,48.3163,100,99.99,1024,4096,0,0,40
gemm_fast,4464,131072,128,32,32,32,16,8,16,16,2,1,2,0,0,1,1,32,5,4325463,166126,2,12712840,262148,2,8388608,0,9,38.8889,16777216,2097152,0,0,0.492604,99.8123,1073741824,0,519045120,4194304,353370112,28442624,0,61845504,6,39.593,0,0,0,1,3,2,61.6032,100,99.9868,1024,8192,0,0,32
gemm_fast,12527,131072,128,32,32,32,16,8,16,16,2,2,1,0,0,0,0,32,2,3293719,166242,2,33814066,131076,9,100663296,0,0,0,0,0,0,0,0.738864,99.3908,1073741824,0,1177026560,12582912,671612928,271581184,0,100343808,3,14.1322,0,0,0,1,1,8,34.8479,100,99.8612,1024,0,0,0,35
gemm_fast,4435,131072,128,32,32,32,16,8,16,16,2,2,1,0,0,0,1,32,4,3959315,163450,4,25165936,131076,9,37748736,0,5,22.2222,8388608,1048576,0,0,0.738003,99.8587,1073741824,0,803995648,4194304,319291392,154140672,0,73613312,7,39.8171,0,0,0,1,2,6,80.2734,100,99.9889,1024,4096,0,0,38
gemm_fast,8057,131072,128,32,32,32,16,8,16,16,2,2,1,0,0,1,0,32,2,3338033,164822,2,21054244,131076,10,71303168,0,3,55.5556,8388608,1048576,0,0,0.744882,99.1171,1073741824,0,803864576,4194304,705167360,271581184,0,89337856,4,21.7312,0,0,0,1,1,10,46.7057,100,99.9908,1024,4096,0,0,35
gemm_fast,4438,131072,128,32,32,32,16,8,16,16,2,2,1,0,0,1,1,32,5,4325403,164110,2,12583040,131076,2,8388608,0,9,38.8889,16777216,2097152,0,0,0.49529,99.6439,1073741824,0,451674112,4194304,352845824,40894464,0,60112896,6,39.6629,0,0,0,1,3,2,59.9262,100,99.9864,1024,8192,0,0,40
gemm_fast,11241,131072,128,32,32,32,16,8,16,16,2,2,2,0,0,0,0,32,2,3253395,167914,2,25425362,131076,10,100663296,0,0,0,0,0,0,0,0.739009,99.7639,1073741824,0,1168900096,8388608,403177472,133300224,0,87248896,4,15.6387,0,0,0,1,1,5,35.24,100,99.8404,1024,0,0,0,38
gemm_fast,4282,131072,128,32,32,32,16,8,16,16,2,2,2,0,0,0,1,32,5,4391609,167706,3,21231090,131076,10,37748736,0,5,22.2222,8388608,1048576,0,0,0.738106,99.8172,1073741824,0,800063488,4194304,302514176,154271744,0,72970240,8,41.0287,0,0,0,1,2,5,80.6782,100,99.9888,1024,4096,0,0,37
gemm_fast,7810,131072,128,32,32,32,16,8,16,16,2,2,2,0,0,1,0,32,2,3121653,167898,1,12712752,131076,10,71303168,0,3,55.5556,8388608,1048576,0,0,0.724783,99.2761,1073741824,0,804126720,4194304,436731904,217186304,0,79257600,4,22.1681,0,0,0,1,1,5,45.8374,100,99.9897,1024,4096,0,0,40
gemm_fast,4471,131072,128,32,32,32,16,8,16,16,2,2,2,0,0,1,1,32,5,4325399,164186,1,8388744,131076,2,8388608,0,9,38.8889,16777216,2097152,0,0,0.498995,99.6882,1073741824,0,430964736,4194304,336068608,36831232,0,58814464,6,39.3798,0,0,0,1,3,2,57.4756,100,99.9861,1024,8192,0,0,32
gemm_fast,12068,131072,128,32,32,32,16,8,16,32,2,1,1,0,0,0,0,32,2,4217856,164690,3,50399320,262148,9,100663296,0,0,0,0,0,0,0,0.959108,99.5762,1073741824,0,1248198656,12582912,806354944,263192576,0,106516480,4,14.536,0,0,0,1,1,9,36.577,100,99.8693,1024,0,0,0,32
gemm_fast,6682,131072,128,32,32,32,16,8,16,32,2,1,1,0,0,0,1,32,3,3614717,166130,4,38008354,262148,6,37748736,0,3,22.2222,8388608,1048576,0,0,0.744756,99.2112,1073741824,0,904658944,4194304,470810624,166854656,0,81891328,5,26.324,0,0,0,1,1,6,58.7061,100,99.99,1024,4096,0,0,38
gemm_fast,8171,131072,128,32,32,32,16,8,16,32,2,1,1,0,0,1,0,32,2,3534707,164658,2,25425586,262148,10,71303168,0,3,55.5556,8388608,1048576,0,0,0.739924,99.7488,1073741824,0,946470912,4194304,722468864,326107136,0,96038912,5,21.5963,0,0,0,1,1,10,48.7463,100,99.9915,1024,4096,0,0,36
gemm_fast,4394,131072,128,32,32,32,16,8,16,32,2,1,1,0,0,1,1,32,5,4325467,164250,2,12583048,262148,3,8388608,0,10,38.8889,16777216,2097152,0,0,0.49632,99.8379,1073741824,0,564920320,4194304,386924544,49283072,0,64978944,7,40.2356,0,0,0,1,3,3,65.3962,100,99.9874,1024,8192,0,0,32
gemm_fast,12528,131072,128,32,32,32,16,8,16,32,2,2,1,0,0,0,0,32,2,3262291,167034,2,33813970,131076,9,100663296,0,0,0,0,0,0,0,0.738036,98.1301,1073741824,0,1177026560,12582912,671612928,271581184,0,100343808,3,13.9231,0,0,0,1,1,8,34.7733,100,99.8612,1024,0,0,0,35
gemm_fast,4343,131072,128,32,32,32,16,8,16,32,2,2,1,0,0,0,1,32,5,4193058,165974,3,21231194,131076,10,37748736,0,5,22.2222,8388608,1048576,0,0,0.738852,99.4235,1073741824,0,833355776,4194304,336068608,166723584,0,75448320,8,40.6567,0,0,0,1,2,6,84.4014,100,99.9891,1024,4096,0,0,36
gemm_fast,8084,131072,128,32,32,32,16,8,16,32,2,2,1,0,0,1,0,32,2,3209697,162670,2,20971632,131076,10,71303168,0,3,55.5556,8388608,1048576,0,0,0.743168,99.4259,1073741824,0,803864576,4194304,705167360,271581184,0,89337856,4,21.7843,0,0,0,1,1,10,46.6745,100,99.9908,1024,4096,0,0,35
gemm_fast,4342,131072,128,32,32,32,16,8,16,32,2,2,1,0,0,1,1,32,5,4455271,168110,2,8518480,131076,3,8388608,0,10,38.8889,16777216,2097152,0,0,0.497506,99.8681,1073741824,0,493617152,4194304,369623040,40894464,0,61947904,6,40.7876,0,0,0,1,3,2,62.2848,100,99.9868,1024,8192,0,0,32
gemm_fast,12079,131072,128,32,32,32,16,8,32,8,2,1,1,0,0,0,0,32,2,4163181,163598,3,50591186,262148,9,100663296,0,0,0,0,0,0,0,0.951617,99.7537,1073741824,0,1248198656,12582912,806354944,263192576,0,106516480,4,14.5311,0,0,0,1,1,9,36.4995,100,99.8693,1024,0,0,0,32
gemm_fast,8259,131072,128,32,32,32,16,8,32,8,2,1,1,0,0,0,1,32,2,3591385,166358,4,50591226,262148,5,37748736,0,3,22.2222,8388608,1048576,0,0,0.743854,98.9621,1073741824,0,875298816,4194304,445644800,154271744,0,79794176,4,21.2203,0,0,0,1,1,5,46.5272,100,99.9897,1024,4096,0,0,38
gemm_fast,8077,131072,128,32,32,32,16,8,32,8,2,1,1,0,0,1,0,32,3,4091767,164966,2,21177506,262148,10,71303168,0,3,55.5556,8388608,1048576,0,0,0.989833,99.6804,1073741824,0,908722176,4194304,739246080,279969792,0,93941760,5,21.7312,0,0,0,1,1,10,50.0239,100,99.9913,1024,4096,0,0,32
gemm_fast,4264,131072,128,32,32,32,16,8,32,8,2,1,1,0,0,1,1,32,5,4325459,163854,3,20971704,262148,3,8388608,0,10,38.8889,16777216,2097152,0,0,0.495387,99.8642,1073741824,0,497811456,4194304,378535936,40894464,0,62357504,7,41.3728,0,0,0,1,3,3,64.9712,100,99.9869,1024,8192,0,0,32
gemm_fast,11350,131072,128,32,32,32,16,8,32,8,2,1,2,0,0,0,0,32,2,3122871,167930,2,42202578,262148,10,100663296,0,0,0,0,0,0,0,0.738618,99.8503,1073741824,0,1172963328,8388608,537919488,124911616,0,91324416,4,15.5447,0,0,0,1,1,7,35.055,100,99.8475,1024,0,0,0,40
gemm_fast,6869,131072,128,32,32,32,16,8,32,8,2,1,2,0,0,0,1,32,3,3699707,166378,4,42072896,262148,6,37748736,0,3,22.2222,8388608,1048576,0,0,0.741154,99.3307,1073741824,0,804126720,4194304,428867584,166854656,0,77438976,5,25.5689,0,0,0,1,1,6,54.0501,100,99.9894,1024,4096,0,0,40
gemm_fast,7688,131072,128,32,32,32,16,8,32,8,2,1,2,0,0,1,0,32,2,3123791,167830,1,12842482,262148,10,71303168,0,3,55.5556,8388608,1048576,0,0,0.739108,99.7678,1073741824,0,837681152,4194304,470810624,250740736,0,82419712,5,22.8963,0,0,0,1,1,6,48.7206,100,99.9901,1024,4096,0,0,40
gemm_fast,4269,131072,128,32,32,32,16,8,32,8,2,1,2,0,0,1,1,32,5,4584941,167898,2,12842490,262148,3,8388608,0,10,38.8889,16777216,2097152,0,0,0.49574,99.8545,1073741824,0,493879296,4194304,361758720,41025536,0,61714432,7,41.2784,0,0,0,1,3,2,63.5525,100,99.9867,1024,8192,0,0,32
gemm_fast,12333,131072,128,32,32,32,16,8,32,8,2,1,4,0,0,0,0,32,2,3122863,165910,2,38008274,262148,9,100663296,0,0,0,0,0,0,0,0.738322,99.4751,1073741824,0,1168900096,8388608,403701760,99745792,0,86216704,4,14.2514,0,0,0,1,1,5,32.0427,100,99.8385,1024,0,0,0,36
gemm_fast,6205,131072,128,32,32,32,16,8,32,8,2,1,4,0,0,0,1,32,3,3988849,166238,4,38008522,262148,7,37748736,0,4,22.2222,8388608,1048576,0,0,0.740611,99.4889,1073741824,0,799932416,4194304,420478976,196214784,0,77963264,5,28.3862,0,0,0,1,1,6,59.7987,100,99.9895,1024,4096,0,0,38
gemm_fast,7766,131072,128,32,32,32,16,8,32,8,2,1,4,0,0,1,0,32,2,3123185,167838,1,8518520,262148,10,71303168,0,3,55.5556,8388608,1048576,0,0,0.741342,99.5663,1073741824,0,833617920,4194304,336592896,162660352,0,75345920,5,22.6571,0,0,0,1,1,3,46.7177,100,99.9891,1024,4096,0,0,40
gemm_fast,4329,131072,128,32,32,32,16,8,32,8,2,1,4,0,0,1,1,32,5,4325463,166030,2,8388864,262148,3,8388608,0,10,38.8889,16777216,2097152,0,0,0.495793,99.8449,1073741824,0,489684992,4194304,353370112,45219840,0,61452288,6,40.7777,0,0,0,1,3,2,64.0639,100,99.9867,1024,8192,0,0,32
gemm_fast,12153,131072,128,32,32,32,16,8,32,16,2,1,1,0,0,0,0,32,2,4105595,163098,3,50591186,262148,9,100663296,0,0,0,0,0,0,0,0.957118,99.2531,1073741824,0,1248198656,12582912,806354944,263192576,0,106516480,4,14.5081,0,0,0,1,1,9,36.6257,100,99.8693,1024,0,0,0,32
gemm_fast,7126,131072,128,32,32,32,16,8,32,16,2,1,1,0,0,0,1,32,3,3470735,164362,4,41943160,262148,6,37748736,0,3,22.2222,8388608,1048576,0,0,0.739029,99.4539,1073741824,0,875298816,4194304,454033408,158466048,0,80187392,5,24.6634,0,0,0,1,1,6,54.1904,100,99.9898,1024,4096,0,0,38
gemm_fast,8089,131072,128,32,32,32,16,8,32,16,2,1,1,0,0,1,0,32,3,3969261,164486,2,21101456,262148,10,71303168,0,3,55.5556,8388608,1048576,0,0,0.988137,99.3967,1073741824,0,908722176,4194304,739246080,279969792,0,93941760,5,21.6481,0,0,0,1,1,10,49.9749,100,99.9913,1024,4096,0,0,32
gemm_fast,4348,131072,128,32,32,32,16,8,32,16,2,1,1,0,0,1,1,32,5,4325463,165962,2,12648728,262148,3,8388608,0,10,38.8889,16777216,2097152,0,0,0.496158,99.808,1073741824,0,497811456,4194304,386924544,53477376,0,63012864,6,40.5856,0,0,0,1,3,3,63.7708,100,99.987,1024,8192,0,0,32
