Kernel name,Computation duration (us),Global size,Local size,MWG,NWG,KWG,MDIMC,NDIMC,MDIMA,NDIMB,KWI,VWM,VWN,STRM,STRN,SA,SB,PRECISION,dram_utilization,dram_read_transactions,dram_write_transactions,l2_utilization,l2_read_transactions,l2_write_transactions,tex_utilization,tex_cache_transactions,local_memory_overhead,shared_efficiency,shared_load_transactions,shared_store_transactions,local_load_transactions,local_store_transactions,achieved_occupancy,sm_efficiency,inst_fp_32,inst_fp_64,inst_integer,inst_control,inst_compute_ld_st,inst_misc,inst_bit_convert,inst_executed,flop_sp_efficiency,flop_dp_efficiency,cf_fu_utilization,ldst_fu_utilization,tex_fu_utilization,issue_slot_utilization,Maximum work-group size,Local memory size,Private memory size,Constant memory size,Registers count
gemm_fast,15877,131072,128,64,16,32,16,8,8,8,2,1,2,0,0,0,1,32,2,10029796,504093,3,136315222,524289,0,0,0,52.467,4265503,4228305,0,0,0.980281,99.3136,1073741824,0,622723072,4194304,688914432,28573696,0,75575296,4.01645,0,1,7,0,21.0521,1024,2048,0,0,32
gemm_fast,9973,131072,128,64,16,32,16,8,8,8,2,1,2,0,0,1,0,32,2,7559095,486365,3,71303486,524289,0,0,0,56.0016,8400395,8451250,0,0,0.370335,99.1053,1073741824,0,627048448,4194304,353370112,28573696,0,65224704,6.3022,0,1,6,0,27.9085,1024,8192,0,0,40
gemm_fast,10238,131072,128,64,16,32,16,8,8,8,2,1,2,0,0,1,1,32,1,4473752,407646,2,69206342,524289,0,0,0,67.7803,12582912,7915130,0,0,0.249859,99.9551,1073741824,0,392167424,4194304,370147328,28573696,0,58408960,6.16098,0,1,6,0,23.7244,1024,10240,0,0,40
gemm_fast,8624,131072,128,64,16,32,16,8,8,8,2,2,1,0,0,0,0,32,3,14894600,229616,3,75497726,262145,0,0,0,0,0,0,0,0,0.712573,99.1842,1073741824,0,870055936,8388608,537395200,49545216,0,79486976,7.30095,0,1,6,0,29.7286,1024,0,0,0,40
gemm_fast,8408,131072,128,64,16,32,16,8,8,8,2,2,1,0,0,0,1,32,2,8108506,249817,3,71303494,262145,0,0,0,49.6897,4313321,4655240,0,0,0.735441,99.236,1073741824,0,631242752,4194304,428343296,28573696,0,67698688,7.59832,0,1,7,0,30.2898,1024,2048,0,0,38
gemm_fast,6813,131072,128,64,16,32,16,8,8,8,2,2,1,0,0,1,0,32,2,7844917,238412,2,41943358,262145,0,0,0,70.1301,8389182,5067491,0,0,0.370465,99.6143,1073741824,0,627310592,4194304,453509120,45613056,0,68894720,9.34456,0,1,6,0,34.3686,1024,8192,0,0,39
gemm_fast,6688,131072,128,64,16,32,16,8,8,8,2,2,1,0,0,1,1,32,2,7235128,234115,2,37749050,262145,0,0,0,74.9574,12582912,5952462,0,0,0.249709,98.8463,1073741824,0,396754944,4194304,344457216,28835840,0,57757696,9.46877,0,1,6,0,29.6125,1024,10240,0,0,39
gemm_fast,8131,131072,128,64,16,32,16,8,8,8,2,2,2,0,0,0,0,32,4,16036338,219310,3,71303402,262145,0,0,0,0,0,0,0,0,0.713965,99.2837,1073741824,0,866123776,8388608,403177472,32899072,0,74649600,7.75794,0,1,7,0,34.6984,1024,0,0,0,38
gemm_fast,8232,131072,128,64,16,32,16,8,8,8,2,2,2,0,0,0,1,32,2,8151226,248864,3,69206338,262145,0,0,0,49.852,4315569,4623787,0,0,0.735788,98.4789,1073741824,0,622985216,4194304,419954688,24510464,0,67051520,7.76136,0,1,7,0,31.0374,1024,2048,0,0,38
gemm_fast,6146,131072,128,64,16,32,16,8,8,8,2,2,2,0,0,1,0,32,1,3267816,234883,2,37749054,262145,0,0,0,69.7458,8388608,5142220,0,0,0.367051,99.9349,1073741824,0,623378432,4194304,319291392,24772608,0,63926272,9.872,0,1,5,0,35.613,1024,8192,0,0,38
gemm_fast,6241,131072,128,64,16,32,16,8,8,8,2,2,2,0,0,1,1,32,3,7851724,231173,2,35651890,262145,0,0,0,73.5804,12582912,6299326,0,0,0.249516,98.5592,1073741824,0,388497408,4194304,336068608,24772608,0,57110528,9.95044,0,1,6,0,29.9385,1024,10240,0,0,37
gemm_fast,8675,131072,128,64,16,32,16,8,8,8,2,4,1,0,0,0,0,32,4,17902662,131072,3,75497710,131073,0,0,0,0,0,0,0,0,0.706501,98.6007,1073741824,0,865861632,8388608,402915328,49545216,0,75153408,7.25897,0,1,6,0,33.0098,1024,0,0,0,39
gemm_fast,8368,131072,128,64,16,32,16,8,8,8,2,4,1,0,0,0,1,32,2,7419400,131072,3,71303490,131073,0,0,0,50.1027,4312598,4582020,0,0,0.734939,99.2036,1073741824,0,627048448,4194304,293863424,24379392,0,63234048,7.59092,0,1,6,0,32.2548,1024,2048,0,0,40
gemm_fast,5163,131072,128,64,16,32,16,8,8,8,2,4,1,0,0,1,0,32,2,5973210,131072,2,25166142,131073,0,0,0,81.3599,8388614,3210696,0,0,0.3677,99.8721,1073741824,0,627310592,4194304,436469760,28835840,0,67837952,12.3029,0,1,5,0,36.5107,1024,8192,0,0,40
gemm_fast,4819,131072,128,64,16,32,16,8,8,8,2,4,1,0,0,1,1,32,4,8923780,131072,2,20971842,131073,0,0,0,82.3486,12582912,4288825,0,0,0.248705,99.0667,1073741824,0,379977728,4194304,327417856,24641536,0,56569856,13.2429,0,1,5,0,33.3717,1024,10240,0,0,32
gemm_fast,8128,131072,128,64,16,32,16,8,8,8,2,4,2,0,0,0,0,32,4,16593002,131072,3,71303406,131073,0,0,0,0,0,0,0,0,0.716072,99.2432,1073741824,0,861929472,8388608,268697600,41418752,0,70582272,7.76113,0,1,6,0,37.2033,1024,0,0,0,38
gemm_fast,8169,131072,128,64,16,32,16,8,8,8,2,4,2,0,0,0,1,32,2,7853746,131072,3,69206322,131073,0,0,0,49.4218,4323305,4693858,0,0,0.735633,97.7715,1073741824,0,618790912,4194304,285474816,28835840,0,62853120,7.70393,0,1,6,0,31.7464,1024,2048,0,0,38
gemm_fast,4219,131072,128,64,16,32,16,8,8,8,2,4,2,0,0,1,0,32,4,7923780,196608,3,31458142,131073,0,0,0,78.7499,8388620,3595126,0,0,0.369865,99.2581,1073741824,0,623378432,4194304,302252032,29097984,0,63528960,15.1867,0,1,5,0,44.2314,1024,8192,0,0,40
gemm_fast,4519,131072,128,64,16,32,16,8,8,8,2,4,2,0,0,1,1,32,4,8601378,131072,2,18874694,131073,0,0,0,82.4479,12582912,4268501,0,0,0.248429,99.1037,1073741824,0,388497408,4194304,319029248,29097984,0,56713216,13.7658,0,1,5,0,30.9174,1024,10240,0,0,32
gemm_fast,16257,131072,128,64,16,32,16,8,8,16,2,1,1,0,0,0,0,32,3,19809714,471507,3,142606558,524289,0,0,0,0,0,0,0,0,0.704579,98.4921,1073741824,0,878182400,12582912,806354944,32505856,0,87744512,3.84624,0,1,7,0,23,1024,0,0,0,38
gemm_fast,15969,131072,128,64,16,32,16,8,8,16,2,1,1,0,0,0,1,32,1,8584232,508280,3,136315222,524289,0,0,0,34.8302,4316342,8478425,0,0,0.735579,99.2177,1073741824,0,710672384,4194304,705691648,36700160,0,79101952,3.9753,0,1,7,0,21.9867,1024,2048,0,0,38
gemm_fast,10800,131072,128,64,16,32,16,8,8,16,2,1,1,0,0,1,0,32,2,7447638,484898,3,75497802,524289,0,0,0,59.0533,8414377,7566415,0,0,0.370166,99.047,1073741824,0,698220544,4194304,487587840,24248320,0,71507968,5.92522,0,1,6,0,28.2448,1024,8192,0,0,40
gemm_fast,10214,131072,128,64,16,32,16,8,8,16,2,1,1,0,0,1,1,32,1,4684148,468442,2,69206322,524289,0,0,0,69.9596,12582914,7276581,0,0,0.249825,99.9549,1073741824,0,425590784,4194304,386924544,28311552,0,59969536,6.1746,0,1,6,0,23.7568,1024,10240,0,0,32
gemm_fast,8700,131072,128,64,16,32,16,8,8,16,2,2,1,0,0,0,0,32,3,14489469,230477,3,75497726,262145,0,0,0,0,0,0,0,0,0.713296,99.1892,1073741824,0,870055936,8388608,537395200,49545216,0,79486976,7.3081,0,1,6,0,29.751,1024,0,0,0,40
gemm_fast,8340,131072,128,64,16,32,16,8,8,16,2,2,1,0,0,0,1,32,2,8303998,248691,3,69206342,262145,0,0,0,35.1283,4362215,8323973,0,0,0.735822,98.5718,1073741824,0,639631360,4194304,436731904,32768000,0,68354048,7.66163,0,1,7,0,30.5628,1024,2048,0,0,38
gemm_fast,6807,131072,128,64,16,32,16,8,8,16,2,2,1,0,0,1,0,32,2,7564684,239387,2,41943374,262145,0,0,0,70.3772,8389177,5020248,0,0,0.37081,99.1118,1073741824,0,627310592,4194304,453509120,45613056,0,68894720,9.29521,0,1,6,0,34.2565,1024,8192,0,0,39
gemm_fast,6693,131072,128,64,16,32,16,8,8,16,2,2,1,0,0,1,1,32,2,7233658,236354,2,35651922,262145,0,0,0,64.6971,12582912,8891971,0,0,0.249491,98.7294,1073741824,0,421920768,4194304,352845824,33030144,0,58937344,9.50829,0,1,6,0,28.6778,1024,10240,0,0,38
gemm_fast,8655,131072,128,64,16,32,16,8,8,16,2,4,1,0,0,0,0,32,4,17603455,131072,3,75497694,131073,0,0,0,0,0,0,0,0,0.709695,98.7054,1073741824,0,865861632,8388608,402915328,49545216,0,75153408,7.27731,0,1,6,0,33.0704,1024,0,0,0,39
gemm_fast,8270,131072,128,64,16,32,16,8,8,16,2,4,1,0,0,0,1,32,2,7389360,131072,3,69206326,131073,0,0,0,34.7168,4369795,8466795,0,0,0.734964,98.5636,1073741824,0,635437056,4194304,302252032,28573696,0,63889408,7.65911,0,1,6,0,32.8118,1024,2048,0,0,40
gemm_fast,5174,131072,128,64,16,32,16,8,8,16,2,4,1,0,0,1,0,32,3,7439738,131072,2,25166158,131073,0,0,0,81.4621,8388608,3196150,0,0,0.3712,99.4485,1073741824,0,627310592,4194304,436469760,28835840,0,67837952,12.2535,0,1,5,0,36.656,1024,8192,0,0,40
gemm_fast,4785,131072,128,64,16,32,16,8,8,16,2,4,1,0,0,1,1,32,4,8645142,131072,2,18874674,131073,0,0,0,75.6602,12582912,5780290,0,0,0.248599,98.8956,1073741824,0,421920768,4194304,335806464,28835840,0,58273792,13.0652,0,1,5,0,30.4452,1024,10240,0,0,32
gemm_fast,16249,131072,128,64,16,32,16,8,16,8,2,1,1,0,0,0,0,32,2,18293876,477211,3,142606578,524289,0,0,0,0,0,0,0,0,0.708409,99.3515,1073741824,0,878182400,12582912,806354944,32505856,0,87744512,3.8814,0,1,7,0,23.0139,1024,0,0,0,38
gemm_fast,16069,131072,128,64,16,32,16,8,16,8,2,1,1,0,0,0,1,32,1,8623052,507451,3,138412374,524289,0,0,0,53.1035,4265505,4126499,0,0,0.735545,99.2669,1073741824,0,702283776,4194304,697303040,32505856,0,78446592,3.95335,0,1,7,0,21.8425,1024,2048,0,0,38
gemm_fast,6701,131072,128,64,16,32,16,8,16,8,2,1,1,0,0,1,0,32,3,7698939,444181,2,41943374,524289,0,0,0,84.2239,8392342,2812531,0,0,0.36962,99.4053,1073741824,0,740163584,4194304,487587840,24248320,0,72818688,9.45517,0,1,6,0,34.5259,1024,8192,0,0,40
gemm_fast,6341,131072,128,64,16,32,16,8,16,8,2,1,1,0,0,1,1,32,3,8334464,424595,2,37749038,524289,0,0,0,78.4121,12582912,5135818,0,0,0.248958,98.9563,1073741824,0,459145216,4194304,378535936,24117248,0,60624896,9.87544,0,1,6,0,29.3496,1024,10240,0,0,32
gemm_fast,15766,131072,128,64,16,32,16,8,16,8,2,1,2,0,0,0,0,32,3,23380800,447134,3,138412270,524289,0,0,0,0,0,0,0,0,0.919425,98.6645,1073741824,0,874250240,12582912,672137216,36962304,0,83566592,3.97217,0,1,7,0,23.4967,1024,0,0,0,32
gemm_fast,15594,131072,128,64,16,32,16,8,16,8,2,1,2,0,0,0,1,32,2,9939160,504654,3,136315222,524289,0,0,0,52.289,4266920,4255813,0,0,0.978871,99.3826,1073741824,0,622723072,4194304,688914432,28573696,0,75575296,4.01501,0,1,7,0,21.0255,1024,2048,0,0,32
gemm_fast,5659,131072,128,64,16,32,16,8,16,8,2,1,2,0,0,1,0,32,3,7804764,418535,2,37749054,524289,0,0,0,76.9702,8389824,3870998,0,0,0.370438,98.8977,1073741824,0,668991488,4194304,353370112,28573696,0,66535424,11.1135,0,1,6,0,37.8496,1024,8192,0,0,38
gemm_fast,6099,131072,128,64,16,32,16,8,16,8,2,1,2,0,0,1,1,32,3,8408074,419850,2,35651906,524289,0,0,0,81.6689,12582912,4429230,0,0,0.248991,99.5737,1073741824,0,450887680,4194304,370147328,28573696,0,60243968,10.4608,0,1,5,0,27.3317,1024,10240,0,0,32
gemm_fast,8622,131072,128,64,16,32,16,8,16,8,2,2,1,0,0,0,0,32,4,15452901,227094,3,75497710,262145,0,0,0,0,0,0,0,0,0.711203,99.3132,1073741824,0,870055936,8388608,537395200,49545216,0,79486976,7.32164,0,1,6,0,29.7755,1024,0,0,0,40
gemm_fast,8414,131072,128,64,16,32,16,8,16,8,2,2,1,0,0,0,1,32,2,8063046,250248,3,71303486,262145,0,0,0,49.5298,4312389,4685125,0,0,0.735743,98.5067,1073741824,0,631242752,4194304,428343296,28573696,0,67698688,7.53789,0,1,7,0,30.2807,1024,2048,0,0,38
gemm_fast,4982,131072,128,64,16,32,16,8,16,8,2,2,1,0,0,1,0,32,3,7614788,223446,2,25166158,262145,0,0,0,93.1765,8388608,1739682,0,0,0.369056,99.799,1073741824,0,660865024,4194304,453509120,45613056,0,69943296,12.6401,0,1,5,0,41.3939,1024,8192,0,0,39
gemm_fast,4398,131072,128,64,16,32,16,8,16,8,2,2,1,0,0,1,1,32,4,7844120,211999,2,20971846,262145,0,0,0,88.4978,12582912,3116500,0,0,0.247579,99.4658,1073741824,0,447086592,4194304,344457216,45613056,0,59854848,14.4517,0,1,6,0,38.3433,1024,10240,0,0,40
gemm_fast,8125,131072,128,64,16,32,16,8,16,8,2,2,2,0,0,0,0,32,4,16484217,219332,3,71303410,262145,0,0,0,0,0,0,0,0,0.713524,99.3442,1073741824,0,866123776,8388608,403177472,32899072,0,74649600,7.76808,0,1,7,0,34.7359,1024,0,0,0,38
gemm_fast,8197,131072,128,64,16,32,16,8,16,8,2,2,2,0,0,0,1,32,2,8134868,249239,3,69206342,262145,0,0,0,50.0642,4314170,4587291,0,0,0.735841,98.5508,1073741824,0,622985216,4194304,419954688,24510464,0,67051520,7.77074,0,1,7,0,31.0513,1024,2048,0,0,38
gemm_fast,4800,131072,128,64,16,32,16,8,16,8,2,2,2,0,0,1,0,32,2,3089627,212480,2,20972014,262145,0,0,0,82.5364,8388608,3045360,0,0,0.366919,99.497,1073741824,0,656932864,4194304,319291392,24772608,0,64974848,13.7123,0,1,5,0,45.4316,1024,8192,0,0,38
gemm_fast,4140,131072,128,64,16,32,16,8,16,8,2,2,2,0,0,1,1,32,4,9057035,199090,2,18874694,262145,0,0,0,87.5466,12582912,3287076,0,0,0.248494,99.0392,1073741824,0,438829056,4194304,336068608,41549824,0,59207680,15.2128,0,1,6,0,38.6935,1024,10240,0,0,38
gemm_fast,8649,131072,128,64,16,32,16,8,16,8,2,4,1,0,0,0,0,32,4,18463177,131072,3,75497710,131073,0,0,0,0,0,0,0,0,0.70568,98.7825,1073741824,0,865861632,8388608,402915328,49545216,0,75153408,7.26546,0,1,6,0,32.9967,1024,0,0,0,39
gemm_fast,8312,131072,128,64,16,32,16,8,16,8,2,4,1,0,0,0,1,32,2,7446716,131072,3,71303478,131073,0,0,0,50.1447,4312821,4574359,0,0,0.735866,97.7314,1073741824,0,627048448,4194304,293863424,24379392,0,63234048,7.47964,0,1,6,0,32.2533,1024,2048,0,0,40
gemm_fast,4330,131072,128,64,16,32,16,8,16,8,2,4,1,0,0,1,0,32,3,6342019,131072,2,16777534,131073,0,0,0,96.805,8388608,1360042,0,0,0.36857,99.8357,1073741824,0,639500288,4194304,436469760,28573696,0,68210688,14.6337,0,1,5,0,42.923,1024,8192,0,0,40
gemm_fast,3634,131072,128,64,16,32,16,8,16,8,2,4,1,0,0,1,1,32,4,7041952,131074,1,12583234,131073,0,0,0,95.9394,12582912,1898767,0,0,0.247829,99.0172,1073741824,0,425721856,4194304,327417856,24379392,0,57991168,17.5746,0,1,5,0,36.6405,1024,10240,0,0,32
gemm_fast,8126,131072,128,64,16,32,16,8,16,8,2,4,2,0,0,0,0,32,4,15750996,131072,3,71303406,131073,0,0,0,0,0,0,0,0,0.718022,98.5017,1073741824,0,861929472,8388608,268697600,41418752,0,70582272,7.70705,0,1,6,0,37.2538,1024,0,0,0,38
gemm_fast,8162,131072,128,64,16,32,16,8,16,8,2,4,2,0,0,0,1,32,2,7267750,131072,3,69206326,131073,0,0,0,49.2404,4325634,4724752,0,0,0.73493,98.483,1073741824,0,618790912,4194304,285474816,28835840,0,62853120,7.7677,0,1,6,0,31.7748,1024,2048,0,0,38
gemm_fast,3303,131072,128,64,16,32,16,8,16,8,2,4,2,0,0,1,0,32,3,5382896,131072,2,12583230,131073,0,0,0,95.1824,8388608,1526229,0,0,0.367876,99.8208,1073741824,0,635568128,4194304,302252032,28835840,0,63901696,19.4247,0,1,5,0,52.1726,1024,8192,0,0,38
gemm_fast,3439,131072,128,64,16,32,16,8,16,8,2,4,2,0,0,1,1,32,4,6190664,131072,1,10486078,131073,0,0,0,96.6302,12582912,1795240,0,0,0.249049,98.4376,1073741824,0,417464320,4194304,319029248,28835840,0,57610240,18.574,0,1,5,0,37.6536,1024,10240,0,0,32
gemm_fast,16250,131072,128,64,16,32,16,8,16,16,2,1,1,0,0,0,0,32,3,19832363,470519,3,142606562,524289,0,0,0,0,0,0,0,0,0.702979,99.1906,1073741824,0,878182400,12582912,806354944,32505856,0,87744512,3.87513,0,1,7,0,23.014,1024,0,0,0,38
gemm_fast,15968,131072,128,64,16,32,16,8,16,16,2,1,1,0,0,0,1,32,1,8570290,506367,3,136315234,524289,0,0,0,34.7437,4317071,8509547,0,0,0.736233,98.4835,1073741824,0,710672384,4194304,705691648,36700160,0,79101952,3.94655,0,1,7,0,21.9815,1024,2048,0,0,38
gemm_fast,6664,131072,128,64,16,32,16,8,16,16,2,1,1,0,0,1,0,32,3,7761470,442399,2,41943374,524289,0,0,0,84.2548,8392559,2808212,0,0,0.369128,99.7478,1073741824,0,740163584,4194304,487587840,24248320,0,72818688,9.50832,0,1,6,0,34.6266,1024,8192,0,0,40
gemm_fast,5820,131072,128,64,16,32,16,8,16,16,2,1,1,0,0,1,1,32,3,8430768,423722,2,35651910,524289,0,0,0,87.1661,12582912,3356345,0,0,0.24887,99.2836,1073741824,0,454950912,4194304,386924544,28311552,0,60887040,10.9264,0,1,5,0,27.9164,1024,10240,0,0,32
gemm_fast,8684,131072,128,64,16,32,16,8,16,16,2,2,1,0,0,0,0,32,3,14802289,228693,3,75497710,262145,0,0,0,0,0,0,0,0,0.714136,98.8003,1073741824,0,870055936,8388608,537395200,49545216,0,79486976,7.28087,0,1,6,0,29.7542,1024,0,0,0,40
gemm_fast,8294,131072,128,64,16,32,16,8,16,16,2,2,1,0,0,0,1,32,2,8101860,249353,3,69206342,262145,0,0,0,34.7377,4367928,8460908,0,0,0.735645,99.2465,1073741824,0,639631360,4194304,436731904,32768000,0,68354048,7.71648,0,1,7,0,30.5645,1024,2048,0,0,38
gemm_fast,5004,131072,128,64,16,32,16,8,16,16,2,2,1,0,0,1,0,32,3,7103933,224539,2,25166158,262145,0,0,0,92.2101,8388608,1845824,0,0,0.369889,99.4726,1073741824,0,660865024,4194304,453509120,45613056,0,69943296,12.6219,0,1,5,0,41.3068,1024,8192,0,0,39
gemm_fast,4238,131072,128,64,16,32,16,8,16,16,2,2,1,0,0,1,1,32,4,8583272,208111,2,18874690,262145,0,0,0,84.4605,12582912,3866944,0,0,0.248099,99.5067,1073741824,0,442892288,4194304,352845824,33030144,0,59592704,15.0799,0,1,6,0,37.1784,1024,10240,0,0,38
gemm_fast,8696,131072,128,64,16,32,16,8,16,16,2,4,1,0,0,0,0,32,4,17026916,131072,3,75497726,131073,0,0,0,0,0,0,0,0,0.709748,99.1429,1073741824,0,865861632,8388608,402915328,49545216,0,75153408,7.31456,0,1,6,0,33.062,1024,0,0,0,39
gemm_fast,8283,131072,128,64,16,32,16,8,16,16,2,4,1,0,0,0,1,32,2,7288984,131072,3,69206326,131073,0,0,0,34.6405,4371560,8493296,0,0,0.735355,98.498,1073741824,0,635437056,4194304,302252032,28573696,0,63889408,7.66508,0,1,6,0,32.858,1024,2048,0,0,40
gemm_fast,4369,131072,128,64,16,32,16,8,16,16,2,4,1,0,0,1,0,32,3,6166364,131072,2,16777534,131073,0,0,0,96.0416,8388608,1437531,0,0,0.369424,99.253,1073741824,0,639500288,4194304,436469760,28573696,0,68210688,14.4917,0,1,5,0,42.3333,1024,8192,0,0,40
gemm_fast,3684,131072,128,64,16,32,16,8,16,16,2,4,1,0,0,1,1,32,3,4443978,131072,1,10486098,131073,0,0,0,94.1287,12582912,2177341,0,0,0.249656,99.9291,1073741824,0,408944640,4194304,335806464,28573696,0,57860096,17.4691,0,1,5,0,34.808,1024,10240,0,0,32
gemm_fast,16359,131072,128,64,16,32,16,8,32,8,2,1,1,0,0,0,0,32,2,19094803,473673,3,142606558,524289,0,0,0,0,0,0,0,0,0.707251,98.9851,1073741824,0,878182400,12582912,806354944,32505856,0,87744512,3.86838,0,1,7,0,23.0186,1024,0,0,0,38
gemm_fast,15937,131072,128,64,16,32,16,8,32,8,2,1,1,0,0,0,1,32,1,8632048,507992,3,138412370,524289,0,0,0,53.0189,4266181,4139210,0,0,0.73531,98.5947,1073741824,0,702283776,4194304,697303040,32505856,0,78446592,3.92671,0,1,7,0,21.8454,1024,2048,0,0,38
gemm_fast,5228,131072,128,64,16,32,16,8,32,8,2,1,1,0,0,1,0,32,2,3041560,375782,2,25166178,524289,0,0,0,87.7007,8388608,2372067,0,0,0.369975,98.4375,1073741824,0,824049664,4194304,504365056,24248320,0,75964416,12.1216,0,1,5,0,40.0759,1024,8192,0,0,40
gemm_fast,4331,131072,128,64,16,32,16,8,32,8,2,1,1,0,0,1,1,32,4,8336276,386069,2,20971850,524289,0,0,0,91.8034,12582912,2551199,0,0,0.248451,99.0616,1073741824,0,543031296,4194304,395313152,24117248,0,63770624,14.5597,0,1,6,0,37.8535,1024,10240,0,0,40
gemm_fast,15711,131072,128,64,16,32,16,8,32,8,2,1,2,0,0,0,0,32,3,23351712,448408,3,138412250,524289,0,0,0,0,0,0,0,0,0.926594,99.7907,1073741824,0,874250240,12582912,672137216,36962304,0,83566592,4.02008,0,1,7,0,23.5083,1024,0,0,0,32
gemm_fast,15874,131072,128,64,16,32,16,8,32,8,2,1,2,0,0,0,1,32,2,10077022,504622,3,136315234,524289,0,0,0,52.6718,4265800,4194978,0,0,0.979912,99.1936,1073741824,0,622723072,4194304,688914432,28573696,0,75575296,4.01189,0,1,7,0,21.0485,1024,2048,0,0,32
gemm_fast,3991,131072,128,64,16,32,16,8,32,8,2,1,2,0,0,1,0,32,4,7716780,374911,2,20971838,524289,0,0,0,92.5319,8388608,1810241,0,0,0.369593,99.3339,1073741824,0,752877568,4194304,370147328,28573696,0,69681152,15.8732,0,1,5,0,49.6828,1024,8192,0,0,40
gemm_fast,4287,131072,128,64,16,32,16,8,32,8,2,1,2,0,0,1,1,32,4,8287692,388339,2,18874710,524289,0,0,0,93.0521,12582912,2348106,0,0,0.248013,99.5301,1073741824,0,534773760,4194304,386924544,28573696,0,63389696,14.7708,0,1,5,0,34.2125,1024,10240,0,0,32
gemm_fast,8626,131072,128,64,16,32,16,8,32,8,2,2,1,0,0,0,0,32,3,14680787,228396,3,75497710,262145,0,0,0,0,0,0,0,0,0.713302,99.2488,1073741824,0,870055936,8388608,537395200,49545216,0,79486976,7.31458,0,1,6,0,29.7687,1024,0,0,0,40
gemm_fast,8486,131072,128,64,16,32,16,8,32,8,2,2,1,0,0,0,1,32,2,8238483,249848,3,71303494,262145,0,0,0,49.7876,4310855,4640065,0,0,0.735673,98.4572,1073741824,0,631242752,4194304,428343296,28573696,0,67698688,7.53834,0,1,7,0,30.2893,1024,2048,0,0,38
gemm_fast,4376,131072,128,64,16,32,16,8,32,8,2,2,1,0,0,1,0,32,3,6085438,221265,2,16777550,262145,0,0,0,97.2435,8388608,1316082,0,0,0.369244,99.9683,1073741824,0,673185792,4194304,470286336,28573696,0,70320128,14.4579,0,1,5,0,43.5943,1024,8192,0,0,40
gemm_fast,3687,131072,128,64,16,32,16,8,32,8,2,2,1,0,0,1,1,32,3,4484774,217987,2,12583246,262145,0,0,0,96.007,12582912,1888564,0,0,0.249652,99.9025,1073741824,0,459407360,4194304,361234432,28573696,0,60231680,17.5239,0,1,5,0,36.5453,1024,10240,0,0,32
gemm_fast,8182,131072,128,64,16,32,16,8,32,8,2,2,2,0,0,0,0,32,4,17111313,216125,3,71303406,262145,0,0,0,0,0,0,0,0,0.712983,99.0616,1073741824,0,866123776,8388608,403177472,32899072,0,74649600,7.74151,0,1,7,0,34.6845,1024,0,0,0,38
gemm_fast,8228,131072,128,64,16,32,16,8,32,8,2,2,2,0,0,0,1,32,2,8383544,248818,3,69206342,262145,0,0,0,50.0555,4315236,4587786,0,0,0.735827,98.424,1073741824,0,622985216,4194304,419954688,24510464,0,67051520,7.75731,0,1,7,0,31.0338,1024,2048,0,0,38
gemm_fast,4325,131072,128,64,16,32,16,8,32,8,2,2,2,0,0,1,0,32,2,3063492,211382,1,12583238,262145,0,0,0,83.5873,8388608,2901601,0,0,0.36708,99.5053,1073741824,0,669253632,4194304,336068608,24510464,0,65875968,14.7614,0,1,5,0,48.9246,1024,8192,0,0,40
gemm_fast,3298,131072,128,64,16,32,16,8,32,8,2,2,2,0,0,1,1,32,4,5990554,209211,1,10486090,262145,0,0,0,95.8804,12582912,1907674,0,0,0.24777,98.9106,1073741824,0,451149824,4194304,352845824,24510464,0,59584512,19.4803,0,1,6,0,44.3756,1024,10240,0,0,40
gemm_fast,16263,131072,128,64,16,32,16,8,32,16,2,1,1,0,0,0,0,32,2,18766319,475312,3,142606574,524289,0,0,0,0,0,0,0,0,0.707105,99.1575,1073741824,0,878182400,12582912,806354944,32505856,0,87744512,3.87765,0,1,7,0,23.0387,1024,0,0,0,38
gemm_fast,15964,131072,128,64,16,32,16,8,32,16,2,1,1,0,0,0,1,32,1,8461730,507241,3,136315222,524289,0,0,0,34.5745,4316871,8572545,0,0,0.735613,98.5322,1073741824,0,710672384,4194304,705691648,36700160,0,79101952,3.9475,0,1,7,0,21.9757,1024,2048,0,0,38
gemm_fast,5236,131072,128,64,16,32,16,8,32,16,2,1,1,0,0,1,0,32,2,3153454,367378,2,25166186,524289,0,0,0,88.7657,8388608,2242963,0,0,0.364569,99.9715,1073741824,0,824049664,4194304,504365056,24248320,0,75964416,12.0708,0,1,5,0,39.2633,1024,8192,0,0,40
gemm_fast,4208,131072,128,64,16,32,16,8,32,16,2,1,1,0,0,1,1,32,4,7949546,386993,2,18874710,524289,0,0,0,89.8401,12582912,2881933,0,0,0.247722,99.287,1073741824,0,551419904,4194304,403701760,28311552,0,64425984,14.9937,0,1,6,0,38.4676,1024,10240,0,0,40
gemm_fast,8686,131072,128,64,16,32,16,8,32,16,2,2,1,0,0,0,0,32,3,15249203,228743,3,75497710,262145,0,0,0,0,0,0,0,0,0.713916,99.4078,1073741824,0,870055936,8388608,537395200,49545216,0,79486976,7.32831,0,1,6,0,29.7726,1024,0,0,0,40
gemm_fast,8344,131072,128,64,16,32,16,8,32,16,2,2,1,0,0,0,1,32,2,8245334,248769,3,69206338,262145,0,0,0,34.9662,4363752,8381277,0,0,0.735748,98.5249,1073741824,0,639631360,4194304,436731904,32768000,0,68354048,7.66069,0,1,7,0,30.5729,1024,2048,0,0,38
